# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# B: 0.0
# Vdis: 0.0
# max_sidebands: 15
# timestamp: 2025-12-17 01:40:50
# common_timestamp: 20251217_010426
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2184.387058496475
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,-1.4210161695074049e-05,60
0.011,0.040735494706975225,42
0.019,0.08060730975646455,40
0.027,0.2574337435205189,40
0.029999999999999995,0.36181838577314673,40
0.033,0.44385010591004664,22
0.036,0.6187618692851768,22
0.039,0.707222245593301,22
0.042,0.881115341585894,22
0.045,1.0524245903803455,22
0.048,1.15705602442373,22
0.051,1.307259309756566,22
0.054,1.524162470947137,22
0.056999999999999995,1.7092370755834585,22
0.06,1.8358016161813777,12
0.063,1.9409632299855,12
0.066,2.081339858104747,12
0.069,2.2525325066915025,12
0.072,2.4482722272088004,12
0.075,2.645232660818537,12
0.078,2.8097554577345085,12
0.081,2.942413887295279,12
0.084,3.066594308555228,12
0.08700000000000001,3.1945760261610285,12
0.09,3.3113418763948235,12
0.093,3.414975130401383,12
0.096,3.5217521221426247,12
0.09899999999999999,3.65050571167737,12
0.102,3.803406627629135,12
0.105,3.9639049944392353,12
0.108,4.115104348955724,12
0.111,4.255336663381807,12
0.11399999999999999,4.376809258946363,12
0.11699999999999999,4.489653814614807,12
0.12,4.593653897818664,9
0.123,4.715016937745009,9
0.126,4.843978627233419,9
0.129,4.974817080954668,9
0.132,5.103464946708177,9
0.13499999999999998,5.226060048915383,9
0.13799999999999998,5.338878777592692,9
0.141,5.438773658390285,9
0.144,5.524128650815867,9
0.147,5.5964801183624004,9
0.15,5.66335309300429,9
0.153,5.738181846481688,9
0.156,5.8203670382611605,9
0.159,5.9075041958425984,9
0.162,5.998445226938902,9
0.165,6.092396431355868,9
0.168,6.188656671439653,9
0.17099999999999999,6.286560625859003,9
0.174,6.385423972097936,9
0.177,6.484506229503485,9
0.18,6.582981916480949,9
0.183,6.679915246688424,9
0.186,6.7742270247288285,9
0.189,6.864703751555767,9
0.192,6.949997151026999,9
0.195,7.0286834143281025,9
0.198,7.099491817296574,9
0.20099999999999998,7.162833451817183,9
0.204,7.224734582341809,9
0.207,7.287474471515025,9
0.21,7.351902578151113,7
0.213,7.416437918923617,7
0.216,7.481840963709418,7
0.219,7.548071364705062,7
0.222,7.615085062218767,7
0.22499999999999998,7.682839759142515,7
0.22799999999999998,7.7512934041063275,7
0.23099999999999998,7.820404963358717,7
0.23399999999999999,7.89013305564536,7
0.237,7.960435037363389,7
0.23999999999999996,8.031266252466905,7
0.24299999999999997,8.102579684028653,7
0.24599999999999997,8.174326228034126,7
0.24899999999999997,8.24645207927939,7
0.252,8.318898757817088,7
0.255,8.391602880618159,7
0.258,8.464488757212886,7
0.261,8.537477410177841,7
0.264,8.61048496997471,7
0.267,8.68341422621683,7
0.27,8.756154794913689,7
0.273,8.828583330024802,7
0.276,8.900561053470813,7
0.27899999999999997,8.971930870862389,7
0.282,9.042513927341787,7
0.285,9.11210603586311,7
0.288,9.180470712646834,7
0.291,9.247332531503977,7
0.294,9.31236284425616,7
0.297,9.375154328641242,7
0.3,9.43592114410123,5
0.303,9.492951825861912,5
0.306,9.548037933980236,5
0.309,9.601823721912968,5
0.312,9.65464714434854,5
0.315,9.706715547768614,5
0.318,9.758160085793376,5
0.321,9.809102810250277,5
0.324,9.859646021799785,5
0.327,9.909872879731267,5
0.33,9.95982661730819,5
0.333,10.00954192438367,5
0.336,10.059046284045767,5
0.339,10.108362322314571,5
0.342,10.157509464751927,5
0.34500000000000003,10.206504019205898,5
0.34800000000000003,10.255359667298492,5
0.35100000000000003,10.304088019005562,5
0.35400000000000004,10.352698962729917,5
0.35700000000000004,10.40120077372637,5
0.36000000000000004,10.449600385251292,5
0.37200000000000005,10.642299424390899,5
0.38400000000000006,10.833777055197604,5
0.3960000000000001,11.024391072545912,5
0.40800000000000003,11.214247364249008,5
0.42000000000000004,11.40310380047344,5
0.43200000000000005,11.590880109351254,5
0.44400000000000006,11.777439128758829,5
0.45600000000000007,11.962633682043883,5
0.46799999999999997,12.146187313938555,5
0.48,12.327597931099277,5
0.492,12.506098158077187,5
0.504,12.682276755016685,5
0.516,12.8556374104657,5
0.528,13.024528981538804,5
0.54,13.189844824249016,5
0.552,13.352978198618153,5
0.5640000000000001,13.513970369054835,5
0.5760000000000001,13.672491022609433,5
0.588,13.82796884181414,5
0.6,13.97908822420657,5
0.612,14.121347758257574,5
0.624,14.2549915662416,5
0.636,14.38217139557227,5
0.648,14.504148618486425,5
0.66,14.62153749172017,5
0.672,14.734741594699203,5
0.684,14.84399297236027,5
0.6960000000000001,14.949352613243393,5
0.7080000000000001,15.050827001055456,5
0.7200000000000001,15.148384931325753,5
0.732,15.241968075456683,5
0.744,15.331341770083545,5
0.756,15.41631586347237,5
0.768,15.496786711947257,5
0.78,15.572301795910022,5
0.7919999999999999,15.64255180697147,5
0.8039999999999999,15.707067295840105,5
0.816,15.766053453667677,5
0.828,15.819239887054811,5
0.84,15.866402926053283,5
0.852,15.907148524417536,5
0.864,15.940895796193564,5
0.876,15.966921166352677,5
0.888,15.984254326932632,5
0.8999999999999999,15.991602396114484,5
