# Calculation Metadata
# N_SC: 1
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 20
# timestamp: 2025-10-22 17:03:54
# common_timestamp: 20251022_163817
# disorder_type: none
# calculation: DC_IV_2D
# duration: 1537.0775175094604
# B_points: 21
# B_max: 2.0
# Vbias_points: 501
# outer_parallel_n: 1
Magnetic Field,Bias Voltage (meV),Current (nA),SidebandN
0.0,0.18,3.216823991109818,20
0.0,0.183,3.321498712747441,20
0.0,0.186,3.4259641000818575,20
0.0,0.189,3.527107382731538,20
0.0,0.192,3.620526944287515,20
0.0,0.195,3.7003343187114344,20
0.0,0.198,3.7598889312388573,20
0.0,0.201,3.7991023561985555,20
0.0,0.204,3.836959457778681,20
0.0,0.207,3.878199061037821,20
0.0,0.21,3.922338848912736,20
0.0,0.213,3.9690479349015124,20
0.0,0.216,4.018112720728039,20
0.0,0.219,4.069390505731244,20
0.0,0.222,4.122783781531679,20
0.0,0.22499999999999998,4.1782252476601105,20
0.0,0.22799999999999998,4.235668425901159,20
0.0,0.23099999999999998,4.295082196901258,20
0.0,0.23399999999999999,4.356445886973272,20
0.0,0.237,4.419745927708276,20
0.0,0.24,4.484973067909669,20
0.0,0.24299999999999997,4.552120139214021,20
0.0,0.24599999999999997,4.6211799337193495,20
0.0,0.24899999999999997,4.692142181559464,20
0.0,0.252,4.764991156595916,20
0.0,0.255,4.839702817374875,20
0.0,0.258,4.916241549270935,20
0.0,0.261,4.9945555953195475,20
0.0,0.264,5.074573536796481,20
0.0,0.267,5.156192905073342,20
0.0,0.27,5.239273770583019,20
0.0,0.273,5.323628495926733,20
0.0,0.276,5.409007084103989,20
0.0,0.279,5.4950779284308044,20
0.0,0.282,5.581402495487182,20
0.0,0.285,5.667402579029605,20
0.0,0.288,5.752312406850839,20
0.0,0.291,5.835117722466139,20
0.0,0.294,5.91446523613542,20
0.0,0.297,5.988537298389009,20
0.0,0.3,6.054962302142088,20
0.0,0.303,6.113218781574783,20
0.0,0.306,6.1667264058947335,20
0.0,0.309,6.217382932812478,20
0.0,0.312,6.266102101336607,20
0.0,0.315,6.313423913911309,20
0.0,0.318,6.3597058492348,20
0.0,0.321,6.405195722830319,20
0.0,0.324,6.450078406564073,20
0.0,0.327,6.4944940016446076,20
0.0,0.33,6.538537261650452,20
0.0,0.333,6.582284896615808,20
0.0,0.336,6.625796941649202,20
0.0,0.339,6.669121870064322,20
0.0,0.342,6.712300292400894,20
0.0,0.34500000000000003,6.755365849343459,20
0.0,0.34800000000000003,6.79834649240052,20
0.0,0.35100000000000003,6.841265725135677,20
0.0,0.35400000000000004,6.884143418908734,20
0.0,0.35700000000000004,6.926996212644147,20
0.0,0.36000000000000004,6.969838134445933,20
0.0,0.36300000000000004,7.012682499746247,20
0.0,0.36600000000000005,7.055542266718821,20
0.0,0.36900000000000005,7.098424843282961,20
0.0,0.37200000000000005,7.1413373971800365,20
0.0,0.37500000000000006,7.184293241496202,20
0.0,0.378,7.227292617489285,20
0.0,0.381,7.270349537051097,20
0.0,0.384,7.313464117478418,20
0.0,0.387,7.3566526459815,20
0.0,0.39,7.399917317172701,20
0.0,0.393,7.443284021699549,20
0.0,0.396,7.4867457226864875,20
0.0,0.399,7.530284798520176,20
0.0,0.402,7.573903771186492,20
0.0,0.405,7.61760216112083,20
0.0,0.40800000000000003,7.661383371003105,20
0.0,0.41100000000000003,7.70523968778469,20
0.0,0.41400000000000003,7.749177282692234,20
0.0,0.41700000000000004,7.793194831543119,20
0.0,0.42000000000000004,7.837294198344766,20
0.0,0.42300000000000004,7.8814756448563745,20
0.0,0.42600000000000005,7.925743590113836,20
0.0,0.42900000000000005,7.970086675655649,20
0.0,0.43200000000000005,8.014519840418302,20
0.0,0.43500000000000005,8.059030126617708,20
0.0,0.43800000000000006,8.10362238125786,20
0.0,0.44100000000000006,8.148300178852534,20
0.0,0.44400000000000006,8.193052829099011,20
0.0,0.44700000000000006,8.237883937199745,20
0.0,0.45000000000000007,8.282796858276773,20
0.0,0.45299999999999996,8.327789767843043,20
0.0,0.45599999999999996,8.372851307842188,20
0.0,0.45899999999999996,8.417977972475631,20
0.0,0.46199999999999997,8.463181446442272,20
0.0,0.46499999999999997,8.50845128076045,20
0.0,0.46799999999999997,8.553772050794063,20
0.0,0.471,8.599151468328476,20
0.0,0.474,8.644572869147149,20
0.0,0.477,8.690038842510031,20
0.0,0.48,8.735541519978511,20
0.0,0.492,8.917782450473911,20
0.0,0.504,9.100747560467662,20
0.0,0.516,9.283751798900388,20
0.0,0.528,9.464776053549398,20
0.0,0.54,9.644305899546044,20
0.0,0.552,9.823719153235103,20
0.0,0.5640000000000001,10.002855464087702,20
0.0,0.5760000000000001,10.180953071350809,20
0.0,0.5880000000000001,10.356796836157718,20
0.0,0.6,10.527770437790664,20
0.0,0.612,10.685382441964085,20
0.0,0.624,10.829174216828985,20
0.0,0.636,10.963304930833226,20
0.0,0.648,11.090172239406169,20
0.0,0.66,11.211109632930812,20
0.0,0.672,11.327036188210435,20
0.0,0.684,11.438546953177632,20
0.0,0.6960000000000001,11.545974945380394,20
0.0,0.7080000000000001,11.649533395183015,20
0.0,0.7200000000000001,11.749360704876652,20
0.0,0.7320000000000001,11.845537894383689,20
0.0,0.744,11.937911879848542,20
0.0,0.756,12.026401316201953,20
0.0,0.768,12.110970519973876,20
0.0,0.78,12.191214084319828,20
0.0,0.792,12.266888857135795,20
0.0,0.804,12.338269517855894,20
0.0,0.8160000000000001,12.40538755609147,20
0.0,0.8280000000000001,12.468187943801622,20
0.0,0.84,12.526558492353804,20
0.0,0.852,12.580251340960176,20
0.0,0.864,12.628873220118242,20
0.0,0.876,12.671905955283284,20
0.0,0.888,12.70862482442331,20
0.0,0.8999999999999999,12.738059814636738,20
0.1,0.03,0.019961786765776476,20
0.1,0.033,0.025004710806787456,20
0.1,0.036000000000000004,0.03208359015520307,20
0.1,0.039,0.043316675322645486,20
0.1,0.042,0.05761237241079419,20
0.1,0.045000000000000005,0.07688495823062541,20
0.1,0.048,0.10237228865709704,20
0.1,0.051000000000000004,0.1236908586966771,20
0.1,0.054,0.1549994981800678,20
0.1,0.056999999999999995,0.20060377692050663,20
0.1,0.06,0.24801963547942615,20
0.1,0.063,0.2858800696047328,20
0.1,0.066,0.3239499793968652,20
0.1,0.069,0.37011141319845814,20
0.1,0.07200000000000001,0.42581711419503476,20
0.1,0.075,0.4940191556345208,20
0.1,0.078,0.5652825465496573,20
0.1,0.081,0.6274303885068083,20
0.1,0.084,0.6901275498110411,20
0.1,0.08700000000000001,0.7612294613313874,20
0.1,0.09000000000000001,0.835716894270576,20
0.1,0.093,0.9069463631560286,20
0.1,0.096,0.9702997222477533,20
0.1,0.099,1.031188901032175,20
0.1,0.102,1.1028919701423436,20
0.1,0.105,1.1887779664362261,20
0.1,0.108,1.2809564354341942,20
0.1,0.111,1.3660087645744783,20
0.1,0.11399999999999999,1.4338877630372042,20
0.1,0.11699999999999999,1.497012287760918,20
0.1,0.12,1.556939890636455,20
0.1,0.123,1.6310808308457039,20
0.1,0.126,1.7177579372435812,20
0.1,0.129,1.8127496512918306,20
0.1,0.132,1.9106614939844344,20
0.1,0.135,2.0058544748226885,20
0.1,0.13799999999999998,2.0969360380770055,20
0.1,0.141,2.183334263897147,20
0.1,0.144,2.2630815635619257,20
0.1,0.147,2.337159596315532,20
0.1,0.15,2.4025501387859003,20
0.1,0.153,2.4627830420437697,20
0.1,0.156,2.5223681154988653,20
0.1,0.159,2.5845649180700487,20
0.1,0.162,2.653583609146077,20
0.1,0.165,2.7290588474419515,20
0.1,0.168,2.8106189644648722,20
0.1,0.171,2.8972659344859206,20
0.1,0.174,2.9879116940008683,20
0.1,0.177,3.0812211519484562,20
0.1,0.18,3.1753380457741116,20
0.1,0.183,3.2683222505210185,20
0.1,0.186,3.3586567626734594,20
0.1,0.189,3.443640298002569,20
0.1,0.192,3.5205291252565716,20
0.1,0.195,3.5908616430962046,20
0.1,0.198,3.6548821808264695,20
0.1,0.201,3.711784524435163,20
0.1,0.204,3.7643553243184735,20
0.1,0.207,3.8151099952900553,20
0.1,0.21,3.864776968138964,20
0.1,0.213,3.914668991243331,20
0.1,0.216,3.965894722377416,20
0.1,0.219,4.018611060299686,20
0.1,0.222,4.072940315153691,20
0.1,0.22499999999999998,4.129028821277142,20
0.1,0.22799999999999998,4.186893264892865,20
0.1,0.23099999999999998,4.246526357300571,20
0.1,0.23399999999999999,4.307918464375002,20
0.1,0.237,4.371058912127061,20
0.1,0.24,4.435935032600419,20
0.1,0.24299999999999997,4.502530470115576,20
0.1,0.24599999999999997,4.570823107864949,20
0.1,0.24899999999999997,4.640781943518579,20
0.1,0.252,4.712363956371892,20
0.1,0.255,4.785509903694921,20
0.1,0.258,4.86013916039111,20
0.1,0.261,4.936142412337534,20
0.1,0.264,5.013372684534091,20
0.1,0.267,5.091630416738733,20
0.1,0.27,5.170638734676118,20
0.1,0.273,5.250044034026592,20
0.1,0.276,5.329570964672925,20
0.1,0.279,5.408901107653958,20
0.1,0.282,5.487560903522974,20
0.1,0.285,5.564808722389763,20
0.1,0.288,5.639722150796824,20
0.1,0.291,5.712241352881109,20
0.1,0.294,5.782392751957658,20
0.1,0.297,5.849972483963003,20
0.1,0.3,5.914523389092967,20
0.1,0.303,5.975598219417796,20
0.1,0.306,6.033768821213749,20
0.1,0.309,6.089553597208005,20
0.1,0.312,6.1432325675508865,20
0.1,0.315,6.194961075067819,20
0.1,0.318,6.244996400411917,20
0.1,0.321,6.293818399949632,20
0.1,0.324,6.341713417509902,20
0.1,0.327,6.388856737622945,20
0.1,0.33,6.435361401016273,20
0.1,0.333,6.481303831192158,20
0.1,0.336,6.526785730329253,20
0.1,0.339,6.571902026901504,20
0.1,0.342,6.616725653032701,20
0.1,0.34500000000000003,6.661313343823376,20
0.1,0.34800000000000003,6.705710884631481,20
0.1,0.35100000000000003,6.749955673389915,20
0.1,0.35400000000000004,6.794078386370863,20
0.1,0.35700000000000004,6.838104388804546,20
0.1,0.36000000000000004,6.882056166168491,20
0.1,0.36300000000000004,6.925951811458042,20
0.1,0.36600000000000005,6.969808862011662,20
0.1,0.36900000000000005,7.013639560558633,20
0.1,0.37200000000000005,7.057456621930844,20
0.1,0.37500000000000006,7.101272741146785,20
0.1,0.378,7.14509485338058,20
0.1,0.381,7.188935443278606,20
0.1,0.384,7.232802522291424,20
0.1,0.387,7.276708879510482,20
0.1,0.39,7.320657276390283,20
0.1,0.393,7.364660165465148,20
0.1,0.396,7.408719599641369,20
0.1,0.399,7.4528328511041,20
0.1,0.402,7.497002566536715,20
0.1,0.405,7.541227743202801,20
0.1,0.40800000000000003,7.585506770775496,20
0.1,0.41100000000000003,7.6298400334251895,20
0.1,0.41400000000000003,7.674229151178637,20
0.1,0.41700000000000004,7.718673343750939,20
0.1,0.42000000000000004,7.763174596682666,20
0.1,0.42300000000000004,7.8077325428108875,20
0.1,0.42600000000000005,7.852349659283415,20
0.1,0.42900000000000005,7.897020774032616,20
0.1,0.43200000000000005,7.941751739246765,20
0.1,0.43500000000000005,7.986538360303814,20
0.1,0.43800000000000006,8.031381277321627,20
0.1,0.44100000000000006,8.076280476493432,20
0.1,0.44400000000000006,8.121230514716036,20
0.1,0.44700000000000006,8.166232701206608,20
0.1,0.45000000000000007,8.211286482272845,20
0.1,0.45299999999999996,8.25638672351407,20
0.1,0.45599999999999996,8.30153111183922,20
0.1,0.45899999999999996,8.346712684467285,20
0.1,0.46199999999999997,8.391935099702813,20
0.1,0.46499999999999997,8.437187873150068,20
0.1,0.46799999999999997,8.482463310166935,20
0.1,0.471,8.527763293892042,20
0.1,0.474,8.573084916975365,20
0.1,0.477,8.618426254566021,20
0.1,0.48,8.663783199285499,20
0.1,0.492,8.845201223056936,20
0.1,0.504,9.026487405102811,20
0.1,0.516,9.206734120745454,20
0.1,0.528,9.384554858096939,20
0.1,0.54,9.55966048581477,20
0.1,0.552,9.73184628866777,20
0.1,0.5640000000000001,9.900206952032692,20
0.1,0.5760000000000001,10.062887200266875,20
0.1,0.5880000000000001,10.219316872124304,20
0.1,0.6,10.370892876913834,20
0.1,0.612,10.516892131454105,20
0.1,0.624,10.65784196029446,20
0.1,0.636,10.794253949704158,20
0.1,0.648,10.925401288837831,20
0.1,0.66,11.05140946876828,20
0.1,0.672,11.172249444885425,20
0.1,0.684,11.288069824025703,20
0.1,0.6960000000000001,11.399329929931968,20
0.1,0.7080000000000001,11.506360286542822,20
0.1,0.7200000000000001,11.609408453404612,20
0.1,0.7320000000000001,11.708542410645515,20
0.1,0.744,11.803768983688455,20
0.1,0.756,11.894991100015602,20
0.1,0.768,11.982122740762033,20
0.1,0.78,12.06481131004274,20
0.1,0.792,12.14304815462812,20
0.1,0.804,12.216987200979279,20
0.1,0.8160000000000001,12.28667765387609,20
0.1,0.8280000000000001,12.352165748578514,20
0.1,0.84,12.413336988375077,20
0.1,0.852,12.469934060183387,20
0.1,0.864,12.521592717534311,20
0.1,0.876,12.567787274744669,20
0.1,0.888,12.607871670407613,20
0.1,0.8999999999999999,12.640976066277927,20
0.2,0.03,0.01923552370519719,20
0.2,0.033,0.02550435722663018,20
0.2,0.036000000000000004,0.03151173133153294,20
0.2,0.039,0.04508773463008592,20
0.2,0.042,0.060944977255049444,20
0.2,0.045000000000000005,0.08109688669594063,20
0.2,0.048,0.10172034477180845,20
0.2,0.051000000000000004,0.12512727059058762,20
0.2,0.054,0.16767743459732407,20
0.2,0.056999999999999995,0.21702454168391067,20
0.2,0.06,0.2569779665483042,20
0.2,0.063,0.2872763912733175,20
0.2,0.066,0.32734598473297605,20
0.2,0.069,0.3823604372094402,20
0.2,0.07200000000000001,0.4412761865681154,20
0.2,0.075,0.5010827509678504,20
0.2,0.078,0.5628730016546726,20
0.2,0.081,0.6258649910144783,20
0.2,0.084,0.6882761116581091,20
0.2,0.08700000000000001,0.759384471716783,20
0.2,0.09000000000000001,0.8435592614633185,20
0.2,0.093,0.9342257720548799,20
0.2,0.096,1.0165921380773748,20
0.2,0.099,1.085960297540173,20
0.2,0.102,1.1539877254965758,20
0.2,0.105,1.2207913960234271,20
0.2,0.108,1.2829581006763926,20
0.2,0.111,1.3505527504369164,20
0.2,0.11399999999999999,1.4166250928739237,20
0.2,0.11699999999999999,1.4823529477970256,20
0.2,0.12,1.5421851823828936,20
0.2,0.123,1.6065981415975703,20
0.2,0.126,1.6770483437116517,20
0.2,0.129,1.7533764423869784,20
0.2,0.132,1.8346782345577488,20
0.2,0.135,1.9181751785937449,20
0.2,0.13799999999999998,2.002670036023228,20
0.2,0.141,2.089746979258464,20
0.2,0.144,2.178451274683071,20
0.2,0.147,2.26620114548246,20
0.2,0.15,2.3489983593823536,20
0.2,0.153,2.426686255934109,20
0.2,0.156,2.502889737045476,20
0.2,0.159,2.57774851904564,20
0.2,0.162,2.6507209675947014,20
0.2,0.165,2.7224061093920686,20
0.2,0.168,2.7962385674803274,20
0.2,0.171,2.8729821192421867,20
0.2,0.174,2.9516912184169426,20
0.2,0.177,3.031191408660313,20
0.2,0.18,3.1096634605578557,20
0.2,0.183,3.1856242644858317,20
0.2,0.186,3.2601221281186903,20
0.2,0.189,3.3334400789421226,20
0.2,0.192,3.4053680210339596,20
0.2,0.195,3.4754079648384657,20
0.2,0.198,3.542715249100696,20
0.2,0.201,3.605991838751059,20
0.2,0.204,3.6660337313669884,20
0.2,0.207,3.72462606071278,20
0.2,0.21,3.7823615601884115,20
0.2,0.213,3.8395381020974635,20
0.2,0.216,3.8963491926471794,20
0.2,0.219,3.952963122638722,20
0.2,0.222,4.009831637093526,20
0.2,0.22499999999999998,4.0677486070783315,20
0.2,0.22799999999999998,4.126869957981203,20
0.2,0.23099999999999998,4.187214953284425,20
0.2,0.23399999999999999,4.2487775756112,20
0.2,0.237,4.311530820290259,20
0.2,0.24,4.375413067221234,20
0.2,0.24299999999999997,4.4403227171439426,20
0.2,0.24599999999999997,4.5062467782453615,20
0.2,0.24899999999999997,4.57319652277775,20
0.2,0.252,4.6411559274612015,20
0.2,0.255,4.710082735851666,20
0.2,0.258,4.779905804952781,20
0.2,0.261,4.85051764359206,20
0.2,0.264,4.921759195122969,20
0.2,0.267,4.993384230468161,20
0.2,0.27,5.064950779509949,20
0.2,0.273,5.13572442255537,20
0.2,0.276,5.2056044002287996,20
0.2,0.279,5.2747335406267055,20
0.2,0.282,5.343166826440488,20
0.2,0.285,5.41090336016127,20
0.2,0.288,5.477898393335513,20
0.2,0.291,5.5440652286175185,20
0.2,0.294,5.6092655581813124,20
0.2,0.297,5.673282395463381,20
0.2,0.3,5.735726369527258,20
0.2,0.303,5.79608274581162,20
0.2,0.306,5.854599287869593,20
0.2,0.309,5.911618275944234,20
0.2,0.312,5.967340285144046,20
0.2,0.315,6.021894739023396,20
0.2,0.318,6.075370113668441,20
0.2,0.321,6.127827418645537,20
0.2,0.324,6.179305960670778,20
0.2,0.327,6.229825455701208,20
0.2,0.33,6.279387949308694,20
0.2,0.333,6.328116631561899,20
0.2,0.336,6.376272778261226,20
0.2,0.339,6.423985812592136,20
0.2,0.342,6.471331410792062,20
0.2,0.34500000000000003,6.518365405965906,20
0.2,0.34800000000000003,6.565128930836137,20
0.2,0.35100000000000003,6.611652099016093,20
0.2,0.35400000000000004,6.657959763268059,20
0.2,0.35700000000000004,6.704070731478588,20
0.2,0.36000000000000004,6.74999479921639,20
0.2,0.36300000000000004,6.795723262481865,20
0.2,0.36600000000000005,6.84126950708783,20
0.2,0.36900000000000005,6.886664328033184,20
0.2,0.37200000000000005,6.931934586433014,20
0.2,0.37500000000000006,6.977104151798314,20
0.2,0.378,7.0221906904669575,20
0.2,0.381,7.067212760965965,20
0.2,0.384,7.112181105781644,20
0.2,0.387,7.157109363131344,20
0.2,0.39,7.202005930142003,20
0.2,0.393,7.24688467444651,20
0.2,0.396,7.291752149443703,20
0.2,0.399,7.336608327265579,20
0.2,0.402,7.38145715368991,20
0.2,0.405,7.426301528263876,20
0.2,0.40800000000000003,7.471147608291992,20
0.2,0.41100000000000003,7.515993456159461,20
0.2,0.41400000000000003,7.560840103567358,20
0.2,0.41700000000000004,7.6056861228197254,20
0.2,0.42000000000000004,7.650532797389119,20
0.2,0.42300000000000004,7.695379393043016,20
0.2,0.42600000000000005,7.740226471564835,20
0.2,0.42900000000000005,7.785069803499569,20
0.2,0.43200000000000005,7.829912435563298,20
0.2,0.43500000000000005,7.874750210323966,20
0.2,0.43800000000000006,7.919580390578886,20
0.2,0.44100000000000006,7.964401950179262,20
0.2,0.44400000000000006,8.009209516585717,20
0.2,0.44700000000000006,8.054000796714739,20
0.2,0.45000000000000007,8.098770172590223,20
0.2,0.45299999999999996,8.14351458564665,20
0.2,0.45599999999999996,8.188226352545465,20
0.2,0.45899999999999996,8.232906833712297,20
0.2,0.46199999999999997,8.277554782444179,20
0.2,0.46499999999999997,8.322160577876277,20
0.2,0.46799999999999997,8.36671667407781,20
0.2,0.471,8.411214483549,20
0.2,0.474,8.455642564599428,20
0.2,0.477,8.499987792048547,20
0.2,0.48,8.544230848274065,20
0.2,0.492,8.71952576324851,20
0.2,0.504,8.891834651654014,20
0.2,0.516,9.0606803119124,20
0.2,0.528,9.224939256763193,20
0.2,0.54,9.383472640838935,20
0.2,0.552,9.535017123363605,20
0.2,0.5640000000000001,9.682045848118337,20
0.2,0.5760000000000001,9.826053798136027,20
0.2,0.5880000000000001,9.96755243994947,20
0.2,0.6,10.106458672979974,20
0.2,0.612,10.241938411441602,20
0.2,0.624,10.374412699960107,20
0.2,0.636,10.504386808631962,20
0.2,0.648,10.632184975208379,20
0.2,0.66,10.757926701830737,20
0.2,0.672,10.88104205373432,20
0.2,0.684,11.000699318748193,20
0.2,0.6960000000000001,11.116832836811627,20
0.2,0.7080000000000001,11.22943486141192,20
0.2,0.7200000000000001,11.33852022926592,20
0.2,0.7320000000000001,11.443699888935928,20
0.2,0.744,11.544506479483761,20
0.2,0.756,11.640821432623213,20
0.2,0.768,11.732648634504574,20
0.2,0.78,11.820192506544275,20
0.2,0.792,11.903365552513126,20
0.2,0.804,11.982271820937282,20
0.2,0.8160000000000001,12.056859171414814,20
0.2,0.8280000000000001,12.127056431703528,20
0.2,0.84,12.192818882473746,20
0.2,0.852,12.253963398476174,20
0.2,0.864,12.310140883615677,20
0.2,0.876,12.360773224615906,20
0.2,0.888,12.405195265001984,20
0.2,0.8999999999999999,12.442262591651046,20
0.30000000000000004,0.03,0.019713852394044096,20
0.30000000000000004,0.033,0.02608766279355263,20
0.30000000000000004,0.036000000000000004,0.033338617186758714,20
0.30000000000000004,0.039,0.050455078749791354,20
0.30000000000000004,0.042,0.06726707523556258,20
0.30000000000000004,0.045000000000000005,0.08301113375477531,20
0.30000000000000004,0.048,0.10437330600839748,20
0.30000000000000004,0.051000000000000004,0.14451791114127546,20
0.30000000000000004,0.054,0.19307939906384222,20
0.30000000000000004,0.056999999999999995,0.23065073873548628,20
0.30000000000000004,0.06,0.259236324398168,20
0.30000000000000004,0.063,0.2995087771544024,20
0.30000000000000004,0.066,0.34826051321026336,20
0.30000000000000004,0.069,0.3941923838315673,20
0.30000000000000004,0.07200000000000001,0.44614400084258404,20
0.30000000000000004,0.075,0.5087189675336815,20
0.30000000000000004,0.078,0.575409750826794,20
0.30000000000000004,0.081,0.6422375268269885,20
0.30000000000000004,0.084,0.7152456002295172,20
0.30000000000000004,0.08700000000000001,0.8059609198752582,20
0.30000000000000004,0.09000000000000001,0.906449950141283,20
0.30000000000000004,0.093,1.0050879198580926,20
0.30000000000000004,0.096,1.08282713847708,20
0.30000000000000004,0.099,1.1371230437237705,20
0.30000000000000004,0.102,1.1803781366042518,20
0.30000000000000004,0.105,1.2254907162667203,20
0.30000000000000004,0.108,1.271777001593077,20
0.30000000000000004,0.111,1.3253008631585614,20
0.30000000000000004,0.11399999999999999,1.3826378555366385,20
0.30000000000000004,0.11699999999999999,1.4462891220841,20
0.30000000000000004,0.12,1.5075636681232951,20
0.30000000000000004,0.123,1.573228350792751,20
0.30000000000000004,0.126,1.642799406072417,20
0.30000000000000004,0.129,1.7142743173505497,20
0.30000000000000004,0.132,1.7888349004782875,20
0.30000000000000004,0.135,1.868484053393695,20
0.30000000000000004,0.13799999999999998,1.9535796210617355,20
0.30000000000000004,0.141,2.042638425470517,20
0.30000000000000004,0.144,2.1339774490017276,20
0.30000000000000004,0.147,2.2255688484514335,20
0.30000000000000004,0.15,2.313592513352311,20
0.30000000000000004,0.153,2.3960098654964166,20
0.30000000000000004,0.156,2.4757523931188894,20
0.30000000000000004,0.159,2.55345293619311,20
0.30000000000000004,0.162,2.629039864340578,20
0.30000000000000004,0.165,2.702208745235878,20
0.30000000000000004,0.168,2.772653784412968,20
0.30000000000000004,0.171,2.840391293515543,20
0.30000000000000004,0.174,2.9076125923197016,20
0.30000000000000004,0.177,2.9757948026719427,20
0.30000000000000004,0.18,3.0444766096486395,20
0.30000000000000004,0.183,3.113491273824205,20
0.30000000000000004,0.186,3.182735490334709,20
0.30000000000000004,0.189,3.252084823765108,20
0.30000000000000004,0.192,3.32133655144976,20
0.30000000000000004,0.195,3.390152844506001,20
0.30000000000000004,0.198,3.4578611647093958,20
0.30000000000000004,0.201,3.523186649664214,20
0.30000000000000004,0.204,3.5860993482671564,20
0.30000000000000004,0.207,3.6478023701944906,20
0.30000000000000004,0.21,3.708730454871194,20
0.30000000000000004,0.213,3.769030446487755,20
0.30000000000000004,0.216,3.828838356216997,20
0.30000000000000004,0.219,3.888298486383417,20
0.30000000000000004,0.222,3.9475284460681745,20
0.30000000000000004,0.22499999999999998,4.006636078032545,20
0.30000000000000004,0.22799999999999998,4.065744131758241,20
0.30000000000000004,0.23099999999999998,4.125109675142298,20
0.30000000000000004,0.23399999999999999,4.1853052569579265,20
0.30000000000000004,0.237,4.246461138591718,20
0.30000000000000004,0.24,4.308550740902842,20
0.30000000000000004,0.24299999999999997,4.371535923786897,20
0.30000000000000004,0.24599999999999997,4.435361583539203,20
0.30000000000000004,0.24899999999999997,4.499942768647375,20
0.30000000000000004,0.252,4.565137566141676,20
0.30000000000000004,0.255,4.6306545387148015,20
0.30000000000000004,0.258,4.695891735020965,20
0.30000000000000004,0.261,4.7607005211458056,20
0.30000000000000004,0.264,4.825205790017708,20
0.30000000000000004,0.267,4.889484653923903,20
0.30000000000000004,0.27,4.953577645544782,20
0.30000000000000004,0.273,5.017502786476811,20
0.30000000000000004,0.276,5.081261912964878,20
0.30000000000000004,0.279,5.144843397566875,20
0.30000000000000004,0.282,5.208222479296871,20
0.30000000000000004,0.285,5.271360714223862,20
0.30000000000000004,0.288,5.334203197712958,20
0.30000000000000004,0.291,5.396674149660309,20
0.30000000000000004,0.294,5.4586664448237165,20
0.30000000000000004,0.297,5.520017302351929,20
0.30000000000000004,0.3,5.580422588117964,20
0.30000000000000004,0.303,5.639414993806252,20
0.30000000000000004,0.306,5.69710998049036,20
0.30000000000000004,0.309,5.753748898300838,20
0.30000000000000004,0.312,5.8094763867600765,20
0.30000000000000004,0.315,5.86438696443535,20
0.30000000000000004,0.318,5.918546790882567,20
0.30000000000000004,0.321,5.972004343589002,20
0.30000000000000004,0.324,6.024794892735724,20
0.30000000000000004,0.327,6.0769439589682275,20
0.30000000000000004,0.33,6.128464654902627,20
