# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 5
# timestamp: 2025-09-19 14:30:50
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# B: 0.04
# calculation: CPR
# sweep_parameter: B
# sweep_values: [0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.12, 0.14, 0.16, 0.18, 0.2, 0.22, 0.24, 0.26, 0.28, 0.3, 0.32, 0.34, 0.36, 0.38, 0.4, 0.42, 0.44, 0.46, 0.48, 0.5, 0.52, 0.54, 0.56, 0.58, 0.6, 0.62, 0.64, 0.66, 0.68, 0.7000000000000001, 0.72, 0.74, 0.76, 0.78, 0.8, 0.8200000000000001, 0.84, 0.86, 0.88, 0.9, 0.92, 0.9400000000000001, 0.96, 0.98, 1.0, 1.02, 1.04, 1.06, 1.08, 1.1, 1.12, 1.1400000000000001, 1.16, 1.18, 1.2, 1.22, 1.24, 1.26, 1.28, 1.3, 1.32, 1.34, 1.36, 1.3800000000000001, 1.4000000000000001, 1.42, 1.44, 1.46, 1.48, 1.5, 1.52, 1.54, 1.56, 1.58, 1.6, 1.62, 1.6400000000000001, 1.6600000000000001, 1.68, 1.7, 1.72, 1.74, 1.76, 1.78, 1.8, 1.82, 1.84, 1.86, 1.8800000000000001, 1.9000000000000001, 1.92, 1.94, 1.96, 1.98, 2.0]
# outer_parallel: 4
B,Phase (rad),Current (nA)
0.0,2.4300000000000006,15.664772204405404
0.0,2.45,15.413254188157298
0.0,2.4700000000000006,15.1725183231566
0.0,2.49,14.891348277123164
0.0,2.5100000000000007,14.617907143943555
0.0,2.5300000000000002,14.321920758335297
0.0,2.5500000000000007,14.0172687388289
0.0,2.5700000000000003,13.695747764846072
0.0,2.5900000000000007,13.371470952980593
0.0,2.6100000000000003,13.015564679430021
0.0,2.630000000000001,12.670116282777753
0.0,2.6500000000000004,12.298420465113194
0.0,2.670000000000001,11.907497771269213
0.0,2.6900000000000004,11.516513446800243
0.0,2.710000000000001,11.115803458049607
0.0,2.7300000000000004,10.697790976984653
0.0,2.7500000000000004,10.26477913263109
0.0,2.7700000000000005,9.820136685685485
0.0,2.7900000000000005,9.365169278146114
0.0,2.8100000000000005,8.900254519666735
0.0,2.8300000000000005,8.424518178609587
0.0,2.8500000000000005,7.935981928528071
0.0,2.8700000000000006,7.434198857025217
0.0,2.8900000000000006,6.925894280823766
0.0,2.9100000000000006,6.415910718555267
0.0,2.9300000000000006,5.889677336966706
0.0,2.9500000000000006,5.355752152103509
0.0,2.9700000000000006,4.820064131059146
0.0,2.9900000000000007,4.2711137604556795
0.0,3.0100000000000007,3.7210404817639158
0.0,3.0300000000000007,3.1651959663928393
0.0,3.0500000000000007,2.6015770804807596
0.0,3.0700000000000007,2.0373672386201016
0.0,3.0900000000000007,1.4705725894754085
0.0,3.1100000000000008,0.9007210094920575
0.0,3.130000000000001,0.32927222089953023
0.0,3.150000000000001,-0.2426420965394049
0.0,3.170000000000001,-0.8142219193061386
0.0,3.1900000000000004,-1.3844207957510009
0.0,3.210000000000001,-1.9517476390447723
0.0,3.2300000000000004,-2.5161563367310698
0.0,3.250000000000001,-3.0800197920736263
0.0,3.270000000000001,-3.6377475855245605
0.0,3.290000000000001,-4.187370096077823
0.0,3.310000000000001,-4.73843895292544
0.0,3.330000000000001,-5.273713878173884
0.0,3.350000000000001,-5.811394448975449
0.0,3.370000000000001,-6.335207074618107
0.0,3.3900000000000006,-6.848340840686551
0.0,3.4100000000000006,-7.361178465517353
0.0,3.4300000000000006,-7.862648305633381
0.0,3.4500000000000006,-8.349426257020141
0.0,3.4700000000000006,-8.825035134766805
0.0,3.4900000000000007,-9.290980345630846
0.0,3.5100000000000007,-9.747249746183003
0.0,3.5300000000000007,-10.193467561676735
0.0,3.5500000000000007,-10.62983319874226
0.0,3.5700000000000007,-11.054728111155256
0.0,3.5900000000000007,-11.462839345774379
0.0,3.6100000000000008,-11.851635656666527
0.0,3.630000000000001,-12.234178647029744
0.0,3.650000000000001,-12.616568363693528
0.0,3.670000000000001,-12.96924493173716
0.0,3.690000000000001,-13.31157480164227
0.0,3.710000000000001,-13.655816654596016
0.0,3.730000000000001,-13.962430670493006
0.0,3.750000000000001,-14.285264186800111
0.0,3.770000000000001,-14.56534002154224
0.0,3.790000000000001,-14.861634111576302
0.0,3.810000000000001,-15.12298513372613
0.0,3.830000000000001,-15.379707241804919
0.0,3.850000000000001,-15.637012943489795
0.0,3.870000000000001,-15.85688778361785
0.0,3.890000000000001,-16.077996950840877
0.0,3.910000000000001,-16.30034077797494
0.0,3.930000000000001,-16.49539165669473
0.0,3.950000000000001,-16.670241495052885
0.0,3.970000000000001,-16.844081490849558
0.0,3.990000000000001,-17.016744646249357
0.0,4.010000000000002,-17.177512511414243
0.0,4.030000000000001,-17.320534594401124
0.0,4.050000000000001,-17.44764838560347
0.0,4.070000000000001,-17.563064952216266
0.0,4.090000000000002,-17.669972406452864
0.0,4.110000000000001,-17.769455159980993
0.0,4.130000000000001,-17.861144940743934
0.0,4.150000000000001,-17.94437635042882
0.0,4.170000000000002,-18.018808192270026
0.0,4.190000000000001,-18.08420420981333
0.0,4.210000000000001,-18.140402198440643
0.0,4.230000000000001,-18.18770900607788
0.0,4.250000000000001,-18.225946117349263
0.0,4.270000000000001,-18.2557568579466
0.0,4.290000000000001,-18.277258870975803
0.0,4.3100000000000005,-18.290964969697242
0.0,4.330000000000001,-18.29697841326174
0.0,4.350000000000001,-18.295949288737667
0.0,4.370000000000001,-18.288192062477286
0.0,4.390000000000001,-18.274000931929844
0.0,4.410000000000001,-18.253568588377252
0.0,4.4300000000000015,-18.227106333891594
0.0,4.450000000000001,-18.19459064382099
0.0,4.470000000000001,-18.15582778780864
0.0,4.490000000000001,-18.1106871601527
0.0,4.510000000000002,-18.059159022829597
0.0,4.530000000000001,-18.000966652311206
0.0,4.550000000000001,-17.93619632085443
0.0,4.570000000000001,-17.865117111845578
0.0,4.590000000000002,-17.787826949827217
0.0,4.610000000000001,-17.704772225791068
0.0,4.630000000000001,-17.61602209037644
0.0,4.650000000000001,-17.522079408007865
0.0,4.670000000000002,-17.423098345644128
0.0,4.690000000000001,-17.319304899999207
0.0,4.710000000000001,-17.21109210747332
0.0,4.730000000000001,-17.098565851183956
0.0,4.750000000000002,-16.98157254628519
0.0,4.770000000000001,-16.860324146176897
0.0,4.790000000000001,-16.734783350206634
0.0,4.810000000000001,-16.60454280018817
0.0,4.830000000000002,-16.469506245196346
0.0,4.850000000000001,-16.32884929982163
0.0,4.870000000000001,-16.18252049754203
0.0,4.8900000000000015,-16.030970387934822
0.0,4.910000000000002,-15.87501285948055
0.0,4.9300000000000015,-15.717468894483368
0.0,4.950000000000001,-15.560834918866467
0.0,4.9700000000000015,-15.405897985987515
0.0,4.990000000000002,-15.249358913485876
0.0,5.010000000000002,-15.084126625794129
0.0,5.030000000000001,-14.906090469323944
0.0,5.080000000000001,-14.458081324988816
0.0,5.130000000000001,-13.995345500518908
0.0,5.180000000000001,-13.527394305192228
0.0,5.230000000000001,-13.026504616758153
0.0,5.280000000000001,-12.510353021378455
0.0,5.330000000000001,-11.984873112133556
0.0,5.380000000000001,-11.445442691904821
0.0,5.430000000000001,-10.876833086460868
0.0,5.480000000000001,-10.315756780970002
0.0,5.530000000000001,-9.725302251286028
0.0,5.580000000000001,-9.141841625169112
0.0,5.630000000000001,-8.541281291805051
0.0,5.6800000000000015,-7.926001908852058
0.0,5.730000000000001,-7.296002984527725
0.0,5.780000000000001,-6.670770719139312
0.0,5.830000000000001,-6.026275053731563
0.0,5.880000000000001,-5.385840764218295
0.0,5.9300000000000015,-4.732610139219692
0.0,5.980000000000001,-4.069698017195693
0.0,6.030000000000001,-3.400153617118058
0.0,6.080000000000001,-2.7353458924572824
0.0,6.130000000000001,-2.061905565796549
0.0,6.1800000000000015,-1.387314443192175
0.0,6.230000000000001,-0.7119314121638922
0.0,6.280000000000001,-0.041458866476275745
0.0,6.283185307179586,0.0012968351070429007
0.02,0.0,0.0012966893293197125
0.02,0.04807692307692308,0.6605760461538009
0.02,0.09615384615384616,1.3197378485745925
0.02,0.14423076923076925,1.9756539149657
0.02,0.19230769230769232,2.628131541696968
0.02,0.2403846153846154,3.273817196490739
0.02,0.2884615384615385,3.9119318266077285
0.02,0.33653846153846156,4.546504469246503
0.02,0.38461538461538464,5.172118644965932
0.02,0.4326923076923077,5.791871011435888
0.02,0.4807692307692308,6.407639675218467
0.02,0.5288461538461539,7.017924694052566
0.02,0.576923076923077,7.620418084834281
0.02,0.625,8.2048710913256
0.02,0.6730769230769231,8.791242749590367
0.02,0.7211538461538461,9.366570846766095
0.02,0.7692307692307693,9.928177808150968
0.02,0.8173076923076924,10.48499596637235
0.02,0.8653846153846154,11.032628907068096
0.02,0.9134615384615385,11.557952658118513
0.02,0.9615384615384616,12.078001527853562
0.02,1.0096153846153846,12.586501653152819
0.02,1.0576923076923077,13.077595773196666
0.02,1.1057692307692308,13.553983716912526
0.02,1.153846153846154,14.014331102980517
0.02,1.201923076923077,14.453436908549794
0.02,1.25,14.876429016548023
0.02,1.27,15.048019388506233
0.02,1.29,15.221119702307828
0.02,1.31,15.390798417622555
0.02,1.33,15.553265116597727
0.02,1.35,15.708489788196909
0.02,1.37,15.858860363616946
0.02,1.3900000000000001,16.006438668119582
0.02,1.4100000000000001,16.151895225710387
0.02,1.4300000000000002,16.295337905777135
0.02,1.4500000000000002,16.4359737483586
0.02,1.4700000000000002,16.57317297835684
0.02,1.4900000000000002,16.70622928173322
0.02,1.5100000000000002,16.834526709447342
0.02,1.53,16.958312867205034
0.02,1.55,17.07716729657787
0.02,1.57,17.191063229115127
0.02,1.59,17.30002881808289
0.02,1.61,17.403675285203793
0.02,1.6300000000000001,17.502158444032098
0.02,1.6500000000000001,17.59532494036828
0.02,1.6700000000000002,17.68273719984406
0.02,1.6900000000000002,17.76468421554988
0.02,1.7100000000000002,17.841051680698175
0.02,1.7300000000000002,17.91160221161367
0.02,1.7500000000000002,17.97675861850614
0.02,1.7700000000000002,18.036208267410657
0.02,1.79,18.090445564298555
0.02,1.81,18.13906091570382
0.02,1.83,18.182254954829503
0.02,1.85,18.219700293918386
0.02,1.87,18.25128210380862
0.02,1.8900000000000001,18.276452042780935
0.02,1.9100000000000001,18.294854491755046
0.02,1.9300000000000002,18.306110995109645
0.02,1.9500000000000002,18.309895400212515
0.02,1.9700000000000002,18.30576793336305
0.02,1.9900000000000002,18.293670546722627
0.02,2.0100000000000002,18.273335366843213
0.02,2.0300000000000002,18.244656801174553
0.02,2.0500000000000003,18.207470280328252
0.02,2.0700000000000003,18.16148573721578
0.02,2.0900000000000003,18.106478243818007
0.02,2.1100000000000003,18.042237743518047
0.02,2.1300000000000003,17.96824556748361
0.02,2.1500000000000004,17.88414724790004
0.02,2.1700000000000004,17.789780215469687
0.02,2.1900000000000004,17.685581202193998
0.02,2.2100000000000004,17.572699266798622
0.02,2.2300000000000004,17.452757767423297
0.02,2.2500000000000004,17.327072740589887
0.02,2.2700000000000005,17.19398829690698
0.02,2.2900000000000005,17.04790732209321
0.02,2.3100000000000005,16.881835571733976
0.02,2.33,16.697850512776732
0.02,2.3500000000000005,16.51011406896812
0.02,2.37,16.325313404695077
0.02,2.3900000000000006,16.122182004709252
0.02,2.41,15.889234557948253
0.02,2.4300000000000006,15.660144530813936
0.02,2.45,15.428091506684453
0.02,2.4700000000000006,15.157429772751458
0.02,2.49,14.898820085766172
0.02,2.5100000000000007,14.615459421660454
0.02,2.5300000000000002,14.320247534953396
0.02,2.5500000000000007,14.017687619817902
0.02,2.5700000000000003,13.697451399356806
0.02,2.5900000000000007,13.362823907199672
0.02,2.6100000000000003,13.028188425204313
0.02,2.630000000000001,12.659008038197763
0.02,2.6500000000000004,12.294512863865117
0.02,2.670000000000001,11.919400333701716
0.02,2.6900000000000004,11.518900610967352
0.02,2.710000000000001,11.105871327732268
0.02,2.7300000000000004,10.68640564619581
0.02,2.7500000000000004,10.257267172888797
0.02,2.7700000000000005,9.815657473162103
0.02,2.7900000000000005,9.361084084652743
0.02,2.8100000000000005,8.894017486025255
0.02,2.8300000000000005,8.415681102406326
0.02,2.8500000000000005,7.928868635229774
0.02,2.8700000000000006,7.4360819511517615
0.02,2.8900000000000006,6.932359097090747
0.02,2.9100000000000006,6.41144315462619
0.02,2.9300000000000006,5.88801383955211
0.02,2.9500000000000006,5.359330164556465
0.02,2.9700000000000006,4.815766805538248
0.02,2.9900000000000007,4.274002999826428
0.02,3.0100000000000007,3.719951633250764
0.02,3.0300000000000007,3.163021603256615
0.02,3.0500000000000007,2.6039953384875885
0.02,3.0700000000000007,2.0380868980850244
0.02,3.0900000000000007,1.4694572960865027
0.02,3.1100000000000008,0.8997348720078772
0.02,3.130000000000001,0.32893351313437874
0.02,3.150000000000001,-0.24239221397987354
0.02,3.170000000000001,-0.8133289676010298
0.02,3.1900000000000004,-1.3832215810695492
0.02,3.210000000000001,-1.9520361670246469
0.02,3.2300000000000004,-2.5186509829795356
0.02,3.250000000000001,-3.0788139625569646
0.02,3.270000000000001,-3.635362288124565
0.02,3.290000000000001,-4.1912608712833235
0.02,3.310000000000001,-4.7333145825468215
0.02,3.330000000000001,-5.27877868621651
0.02,3.350000000000001,-5.806605103217547
0.02,3.370000000000001,-6.334876940898688
0.02,3.3900000000000006,-6.854499289831091
0.02,3.4100000000000006,-7.357283883314787
0.02,3.4300000000000006,-7.854167446525226
0.02,3.4500000000000006,-8.345669294779045
0.02,3.4700000000000006,-8.826949815545055
0.02,3.4900000000000007,-9.296033345666366
0.02,3.5100000000000007,-9.75274973404189
0.02,3.5300000000000007,-10.196766418155434
0.02,3.5500000000000007,-10.627092697058815
0.02,3.5700000000000007,-11.044060671150378
0.02,3.5900000000000007,-11.452409492610325
0.02,3.6100000000000008,-11.856405373899307
0.02,3.630000000000001,-12.244694835057464
0.02,3.650000000000001,-12.605672507972082
0.02,3.670000000000001,-12.967644087413413
0.02,3.690000000000001,-13.321024652478956
0.02,3.710000000000001,-13.641384811060249
0.02,3.730000000000001,-13.976671277869313
0.02,3.750000000000001,-14.269588248700995
0.02,3.770000000000001,-14.580126672746532
0.02,3.790000000000001,-14.84745015348707
0.02,3.810000000000001,-15.129852039178331
0.02,3.830000000000001,-15.38373465533804
0.02,3.850000000000001,-15.620779522720268
0.02,3.870000000000001,-15.868466662784485
0.02,3.890000000000001,-16.08542356096336
0.02,3.910000000000001,-16.283622594539114
0.02,3.930000000000001,-16.488237302194012
0.02,3.950000000000001,-16.684924786467175
0.02,3.970000000000001,-16.85747626520341
0.02,3.990000000000001,-17.0117808725448
0.02,4.010000000000002,-17.159598342259052
0.02,4.030000000000001,-17.304536733092583
0.02,4.050000000000001,-17.44299729538105
0.02,4.070000000000001,-17.570704884512505
0.02,4.090000000000002,-17.685673123207696
0.02,4.110000000000001,-17.78816639378957
0.02,4.130000000000001,-17.879332797683634
0.02,4.150000000000001,-17.96039561795135
0.02,4.170000000000002,-18.032170915894635
0.02,4.190000000000001,-18.095259761340646
0.02,4.210000000000001,-18.150124471828
0.02,4.230000000000001,-18.196870423515154
0.02,4.250000000000001,-18.23567280033113
0.02,4.270000000000001,-18.26670816745947
0.02,4.290000000000001,-18.290094689534047
0.02,4.3100000000000005,-18.305894623421878
0.02,4.330000000000001,-18.314161198662195
0.02,4.350000000000001,-18.31488862155929
0.02,4.370000000000001,-18.307965822321517
0.02,4.390000000000001,-18.293439070623457
0.02,4.410000000000001,-18.271379107199923
0.02,4.4300000000000015,-18.24173430537801
0.02,4.450000000000001,-18.20482411865655
0.02,4.470000000000001,-18.160875628367332
0.02,4.490000000000001,-18.110304059329387
0.02,4.510000000000002,-18.053528484530183
0.02,4.530000000000001,-17.99088455927838
0.02,4.550000000000001,-17.92284929009542
0.02,4.570000000000001,-17.849530841234714
0.02,4.590000000000002,-17.770920575393728
0.02,4.610000000000001,-17.687581723005003
0.02,4.630000000000001,-17.599362478773745
0.02,4.650000000000001,-17.50598993852154
0.02,4.670000000000002,-17.407785181557575
0.02,4.690000000000001,-17.30475838795995
0.02,4.710000000000001,-17.196837201237095
0.02,4.730000000000001,-17.08431221072208
0.02,4.750000000000002,-16.96733642945101
0.02,4.770000000000001,-16.845871558628367
0.02,4.790000000000001,-16.720718088352278
0.02,4.810000000000001,-16.591615233216007
0.02,4.830000000000002,-16.45905780822371
0.02,4.850000000000001,-16.32321580242266
0.02,4.870000000000001,-16.183668788131502
0.02,4.8900000000000015,-16.039654022044296
0.02,4.910000000000002,-15.890082178547148
0.02,4.9300000000000015,-15.73415948258268
0.02,4.950000000000001,-15.57232481079748
0.02,4.9700000000000015,-15.406793611388661
0.02,4.990000000000002,-15.240945451493689
0.02,5.010000000000002,-15.07654881755681
0.02,5.030000000000001,-14.910491826333132
0.02,5.080000000000001,-14.460989506224502
0.02,5.130000000000001,-14.007054648015735
0.02,5.180000000000001,-13.523743340210807
0.02,5.230000000000001,-13.024723460994917
0.02,5.280000000000001,-12.512232412085476
0.02,5.330000000000001,-11.985624070351308
0.02,5.380000000000001,-11.448066081382501
0.02,5.430000000000001,-10.891687121918102
0.02,5.480000000000001,-10.322013361443751
0.02,5.530000000000001,-9.73981306004148
0.02,5.580000000000001,-9.155632913846429
0.02,5.630000000000001,-8.555428512350819
0.02,5.6800000000000015,-7.939833182875065
0.02,5.730000000000001,-7.318556359144861
0.02,5.780000000000001,-6.691313905598704
0.02,5.830000000000001,-6.054835368088743
0.02,5.880000000000001,-5.4139454050683575
0.02,5.9300000000000015,-4.762688984901296
0.02,5.980000000000001,-4.107081394789916
0.02,6.030000000000001,-3.441445753815367
0.02,6.080000000000001,-2.7728770707249977
0.02,6.130000000000001,-2.0945169943468245
0.02,6.1800000000000015,-1.4133886902460029
0.02,6.230000000000001,-0.7280330934296321
0.02,6.280000000000001,-0.042382248902940685
0.02,6.283185307179586,0.0012966893287164034
0.04,0.0,0.0012971942917309148
0.04,0.04807692307692308,0.6662865861191338
0.04,0.09615384615384616,1.3305575876580127
0.04,0.14423076923076925,1.992459610615661
0.04,0.19230769230769232,2.6515306349376915
0.04,0.2403846153846154,3.306264771693997
0.04,0.2884615384615385,3.954821876739639
0.04,0.33653846153846156,4.594619809607726
0.04,0.38461538461538464,5.226327594143338
0.04,0.4326923076923077,5.848410820005205
0.04,0.4807692307692308,6.458070449729609
0.04,0.5288461538461539,7.057768847031442
0.04,0.576923076923077,7.658444585442471
0.04,0.625,8.244346249221461
0.04,0.6730769230769231,8.827041509257041
0.04,0.7211538461538461,9.397219209478276
0.04,0.7692307692307693,9.957178244758836
0.04,0.8173076923076924,10.514243629530089
0.04,0.8653846153846154,11.053141238495995
0.04,0.9134615384615385,11.58559264915142
0.04,0.9615384615384616,12.09341224031787
0.04,1.0096153846153846,12.596533976891644
0.04,1.0576923076923077,13.093616226943464
0.04,1.1057692307692308,13.569905000210188
0.04,1.153846153846154,14.025832070824908
0.04,1.201923076923077,14.461342533610969
0.04,1.25,14.886610606634983
0.04,1.27,15.05650600677452
0.04,1.29,15.230181988425306
0.04,1.31,15.40008574708631
0.04,1.33,15.561672055864411
0.04,1.35,15.715622003604588
0.04,1.37,15.865272815575114
0.04,1.3900000000000001,16.01329774162987
0.04,1.4100000000000001,16.159931850078262
0.04,1.4300000000000002,16.304463953400546
0.04,1.4500000000000002,16.445957287270463
0.04,1.4700000000000002,16.583311609557125
0.04,1.4900000000000002,16.716103098232246
0.04,1.5100000000000002,16.843969644307318
0.04,1.53,16.967008109030054
0.04,1.55,17.085297609998083
0.04,1.57,17.198820157055785
0.04,1.59,17.307457416255676
0.04,1.61,17.41125882331413
0.04,1.6300000000000001,17.510155707970174
0.04,1.6500000000000001,17.603947695256412
0.04,1.6700000000000002,17.6924711945479
0.04,1.6900000000000002,17.775450231608925
0.04,1.7100000000000002,17.852814536605333
0.04,1.7300000000000002,17.924282372322644
0.04,1.7500000000000002,17.989748260950417
0.04,1.7700000000000002,18.04894158973274
0.04,1.79,18.102084518458824
0.04,1.81,18.14882680563013
0.04,1.83,18.18922264776513
0.04,1.85,18.223508282431318
0.04,1.87,18.25148692935807
0.04,1.8900000000000001,18.273171604717465
0.04,1.9100000000000001,18.288357245292328
0.04,1.9300000000000002,18.296957297530927
0.04,1.9500000000000002,18.29859283064013
0.04,1.9700000000000002,18.29309520083369
0.04,1.9900000000000002,18.27999674888189
0.04,2.0100000000000002,18.259026108051717
0.04,2.0300000000000002,18.22994831483942
0.04,2.0500000000000003,18.192438525446455
0.04,2.0700000000000003,18.146142546537334
0.04,2.0900000000000003,18.091184496289504
0.04,2.1100000000000003,18.027242004175065
0.04,2.1300000000000003,17.95457786321542
0.04,2.1500000000000004,17.873340282100365
0.04,2.1700000000000004,17.784060088417053
0.04,2.1900000000000004,17.687008096921506
0.04,2.2100000000000004,17.581923001719698
0.04,2.2300000000000004,17.467162287454467
0.04,2.2500000000000004,17.339322255540928
0.04,2.2700000000000005,17.195080539521147
0.04,2.2900000000000005,17.034907318659457
0.04,2.3100000000000005,16.866235951256353
0.04,2.33,16.697726702705406
0.04,2.3500000000000005,16.523992965140454
0.04,2.37,16.326140809682542
0.04,2.3900000000000006,16.105621148348284
0.04,2.41,15.891125304244623
0.04,2.4300000000000006,15.670180503752393
0.04,2.45,15.412442618692564
0.04,2.4700000000000006,15.162643513068467
0.04,2.49,14.898571304399532
0.04,2.5100000000000007,14.607145193347568
0.04,2.5300000000000002,14.327304084705856
0.04,2.5500000000000007,14.007611968130078
0.04,2.5700000000000003,13.70137703923903
0.04,2.5900000000000007,13.361340461702017
0.04,2.6100000000000003,13.018220729840312
0.04,2.630000000000001,12.669574783221817
0.04,2.6500000000000004,12.289247027150969
0.04,2.670000000000001,11.907333866642652
0.04,2.6900000000000004,11.520733593980168
0.04,2.710000000000001,11.115103845448594
0.04,2.7300000000000004,10.69210013245078
0.04,2.7500000000000004,10.25740251592348
0.04,2.7700000000000005,9.812805878132165
0.04,2.7900000000000005,9.358256498030832
0.04,2.8100000000000005,8.89383864376811
0.04,2.8300000000000005,8.419931636444424
0.04,2.8500000000000005,7.935318490654007
0.04,2.8700000000000006,7.436467292954796
0.04,2.8900000000000006,6.924638672723445
0.04,2.9100000000000006,6.411335395044273
0.04,2.9300000000000006,5.890896425975804
0.04,2.9500000000000006,5.35346426811374
0.04,2.9700000000000006,4.819642479821229
0.04,2.9900000000000007,4.269320935062006
0.04,3.0100000000000007,3.72177763493076
0.04,3.0300000000000007,3.1629878756698577
0.04,3.0500000000000007,2.6010501743791195
0.04,3.0700000000000007,2.0379354700328687
