# Summary of CPR analysis
# Calculation method: separate
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# max_sidebands: 5
# timestamp: 2025-12-11 18:49:40
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# B: 0.06
# calculation: CPR
# sweep_parameter: B
# sweep_min: 0.0
# sweep_max: 2.0
# sweep_points: 101
# outer_parallel: 4
B,Ic_max,Ic_min,phi0_max,phi0_min
0.0,26.69429362006592,-26.667662363197053,2.2500000000000004,4.070000000000001
0.02,26.68092724973435,-26.676085273853843,2.2300000000000004,4.030000000000001
0.04,26.681820835301522,-26.67090542881498,2.2300000000000004,4.030000000000001
0.06,26.67699739040281,-26.6786230528636,2.2700000000000005,4.050000000000001
0.08,26.68351825715056,-26.658244473917115,2.2500000000000004,4.050000000000001
0.1,26.668912387888405,-26.662982689983966,2.2500000000000004,4.050000000000001
0.12,26.67526435326059,-26.656092971339483,2.2500000000000004,4.050000000000001
0.14,26.666495859609427,-26.644330638716454,2.2500000000000004,4.050000000000001
0.16,26.647789187162406,-26.648049261556757,2.2100000000000004,4.030000000000001
0.18,26.640588649177765,-26.641632239748137,2.2100000000000004,4.030000000000001
0.2,26.641052636665886,-26.620201891294432,2.2500000000000004,4.050000000000001
0.22,26.635151667849613,-26.616942305202326,2.2500000000000004,4.050000000000001
0.24,26.61853143109394,-26.59951342304228,2.2300000000000004,4.030000000000001
0.26,26.614736111630553,-26.585896404036344,2.2500000000000004,4.070000000000001
0.28,26.594705700491463,-26.571301063376517,2.2300000000000004,4.030000000000001
0.3,26.577965846481813,-26.55991463634662,2.2500000000000004,4.050000000000001
0.32,26.56729454481634,-26.540184983888892,2.2500000000000004,4.050000000000001
0.34,26.537992348224154,-26.51850513076587,2.2500000000000004,4.070000000000001
0.36,26.51565588463046,-26.50503415299683,2.2300000000000004,4.030000000000001
0.38,26.50043717172436,-26.48592316328334,2.2300000000000004,4.030000000000001
0.4,26.47983403432504,-26.455364737851497,2.2300000000000004,4.030000000000001
0.42,26.443435046700007,-26.424334956188336,2.2300000000000004,4.070000000000001
0.44,26.412120371994927,-26.396211847551204,2.2700000000000005,4.030000000000001
0.46,26.379258155110552,-26.36526461280379,2.2500000000000004,4.030000000000001
0.48,26.356382004902716,-26.325988941559025,2.2500000000000004,4.050000000000001
0.5,26.307277388353565,-26.292877870475685,2.2700000000000005,4.030000000000001
0.52,26.2744923271435,-26.2527239983492,2.2500000000000004,4.030000000000001
0.54,26.228893414025393,-26.20913633626936,2.2500000000000004,4.050000000000001
0.56,26.187414831218835,-26.172923187731293,2.2300000000000004,4.030000000000001
0.58,26.13989065170736,-26.12037852380215,2.2500000000000004,4.050000000000001
0.6,26.10279335485234,-26.072820604784315,2.2300000000000004,4.030000000000001
0.62,26.04232500284785,-26.032814424692045,2.2700000000000005,4.050000000000001
0.64,25.990260543206812,-25.966829022125093,2.2500000000000004,4.010000000000002
0.66,25.93383016745907,-25.913554791332878,2.2300000000000004,4.030000000000001
0.68,25.883722725816966,-25.852157403057983,2.2500000000000004,4.050000000000001
0.7000000000000001,25.824974022044575,-25.791621145165852,2.2500000000000004,4.010000000000002
0.72,25.76106980349398,-25.736434227375494,2.2300000000000004,4.030000000000001
0.74,25.695460220316473,-25.670183189911423,2.2500000000000004,4.050000000000001
0.76,25.635229587916214,-25.600905864606506,2.2500000000000004,4.050000000000001
0.78,25.56513229477705,-25.531955508603907,2.2500000000000004,4.010000000000002
0.8,25.48704799893141,-25.459766925159887,2.2500000000000004,4.030000000000001
0.8200000000000001,25.40740834699526,-25.384469616363774,2.2300000000000004,4.030000000000001
0.84,25.326363078475115,-25.304384967913887,2.2300000000000004,4.030000000000001
0.86,25.241113235942663,-25.21994895670373,2.2700000000000005,4.030000000000001
0.88,25.152794158004145,-25.130800978230035,2.2500000000000004,4.030000000000001
0.9,25.060773866478023,-25.03689281812473,2.2500000000000004,4.030000000000001
0.92,24.96262668437071,-24.938318683707074,2.2500000000000004,4.030000000000001
0.9400000000000001,24.85907170560269,-24.835398846694485,2.2500000000000004,4.030000000000001
0.96,24.749985072703065,-24.72669853384026,2.2500000000000004,4.030000000000001
0.98,24.63446596475975,-24.61102750068597,2.2500000000000004,4.030000000000001
1.0,24.511056260842114,-24.4870965330617,2.2500000000000004,4.030000000000001
1.02,24.37750890853904,-24.352836668829184,2.2500000000000004,4.030000000000001
1.04,24.23202494409925,-24.20682001121759,2.2500000000000004,4.030000000000001
1.06,24.073063317035686,-24.047564300037354,2.2500000000000004,4.030000000000001
1.08,23.897534823608144,-23.87281414905624,2.2500000000000004,4.050000000000001
1.1,23.70285238958139,-23.679203818822035,2.2500000000000004,4.050000000000001
1.12,23.483103243596627,-23.45991592244731,2.2300000000000004,4.050000000000001
1.1400000000000001,23.23734499587782,-23.213761195948994,2.2300000000000004,4.050000000000001
1.16,22.974929976990282,-22.951578434782615,2.2300000000000004,4.050000000000001
1.18,22.68773047787266,-22.66455836299715,2.2100000000000004,4.070000000000001
1.2,22.373709059028105,-22.35226925457213,2.1900000000000004,4.090000000000002
1.22,22.03621240740171,-22.016859681864517,2.1700000000000004,4.110000000000001
1.24,21.683986100763818,-21.664024232519925,2.1700000000000004,4.110000000000001
1.26,21.32216673018243,-21.303159653605217,2.1700000000000004,4.110000000000001
1.28,20.960761416204118,-20.942806667421742,2.1500000000000004,4.130000000000001
1.3,20.611174247547417,-20.592871766212195,2.1500000000000004,4.130000000000001
1.32,20.279283179864386,-20.261392336729344,2.1500000000000004,4.130000000000001
1.34,19.96649072649019,-19.948134500860117,2.1700000000000004,4.130000000000001
1.36,19.675955139841786,-19.65685816068872,2.1500000000000004,4.130000000000001
1.3800000000000001,19.39958117193044,-19.380036124611813,2.1300000000000003,4.150000000000001
1.4000000000000001,19.130533589278905,-19.109089440207818,2.1100000000000003,4.170000000000002
1.42,18.956726741986845,-18.94272605009339,2.3500000000000005,3.970000000000001
1.44,18.824088104513827,-18.80417019735062,2.37,3.950000000000001
1.46,18.71734178137469,-18.69086270527634,2.41,3.930000000000001
1.48,18.633353076004248,-18.603973874166847,2.45,3.810000000000001
1.5,18.57118431116152,-18.541153881730956,2.49,3.770000000000001
1.52,18.537426307378343,-18.51799979399077,2.7500000000000004,3.5500000000000007
1.54,18.61575790652408,-18.58775920472308,2.7700000000000005,3.5100000000000007
