# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 5
# timestamp: 2025-10-23 21:27:37
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: SPECTRA
# sweep_parameter: v_tau
# sweep_values: [0.882]
# outer_parallel: 4
v_tau,Magnetic Field,Energy (meV),DOS
0.882,0.5,-0.5865,0.04042126150302217
0.882,0.5,-0.585,0.04218071261730011
0.882,0.5,-0.5835,0.043916523544794556
0.882,0.5,-0.582,0.04557712272680407
0.882,0.5,-0.5805,0.04710887603780547
0.882,0.5,-0.579,0.048459485572555396
0.882,0.5,-0.5775,0.049580250967175325
0.882,0.5,-0.576,0.0504271465525413
0.882,0.5,-0.5745,0.05096189341338537
0.882,0.5,-0.573,0.05115458202903674
0.882,0.5,-0.5715,0.050988413654560964
0.882,0.5,-0.5700000000000001,0.05046562111848287
0.882,0.5,-0.5685,0.049611715591615875
0.882,0.5,-0.567,0.04847542396990527
0.882,0.5,-0.5655,0.04712300768847883
0.882,0.5,-0.5640000000000001,0.045628491326038086
0.882,0.5,-0.5625,0.04406317035714981
0.882,0.5,-0.5609999999999999,0.042487598612028846
0.882,0.5,-0.5595,0.04094775877727971
0.882,0.5,-0.558,0.039475085450891324
0.882,0.5,-0.5565,0.038088893024040685
0.882,0.5,-0.5549999999999999,0.03679975352936588
0.882,0.5,-0.5535,0.0356126264422649
0.882,0.5,-0.552,0.034529282278228414
0.882,0.5,-0.5505,0.03354994121325182
0.882,0.5,-0.5489999999999999,0.03267421408825284
0.882,0.5,-0.5475,0.03190163499232118
0.882,0.5,-0.546,0.031231880877249908
0.882,0.5,-0.5445,0.030664872188207057
0.882,0.5,-0.5429999999999999,0.03020080814003124
0.882,0.5,-0.5415,0.029840191048527327
0.882,0.5,-0.54,0.029583838293857936
0.882,0.5,-0.5385,0.029432896531690747
0.882,0.5,-0.537,0.02938883504599629
0.882,0.5,-0.5355,0.029453404747148793
0.882,0.5,-0.534,0.029628542195396495
0.882,0.5,-0.5325,0.02991619068293058
0.882,0.5,-0.531,0.03031798936518856
0.882,0.5,-0.5295,0.030834797122706377
0.882,0.5,-0.528,0.031466022814242184
0.882,0.5,-0.5265,0.03220869784424979
0.882,0.5,-0.525,0.0330563628127038
0.882,0.5,-0.5235,0.03399784275879321
0.882,0.5,-0.522,0.035016176477557955
0.882,0.5,-0.5205,0.03608814846899352
0.882,0.5,-0.519,0.03718485660757177
0.882,0.5,-0.5175,0.03827382846200705
0.882,0.5,-0.516,0.03932262838832397
0.882,0.5,-0.5145,0.04030339037082459
0.882,0.5,-0.513,0.04119714310152717
0.882,0.5,-0.5115,0.04199660420498469
0.882,0.5,-0.51,0.042706574204651425
0.882,0.5,-0.5085,0.04334166184941166
0.882,0.5,-0.507,0.04392175599845816
0.882,0.5,-0.5055000000000001,0.04446584301710054
0.882,0.5,-0.504,0.044984769761850396
0.882,0.5,-0.5025,0.045473708226011364
0.882,0.5,-0.501,0.04590560569490004
0.882,0.5,-0.4995,0.046227955621182384
0.882,0.5,-0.498,0.04636620223129712
0.882,0.5,-0.4965,0.04623679292915606
0.882,0.5,-0.495,0.045769394433416946
0.882,0.5,-0.4935,0.044932026486088475
0.882,0.5,-0.492,0.04374822349008589
0.882,0.5,-0.4905,0.0422975109492849
0.882,0.5,-0.489,0.04069917264612075
0.882,0.5,-0.4875,0.03908801832915692
0.882,0.5,-0.486,0.037593127610471545
0.882,0.5,-0.4845,0.0363257611024609
0.882,0.5,-0.483,0.035376648183529966
0.882,0.5,-0.4815,0.03481898033159772
0.882,0.5,-0.48,0.03471230791996552
0.882,0.5,-0.4785,0.035102577373454825
0.882,0.5,-0.477,0.036013502179654884
0.882,0.5,-0.4755,0.037424692213862715
0.882,0.5,-0.474,0.03923624170319452
0.882,0.5,-0.4725,0.041233801910180654
0.882,0.5,-0.471,0.04309197752492419
0.882,0.5,-0.4695,0.04446015231772558
0.882,0.5,-0.46799999999999997,0.04511630090109793
0.882,0.5,-0.46649999999999997,0.04507868135185827
0.882,0.5,-0.46499999999999997,0.044571545064186514
0.882,0.5,-0.46349999999999997,0.04387657032112003
0.882,0.5,-0.46199999999999997,0.04318649581367335
0.882,0.5,-0.4605,0.04253021833380185
0.882,0.5,-0.459,0.04178026475219721
0.882,0.5,-0.4575,0.04075267050183042
0.882,0.5,-0.456,0.039390871052902614
0.882,0.5,-0.4545,0.037912581055687615
0.882,0.5,-0.453,0.036756773835200394
0.882,0.5,-0.4515,0.036384549970664606
0.882,0.5,-0.45,0.03703399678304711
0.882,0.5,-0.4485,0.03767685826769682
0.882,0.5,-0.447,0.03796709644907122
0.882,0.5,-0.4455,0.038187493618570885
0.882,0.5,-0.444,0.03841030811643122
0.882,0.5,-0.4425,0.038658642099939605
0.882,0.5,-0.441,0.03894236539318596
0.882,0.5,-0.4395,0.03926652921915486
0.882,0.5,-0.438,0.03963388946977928
0.882,0.5,-0.4365,0.040045801726704446
0.882,0.5,-0.435,0.04050246893424157
0.882,0.5,-0.4335,0.041002890944967514
0.882,0.5,-0.432,0.04154468700563248
0.882,0.5,-0.4305,0.0421237749022181
0.882,0.5,-0.429,0.04273403043900099
0.882,0.5,-0.4275,0.04336690290012621
0.882,0.5,-0.426,0.0440111408350773
0.882,0.5,-0.4245,0.0446525437102436
0.882,0.5,-0.423,0.045274054868185844
0.882,0.5,-0.4215,0.045856159472192674
0.882,0.5,-0.42,0.046377739584837666
0.882,0.5,-0.4185,0.04681735801876148
0.882,0.5,-0.417,0.04715506434178258
0.882,0.5,-0.4155,0.04737431373273305
0.882,0.5,-0.414,0.04746388339394766
0.882,0.5,-0.4125,0.04741934819150281
0.882,0.5,-0.411,0.04724383836603189
0.882,0.5,-0.4095,0.046947793791243586
0.882,0.5,-0.408,0.04654788527328072
0.882,0.5,-0.4065,0.04606508250681795
0.882,0.5,-0.40499999999999997,0.045522481762492205
0.882,0.5,-0.40349999999999997,0.044943068304499574
0.882,0.5,-0.40199999999999997,0.04434794756130256
0.882,0.5,-0.40049999999999997,0.0437551138125161
0.882,0.5,-0.39899999999999997,0.043178830816006646
0.882,0.5,-0.3975,0.04262961502430675
0.882,0.5,-0.396,0.0421144999553506
0.882,0.5,-0.3945,0.04163760798588778
0.882,0.5,-0.393,0.041200738335875293
0.882,0.5,-0.3915,0.04080398518682014
0.882,0.5,-0.39,0.04044626842317346
0.882,0.5,-0.3885,0.040125785959138384
0.882,0.5,-0.387,0.03984040518925003
0.882,0.5,-0.3855,0.03958792105901305
0.882,0.5,-0.384,0.039366339149233216
0.882,0.5,-0.3825,0.039174056765921075
0.882,0.5,-0.381,0.039010052560193124
0.882,0.5,-0.3795,0.03887406622776916
0.882,0.5,-0.378,0.03876672712989821
0.882,0.5,-0.3765,0.03868974205244501
0.882,0.5,-0.375,0.03864604399170074
0.882,0.5,-0.3735,0.038639867582922385
0.882,0.5,-0.372,0.0386768707552004
0.882,0.5,-0.3705,0.03876410330994625
0.882,0.5,-0.369,0.03890994872374791
0.882,0.5,-0.3675,0.03912385139578473
0.882,0.5,-0.366,0.039415915808714064
0.882,0.5,-0.3645,0.03979616369459012
0.882,0.5,-0.363,0.0402735545744895
0.882,0.5,-0.3615,0.04085450581651096
0.882,0.5,-0.36,0.041541002521739555
0.882,0.5,-0.3585,0.04232824526850714
0.882,0.5,-0.357,0.04320216008538446
0.882,0.5,-0.3555,0.04413706792098267
0.882,0.5,-0.354,0.04509463049544948
0.882,0.5,-0.3525,0.04602515825576253
0.882,0.5,-0.351,0.046872489754757
0.882,0.5,-0.3495,0.04758284370541834
0.882,0.5,-0.348,0.048116122600175525
0.882,0.5,-0.3465,0.0484563019950825
0.882,0.5,-0.345,0.048616388259985134
0.882,0.5,-0.34349999999999997,0.048635147532115675
0.882,0.5,-0.34199999999999997,0.0485660126211878
0.882,0.5,-0.34049999999999997,0.04846200772105634
0.882,0.5,-0.33899999999999997,0.04836146798208435
0.882,0.5,-0.33749999999999997,0.048278366957408995
0.882,0.5,-0.33599999999999997,0.04819876521334616
0.882,0.5,-0.33449999999999996,0.0480833871372237
0.882,0.5,-0.333,0.04787560701915552
0.882,0.5,-0.3315,0.04751351987422627
0.882,0.5,-0.33,0.04694412292662118
0.882,0.5,-0.3285,0.046136463907664925
0.882,0.5,-0.327,0.04509026579586336
0.882,0.5,-0.3255,0.043837445308155205
0.882,0.5,-0.324,0.04243602760959611
0.882,0.5,-0.3225,0.0409589298667505
0.882,0.5,-0.321,0.03948141993691709
0.882,0.5,-0.3195,0.03807042155464212
0.882,0.5,-0.318,0.03677747860380825
0.882,0.5,-0.3165,0.035635390288670236
0.882,0.5,-0.315,0.03465714943191068
0.882,0.5,-0.3135,0.033836230449114026
0.882,0.5,-0.312,0.03314733080073879
0.882,0.5,-0.3105,0.03254767225825331
0.882,0.5,-0.309,0.031980122679049074
0.882,0.5,-0.3075,0.03137906653732558
0.882,0.5,-0.306,0.030679039234779753
0.882,0.5,-0.3045,0.02982154698213463
0.882,0.5,-0.303,0.028750534998681142
0.882,0.5,-0.3015,0.027384814324177185
0.882,0.5,-0.3,0.025712819903768162
0.882,0.5,-0.2985,0.02488021110317774
0.882,0.5,-0.297,0.02476405256579378
0.882,0.5,-0.2955,0.024787291249801707
0.882,0.5,-0.294,0.02484638393135361
0.882,0.5,-0.2925,0.02491574244735413
0.882,0.5,-0.291,0.024986056821221583
0.882,0.5,-0.2895,0.025052766747886594
0.882,0.5,-0.288,0.025112986037035545
0.882,0.5,-0.2865,0.02516455037121023
0.882,0.5,-0.285,0.025205651567616276
0.882,0.5,-0.2835,0.025234725030164412
0.882,0.5,-0.282,0.025250440871474173
0.882,0.5,-0.28049999999999997,0.025251704247351313
0.882,0.5,-0.27899999999999997,0.025237681452007384
0.882,0.5,-0.27749999999999997,0.025207840019635875
0.882,0.5,-0.27599999999999997,0.025161952102842715
0.882,0.5,-0.27449999999999997,0.025100124689888068
0.882,0.5,-0.27299999999999996,0.025022806647331863
0.882,0.5,-0.27149999999999996,0.02493076297313539
0.882,0.5,-0.27,0.024825075246232026
0.882,0.5,-0.2685,0.024707111872122555
0.882,0.5,-0.267,0.024578489173456126
0.882,0.5,-0.2655,0.024441031892500548
0.882,0.5,-0.264,0.024296727578982314
0.882,0.5,-0.2625,0.0241476895526769
0.882,0.5,-0.261,0.02399609306127752
0.882,0.5,-0.2595,0.023844141076769538
0.882,0.5,-0.258,0.023694021979516228
0.882,0.5,-0.2565,0.023547853738073818
0.882,0.5,-0.255,0.023407680123515635
0.882,0.5,-0.2535,0.023275409621063885
0.882,0.5,-0.252,0.02315281860022467
0.882,0.5,-0.2505,0.023041495963851612
0.882,0.5,-0.249,0.022942865583551957
0.882,0.5,-0.24749999999999994,0.022858143293215446
0.882,0.5,-0.246,0.022788329174864574
0.882,0.5,-0.24449999999999994,0.022734203093435733
0.882,0.5,-0.243,0.022696303034067597
0.882,0.5,-0.24149999999999994,0.022674917205299395
0.882,0.5,-0.24,0.022670072284855916
0.882,0.5,-0.23849999999999993,0.02268150472893066
0.882,0.5,-0.237,0.022708663570674605
0.882,0.5,-0.23550000000000004,0.022750676623204333
0.882,0.5,-0.23399999999999999,0.022806328627683826
0.882,0.5,-0.23250000000000004,0.022874061293047053
0.882,0.5,-0.23099999999999998,0.02295193600609057
0.882,0.5,-0.22950000000000004,0.023037636465630756
0.882,0.5,-0.22799999999999998,0.023128440961916442
0.882,0.5,-0.22650000000000003,0.023221254758687564
0.882,0.5,-0.22499999999999998,0.02331262064068601
0.882,0.5,-0.22350000000000003,0.023398738169425615
0.882,0.5,-0.22199999999999998,0.02347554183233321
0.882,0.5,-0.22050000000000003,0.023538758069527294
0.882,0.5,-0.21899999999999997,0.02358403765475339
0.882,0.5,-0.21750000000000003,0.023607064930769885
0.882,0.5,-0.21599999999999997,0.02360370408852074
0.882,0.5,-0.21450000000000002,0.023570178074789082
0.882,0.5,-0.21299999999999997,0.02350323372576003
0.882,0.5,-0.21150000000000002,0.02340029441414996
0.882,0.5,-0.20999999999999996,0.02325961289031915
0.882,0.5,-0.20850000000000002,0.023080406523256613
0.882,0.5,-0.20699999999999996,0.022862901099942292
0.882,0.5,-0.20550000000000002,0.022608356554503762
0.882,0.5,-0.20399999999999996,0.02231904993511657
0.882,0.5,-0.2025,0.021998189531145396
0.882,0.5,-0.20099999999999996,0.021649760638797817
0.882,0.5,-0.1995,0.021278379063538005
0.882,0.5,-0.19799999999999995,0.0208890932657861
0.882,0.5,-0.1965,0.020487169199935262
0.882,0.5,-0.19499999999999995,0.020077901216519846
0.882,0.5,-0.1935,0.019666440626093153
0.882,0.5,-0.19199999999999995,0.019257612350356404
0.882,0.5,-0.1905,0.018855790155354324
0.882,0.5,-0.18899999999999995,0.018464786523395848
0.882,0.5,-0.1875,0.018087740376435176
0.882,0.5,-0.18599999999999994,0.017727065667237866
0.882,0.5,-0.1845,0.017384341618271293
0.882,0.5,-0.18299999999999994,0.017060257584192395
0.882,0.5,-0.1815,0.016754493551393402
0.882,0.5,-0.17999999999999994,0.016465603360537453
0.882,0.5,-0.1785,0.016190832236439034
0.882,0.5,-0.17699999999999994,0.015925923329823035
0.882,0.5,-0.1755,0.015664828211282227
0.882,0.5,-0.17399999999999993,0.015399450541949678
0.882,0.5,-0.1725,0.01511934800164341
0.882,0.5,-0.17100000000000004,0.01481151957482721
0.882,0.5,-0.16949999999999998,0.014460379289329433
0.882,0.5,-0.16800000000000004,0.01404809706808377
0.882,0.5,-0.16649999999999998,0.013555478454524749
0.882,0.5,-0.16500000000000004,0.012963609217923543
0.882,0.5,-0.16349999999999998,0.012256350591542285
0.882,0.5,-0.16200000000000003,0.011423461670112614
0.882,0.5,-0.16049999999999998,0.010463741170916451
0.882,0.5,-0.15900000000000003,0.009387133314880705
0.882,0.5,-0.15749999999999997,0.008214575099194214
0.882,0.5,-0.15600000000000003,0.006974495712449131
0.882,0.5,-0.15449999999999997,0.0056955341024571005
0.882,0.5,-0.15300000000000002,0.004394456584970289
0.882,0.5,-0.15149999999999997,0.003056213035944057
0.882,0.5,-0.15000000000000002,0.001703744869302375
0.882,0.5,-0.14849999999999997,0.0009980409291447249
0.882,0.5,-0.14700000000000002,0.0007484397202359202
0.882,0.5,-0.14549999999999996,0.0006195446182629463
0.882,0.5,-0.14400000000000002,0.0005376833278519463
0.882,0.5,-0.14249999999999996,0.0004797877114595864
0.882,0.5,-0.14100000000000001,0.0004360838770666357
0.882,0.5,-0.13949999999999996,0.00040161769458323896
0.882,0.5,-0.138,0.0003735677896986747
0.882,0.5,-0.13649999999999995,0.0003501906620934005
0.882,0.5,-0.135,0.00033034186521256186
0.882,0.5,-0.13349999999999995,0.00031323430057330964
0.882,0.5,-0.132,0.0002983062647060036
0.882,0.5,-0.13049999999999995,0.00028514459837767194
0.882,0.5,-0.129,0.00027343771988588974
0.882,0.5,-0.12749999999999995,0.00026294560785415817
0.882,0.5,-0.126,0.00025347999259361893
0.882,0.5,-0.12449999999999994,0.00024489084721625786
0.882,0.5,-0.123,0.00023705697833228124
0.882,0.5,-0.12149999999999994,0.00022987928020154195
0.882,0.5,-0.12,0.00022327583118164445
0.882,0.5,-0.11849999999999994,0.00021717826275628895
0.882,0.5,-0.11699999999999999,0.00021152900781069798
0.882,0.5,-0.11549999999999994,0.00020627920977302954
0.882,0.5,-0.11399999999999999,0.00020138712107210612
0.882,0.5,-0.11249999999999993,0.00019681681421977303
0.882,0.5,-0.11099999999999999,0.00019253719675818028
0.882,0.5,-0.10950000000000004,0.00018852120674629113
0.882,0.5,-0.10799999999999998,0.00018474516645142114
0.882,0.5,-0.10650000000000004,0.00018118826470677886
0.882,0.5,-0.10499999999999998,0.00017783212824649475
0.882,0.5,-0.10350000000000004,0.00017466046620889978
0.882,0.5,-0.10199999999999998,0.0001716587826356735
0.882,0.5,-0.10050000000000003,0.0001688141293718729
0.882,0.5,-0.09899999999999998,0.00016611490208282974
0.882,0.5,-0.09750000000000003,0.00016355067056988862
0.882,0.5,-0.09599999999999997,0.00016111202791717932
0.882,0.5,-0.09450000000000003,0.00015879047009540048
0.882,0.5,-0.09299999999999997,0.00015657828547510768
0.882,0.5,-0.09150000000000003,0.00015446846683852655
0.882,0.5,-0.08999999999999997,0.00015245462876117618
0.882,0.5,-0.08850000000000002,0.00015053094236088535
0.882,0.5,-0.08699999999999997,0.00014869207394192907
0.882,0.5,-0.08550000000000002,0.0001469331327976674
0.882,0.5,-0.08399999999999996,0.0001452496266375076
0.882,0.5,-0.08250000000000002,0.0001436374213964783
0.882,0.5,-0.08099999999999996,0.0001420927068595806
0.882,0.5,-0.07950000000000002,0.0001406119636968362
0.882,0.5,-0.07799999999999996,0.0001391919385403037
0.882,0.5,-0.07650000000000001,0.0001378296177620092
0.882,0.5,-0.07499999999999996,0.00013652220613142506
0.882,0.5,-0.07350000000000001,0.0001352671087390562
0.882,0.5,-0.07199999999999995,0.00013406191252893264
0.882,0.5,-0.07050000000000001,0.00013290437058668307
0.882,0.5,-0.06899999999999995,0.00013179238962055561
0.882,0.5,-0.0675,0.00013072401613945685
0.882,0.5,-0.06599999999999995,0.00012969742601063285
0.882,0.5,-0.0645,0.00012871091403013975
0.882,0.5,-0.06299999999999994,0.0001277628850692802
0.882,0.5,-0.0615,0.0001268518449712345
0.882,0.5,-0.05999999999999994,0.00012597639401538716
0.882,0.5,-0.058499999999999996,0.00012513521943298658
0.882,0.5,-0.05699999999999994,0.00012432708926158717
0.882,0.5,-0.055499999999999994,0.00012355084700060363
0.882,0.5,-0.05399999999999994,0.00012280540596804678
0.882,0.5,-0.05249999999999999,0.00012208974504845428
0.882,0.5,-0.050999999999999934,0.00012140290388279805
0.882,0.5,-0.04949999999999999,0.00012074397935558175
0.882,0.5,-0.04799999999999993,0.00012011212165120725
0.882,0.5,-0.046499999999999986,0.00011950653106432875
0.882,0.5,-0.04500000000000004,0.00011892645503342121
0.882,0.5,-0.04349999999999998,0.00011837118502182403
0.882,0.5,-0.04200000000000004,0.00011784005429519112
0.882,0.5,-0.04049999999999998,0.00011733243547290445
0.882,0.5,-0.039000000000000035,0.0001168477379532282
0.882,0.5,-0.03749999999999998,0.00011638540655867787
0.882,0.5,-0.03600000000000003,0.00011594491910892498
0.882,0.5,-0.034499999999999975,0.00011552578495649548
0.882,0.5,-0.03300000000000003,0.0001151275434069621
0.882,0.5,-0.03149999999999997,0.00011474976219463513
0.882,0.5,-0.030000000000000027,0.0001143920362500986
0.882,0.5,-0.02849999999999997,0.00011405398625998778
0.882,0.5,-0.027000000000000024,0.0001137352578679672
0.882,0.5,-0.025499999999999967,0.00011343552015314935
0.882,0.5,-0.02400000000000002,0.00011315446513688555
0.882,0.5,-0.022499999999999964,0.00011289180662022196
0.882,0.5,-0.02100000000000002,0.00011264727945470957
0.882,0.5,-0.019499999999999962,0.00011242063873152738
0.882,0.5,-0.018000000000000016,0.00011221165922868705
0.882,0.5,-0.01649999999999996,0.00011202013472948877
0.882,0.5,-0.015000000000000013,0.00011184587738566294
0.882,0.5,-0.013499999999999956,0.00011168871735255547
0.882,0.5,-0.01200000000000001,0.0001115485022514595
0.882,0.5,-0.010499999999999954,0.00011142509680196779
0.882,0.5,-0.009000000000000008,0.00011131838240784754
0.882,0.5,-0.007499999999999951,0.00011122825695901965
0.882,0.5,-0.006000000000000005,0.00011115463443226248
0.882,0.5,-0.0044999999999999485,0.00011109744478205844
0.882,0.5,-0.0030000000000000027,0.00011105663370377868
0.882,0.5,-0.0014999999999999458,0.00011103216250363212
0.882,0.5,0.0,0.00011102400801465293
0.882,0.5,0.0015000000000000568,0.0001110321625036321
0.882,0.5,0.0030000000000000027,0.0001110566337037787
0.882,0.5,0.0045000000000000595,0.0001110974447820583
0.882,0.5,0.006000000000000005,0.00011115463443226263
0.882,0.5,0.007500000000000062,0.00011122825695901956
0.882,0.5,0.009000000000000008,0.00011131838240784766
0.882,0.5,0.010500000000000065,0.00011142509680196775
0.882,0.5,0.01200000000000001,0.00011154850225145937
0.882,0.5,0.013500000000000068,0.00011168871735255524
0.882,0.5,0.015000000000000013,0.0001118458773856629
0.882,0.5,0.01650000000000007,0.00011202013472948887
0.882,0.5,0.018000000000000016,0.0001122116592286871
0.882,0.5,0.019499999999999962,0.00011242063873152748
0.882,0.5,0.02100000000000002,0.00011264727945470969
0.882,0.5,0.022499999999999964,0.00011289180662022202
0.882,0.5,0.02400000000000002,0.0001131544651368855
0.882,0.5,0.025499999999999967,0.00011343552015314948
0.882,0.5,0.027000000000000024,0.00011373525786796713
0.882,0.5,0.02849999999999997,0.00011405398625998778
0.882,0.5,0.030000000000000027,0.0001143920362500986
0.882,0.5,0.03149999999999997,0.00011474976219463523
0.882,0.5,0.03300000000000003,0.00011512754340696213
0.882,0.5,0.034499999999999975,0.00011552578495649544
0.882,0.5,0.03600000000000003,0.000115944919108925
0.882,0.5,0.03749999999999998,0.00011638540655867777
0.882,0.5,0.039000000000000035,0.0001168477379532281
0.882,0.5,0.04049999999999998,0.00011733243547290456
0.882,0.5,0.04200000000000004,0.00011784005429519101
0.882,0.5,0.04349999999999998,0.00011837118502182391
0.882,0.5,0.04500000000000004,0.00011892645503342136
0.882,0.5,0.046499999999999986,0.00011950653106432863
0.882,0.5,0.04800000000000004,0.00012011212165120872
0.882,0.5,0.04949999999999999,0.00012074397935558188
0.882,0.5,0.051000000000000045,0.00012140290388279797
0.882,0.5,0.05249999999999999,0.0001220897450484541
0.882,0.5,0.05400000000000005,0.00012280540596804689
0.882,0.5,0.055499999999999994,0.00012355084700060357
0.882,0.5,0.05700000000000005,0.00012432708926158733
0.882,0.5,0.058499999999999996,0.00012513521943298634
0.882,0.5,0.06000000000000005,0.00012597639401538727
0.882,0.5,0.0615,0.00012685184497123457
0.882,0.5,0.06300000000000006,0.00012776288506928044
0.882,0.5,0.0645,0.00012871091403013948
0.882,0.5,0.06600000000000006,0.00012969742601063317
0.882,0.5,0.0675,0.00013072401613945666
0.882,0.5,0.06900000000000006,0.00013179238962055572
0.882,0.5,0.07050000000000001,0.00013290437058668334
0.882,0.5,0.07200000000000006,0.00013406191252893234
0.882,0.5,0.07350000000000001,0.00013526710873905604
0.882,0.5,0.07500000000000007,0.00013652220613142514
0.882,0.5,0.07650000000000001,0.00013782961776200896
0.882,0.5,0.07800000000000007,0.00013919193854030379
0.882,0.5,0.07950000000000002,0.00014061196369683632
0.882,0.5,0.08100000000000007,0.00014209270685958084
0.882,0.5,0.08250000000000002,0.00014363742139647805
0.882,0.5,0.08399999999999996,0.00014524962663750764
0.882,0.5,0.08550000000000002,0.00014693313279766712
0.882,0.5,0.08699999999999997,0.0001486920739419288
0.882,0.5,0.08850000000000002,0.00015053094236088533
0.882,0.5,0.08999999999999997,0.00015245462876117632
0.882,0.5,0.09150000000000003,0.00015446846683852622
0.882,0.5,0.09299999999999997,0.00015657828547510841
0.882,0.5,0.09450000000000003,0.00015879047009540137
0.882,0.5,0.09599999999999997,0.00016111202791717973
0.882,0.5,0.09750000000000003,0.00016355067056988891
0.882,0.5,0.09899999999999998,0.00016611490208282988
0.882,0.5,0.10050000000000003,0.0001688141293718733
0.882,0.5,0.10199999999999998,0.000171658782635673
0.882,0.5,0.10350000000000004,0.00017466046620889962
0.882,0.5,0.10499999999999998,0.00017783212824649516
0.882,0.5,0.10650000000000004,0.00018118826470677832
0.882,0.5,0.10799999999999998,0.00018474516645142162
0.882,0.5,0.10950000000000004,0.00018852120674629134
0.882,0.5,0.11099999999999999,0.00019253719675817952
0.882,0.5,0.11250000000000004,0.0001968168142197729
0.882,0.5,0.11399999999999999,0.00020138712107210598
0.882,0.5,0.11550000000000005,0.0002062792097730298
0.882,0.5,0.11699999999999999,0.0002115290078106988
0.882,0.5,0.11850000000000005,0.00021717826275628865
0.882,0.5,0.12,0.0002232758311816437
0.882,0.5,0.12150000000000005,0.00022987928020154347
0.882,0.5,0.123,0.00023705697833228034
0.882,0.5,0.12450000000000006,0.0002448908472162583
0.882,0.5,0.126,0.00025347999259361904
0.882,0.5,0.12750000000000006,0.0002629456078541567
0.882,0.5,0.129,0.0002734377198858894
0.882,0.5,0.13050000000000006,0.0002851445983776714
0.882,0.5,0.132,0.0002983062647060036
0.882,0.5,0.13350000000000006,0.00031323430057330986
0.882,0.5,0.135,0.00033034186521256316
0.882,0.5,0.13650000000000007,0.0003501906620933987
0.882,0.5,0.138,0.00037356778969867396
0.882,0.5,0.13950000000000007,0.00040161769458329583
0.882,0.5,0.14100000000000001,0.000436083877066639
0.882,0.5,0.14250000000000007,0.00047978771145959
0.882,0.5,0.14400000000000002,0.0005376833278519457
0.882,0.5,0.14550000000000007,0.0006195446182629454
0.882,0.5,0.14700000000000002,0.0007484397202359238
0.882,0.5,0.14849999999999997,0.0009980409291447142
0.882,0.5,0.15000000000000002,0.0017037448693023418
0.882,0.5,0.15149999999999997,0.003056213035944028
0.882,0.5,0.15300000000000002,0.004394456584970351
0.882,0.5,0.15449999999999997,0.005695534102457151
0.882,0.5,0.15600000000000003,0.006974495712449147
0.882,0.5,0.15749999999999997,0.008214575099194169
0.882,0.5,0.15900000000000003,0.009387133314880496
0.882,0.5,0.16049999999999998,0.010463741170916403
0.882,0.5,0.16200000000000003,0.011423461670112432
0.882,0.5,0.16349999999999998,0.012256350591542188
0.882,0.5,0.16500000000000004,0.012963609217923805
0.882,0.5,0.16649999999999998,0.013555478454524844
0.882,0.5,0.16800000000000004,0.014048097068083788
0.882,0.5,0.16949999999999998,0.014460379289329531
0.882,0.5,0.17100000000000004,0.014811519574827113
0.882,0.5,0.1725,0.015119348001643336
0.882,0.5,0.17400000000000004,0.01539945054194954
0.882,0.5,0.1755,0.01566482821128219
0.882,0.5,0.17700000000000005,0.015925923329823347
0.882,0.5,0.1785,0.016190832236439003
0.882,0.5,0.18000000000000005,0.016465603360537335
0.882,0.5,0.1815,0.016754493551393648
0.882,0.5,0.18300000000000005,0.01706025758419259
0.882,0.5,0.1845,0.0173843416182711
0.882,0.5,0.18600000000000005,0.017727065667237914
0.882,0.5,0.1875,0.018087740376435246
0.882,0.5,0.18900000000000006,0.01846478652339561
0.882,0.5,0.1905,0.018855790155354366
0.882,0.5,0.19200000000000006,0.0192576123503565
0.882,0.5,0.1935,0.0196664406260933
0.882,0.5,0.19500000000000006,0.02007790121651984
0.882,0.5,0.1965,0.02048716919993527
0.882,0.5,0.19800000000000006,0.02088909326578599
0.882,0.5,0.1995,0.02127837906353783
0.882,0.5,0.20100000000000007,0.02164976063879781
0.882,0.5,0.2025,0.021998189531145483
0.882,0.5,0.20400000000000007,0.02231904993511657
0.882,0.5,0.20550000000000002,0.022608356554503654
0.882,0.5,0.20700000000000007,0.022862901099942108
0.882,0.5,0.20850000000000002,0.023080406523256432
0.882,0.5,0.20999999999999996,0.023259612890319168
0.882,0.5,0.21150000000000002,0.023400294414150084
0.882,0.5,0.21299999999999997,0.023503233725760193
0.882,0.5,0.21450000000000002,0.023570178074788707
0.882,0.5,0.21599999999999997,0.02360370408852094
0.882,0.5,0.21750000000000003,0.02360706493076984
0.882,0.5,0.21899999999999997,0.023584037654753212
0.882,0.5,0.22050000000000003,0.023538758069527266
0.882,0.5,0.22199999999999998,0.023475541832333194
0.882,0.5,0.22350000000000003,0.023398738169425656
0.882,0.5,0.22499999999999998,0.023312620640685917
0.882,0.5,0.22650000000000003,0.02322125475868767
0.882,0.5,0.22799999999999998,0.02312844096191637
0.882,0.5,0.22950000000000004,0.023037636465630774
0.882,0.5,0.23099999999999998,0.02295193600609079
