# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# max_sidebands: 5
# timestamp: 2025-12-17 14:55:55
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.338, 0.822, 0.882, 0.934, 1.0]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.338,4.570000000000001,-0.9765832099352912
0.338,4.590000000000002,-0.9788975956705442
0.338,4.610000000000001,-0.9808188529058032
0.338,4.630000000000001,-0.9823468776281984
0.338,4.650000000000001,-0.9834811382410299
0.338,4.670000000000002,-0.9842206713587045
0.338,4.690000000000001,-0.9845659129489774
0.338,4.710000000000001,-0.9845188066387291
0.338,4.730000000000001,-0.9840773671637898
0.338,4.750000000000002,-0.983244171585257
0.338,4.770000000000001,-0.9820174191567917
0.338,4.790000000000001,-0.9804002048580873
0.338,4.810000000000001,-0.9783920111461241
0.338,4.830000000000002,-0.9759946735589192
0.338,4.850000000000001,-0.9732087843126955
0.338,4.870000000000001,-0.9700368767237401
0.338,4.8900000000000015,-0.96647962073679
0.338,4.910000000000002,-0.9625395375542564
0.338,4.9300000000000015,-0.958217263202442
0.338,4.950000000000001,-0.9535164844458238
0.338,4.9700000000000015,-0.9484382113927972
0.338,4.990000000000002,-0.9429846642807196
0.338,5.010000000000002,-0.937159226582651
0.338,5.030000000000001,-0.9309636388254251
0.338,5.080000000000001,-0.9138762213182975
0.338,5.130000000000001,-0.8945415919904588
0.338,5.180000000000001,-0.8730121276334806
0.338,5.230000000000001,-0.8493441681047883
0.338,5.280000000000001,-0.8236010240570305
0.338,5.330000000000001,-0.7958496627167001
0.338,5.380000000000001,-0.7661602834553215
0.338,5.430000000000001,-0.73461020692046
0.338,5.480000000000001,-0.7012786125789348
0.338,5.530000000000001,-0.6662484091274585
0.338,5.580000000000001,-0.6296086410680353
0.338,5.630000000000001,-0.5914493012905747
0.338,5.6800000000000015,-0.5518653540773284
0.338,5.730000000000001,-0.5109543189693733
0.338,5.780000000000001,-0.46881668269260945
0.338,5.830000000000001,-0.4255553462614561
0.338,5.880000000000001,-0.38127540786779845
0.338,5.9300000000000015,-0.3360844420344867
0.338,5.980000000000001,-0.2900917274931037
0.338,6.030000000000001,-0.24340840839626765
0.338,6.080000000000001,-0.19614700216025902
0.338,6.130000000000001,-0.14842094606065737
0.338,6.1800000000000015,-0.10034516061194883
0.338,6.230000000000001,-0.05203497171150335
0.338,6.280000000000001,-0.0036060177892230927
0.338,6.283185307179586,-0.0005195973806173724
0.822,0.0,0.007847859246324007
0.822,0.04807692307692308,0.514079018659593
0.822,0.09615384615384616,1.0192547181407934
0.822,0.14423076923076925,1.522567999245052
0.822,0.19230769230769232,2.0232870157647325
0.822,0.2403846153846154,2.520745632087295
0.822,0.2884615384615385,3.0143218730755974
0.822,0.33653846153846156,3.503412911692614
0.822,0.38461538461538464,3.987416834547321
0.822,0.4326923076923077,4.46571756408385
0.822,0.4807692307692308,4.93768327293554
0.822,0.5288461538461539,5.402662324344516
0.822,0.576923076923077,5.8599848583830925
0.822,0.625,6.308975648195941
0.822,0.6730769230769231,6.7489397533557
0.822,0.7211538461538461,7.179169073287705
0.822,0.7692307692307693,7.598935181361957
0.822,0.8173076923076924,8.007499495202282
0.822,0.8653846153846154,8.404109790135864
0.822,0.9134615384615385,8.787996826284399
0.822,0.9615384615384616,9.15837815047043
0.822,1.0096153846153846,9.514454375097905
0.822,1.0576923076923077,9.85540584337041
0.822,1.1057692307692308,10.180373699877888
0.822,1.153846153846154,10.488435629981211
0.822,1.201923076923077,10.778602735738579
0.822,1.25,11.049802378475178
0.822,1.27,11.156780208867577
0.822,1.29,11.260209468934741
0.822,1.31,11.360022800427554
0.822,1.33,11.456145964467419
0.822,1.35,11.548526569567173
0.822,1.37,11.637072597513464
0.822,1.3900000000000001,11.72177660974658
0.822,1.4100000000000001,11.802536772383746
0.822,1.4300000000000002,11.8793381531615
0.822,1.4500000000000002,11.952145421967726
0.822,1.4700000000000002,12.020839210586855
0.822,1.4900000000000002,12.085478000821784
0.822,1.5100000000000002,12.145886083897523
0.822,1.53,12.20199726514138
0.822,1.55,12.253947361021348
0.822,1.57,12.301524187269745
0.822,1.59,12.344451419097272
0.822,1.61,12.382822037241484
0.822,1.6300000000000001,12.416727540266256
0.822,1.6500000000000001,12.4459261701292
0.822,1.6700000000000002,12.470175606919614
0.822,1.6900000000000002,12.489514056494752
0.822,1.7100000000000002,12.504113978634555
0.822,1.7300000000000002,12.514007619479619
0.822,1.7500000000000002,12.518995933006579
0.822,1.7700000000000002,12.518881934275951
0.822,1.79,12.51352709159758
0.822,1.81,12.502903194549797
0.822,1.83,12.48706971411612
0.822,1.85,12.466127520996626
0.822,1.87,12.44003784289898
0.822,1.8900000000000001,12.408790457856771
0.822,1.9100000000000001,12.372280498008342
0.822,1.9300000000000002,12.330434200403419
0.822,1.9500000000000002,12.283178672154953
0.822,1.9700000000000002,12.230386910995955
0.822,1.9900000000000002,12.17202263018808
0.822,2.0100000000000002,12.10798809922609
0.822,2.0300000000000002,12.038246867150832
0.822,2.0500000000000003,11.962720788287216
0.822,2.0700000000000003,11.881395683275409
0.822,2.0900000000000003,11.794231052671671
0.822,2.1100000000000003,11.701198061905115
0.822,2.1300000000000003,11.602281928281533
0.822,2.1500000000000004,11.4975041202558
0.822,2.1700000000000004,11.386897770011732
0.822,2.1900000000000004,11.270501088334669
0.822,2.2100000000000004,11.148412320491023
0.822,2.2300000000000004,11.020695653034704
0.822,2.2500000000000004,10.887420868887963
0.822,2.2700000000000005,10.748545730130102
0.822,2.2900000000000005,10.603882327889258
0.822,2.3100000000000005,10.453166786363134
0.822,2.33,10.296031296470627
0.822,2.3500000000000005,10.132390490309891
0.822,2.37,9.962627201714081
0.822,2.3900000000000006,9.787640182773412
0.822,2.41,9.608270700706283
0.822,2.4300000000000006,9.424176993649292
0.822,2.45,9.233915896450874
0.822,2.4700000000000006,9.036217833649586
0.822,2.49,8.83260114399507
0.822,2.5100000000000007,8.625800140208602
0.822,2.5300000000000002,8.41503558477119
0.822,2.5500000000000007,8.196428499746856
0.822,2.5700000000000003,7.971533302492365
0.822,2.5900000000000007,7.745066265017757
0.822,2.6100000000000003,7.512728298829405
0.822,2.630000000000001,7.272590837253596
0.822,2.6500000000000004,7.03161104159195
0.822,2.670000000000001,6.784183536926965
0.822,2.6900000000000004,6.5310928772993355
0.822,2.710000000000001,6.276844884472725
0.822,2.7300000000000004,6.014143128702424
0.822,2.7500000000000004,5.751619768821325
0.822,2.7700000000000005,5.480997122974994
0.822,2.7900000000000005,5.2104871507341874
0.822,2.8100000000000005,4.932467412044492
0.822,2.8300000000000005,4.654462575594257
0.822,2.8500000000000005,4.370474613617196
0.822,2.8700000000000006,4.084379711089427
0.822,2.8900000000000006,3.7962895536582986
0.822,2.9100000000000006,3.5032654700875985
0.822,2.9300000000000006,3.2090615317140276
0.822,2.9500000000000006,2.913086871828877
0.822,2.9700000000000006,2.613734117318532
0.822,2.9900000000000007,2.3123010877304035
0.822,3.0100000000000007,2.0098067473472305
0.822,3.0300000000000007,1.7060421912673789
0.822,3.0500000000000007,1.4007875257794307
0.822,3.0700000000000007,1.0942718855893003
0.822,3.0900000000000007,0.7868681379575603
0.822,3.1100000000000008,0.47889139392420105
0.822,3.130000000000001,0.17058706243394306
0.822,3.150000000000001,-0.13783687649272078
0.822,3.170000000000001,-0.44618024191627814
0.822,3.1900000000000004,-0.7542373599955602
0.822,3.210000000000001,-1.0617680861482908
0.822,3.2300000000000004,-1.368477126681982
0.822,3.250000000000001,-1.6739828267157861
0.822,3.270000000000001,-1.978019460659241
0.822,3.290000000000001,-2.280730421528
0.822,3.310000000000001,-2.5824148269813962
0.822,3.330000000000001,-2.8822623195818484
0.822,3.350000000000001,-3.1788094427410862
