# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.822
# max_sidebands: 5
# timestamp: 2025-12-17 16:02:04
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.338, 0.822, 0.882, 0.934, 1.0]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.338,0.0,-0.00028447329723668685
0.338,0.04807692307692308,0.040934363982299354
0.338,0.09615384615384616,0.08205709992478384
0.338,0.14423076923076925,0.12299463474896405
0.338,0.19230769230769232,0.16365196961717582
0.338,0.2403846153846154,0.2039399795192295
0.338,0.2884615384615385,0.2437671956327809
0.338,0.33653846153846156,0.2830499483519893
0.338,0.38461538461538464,0.321707225637344
0.338,0.4326923076923077,0.3596569010434049
0.338,0.4807692307692308,0.3968076903472263
0.338,0.5288461538461539,0.4330556800138042
0.338,0.576923076923077,0.46830469091703436
0.338,0.625,0.5024896280526427
0.338,0.6730769230769231,0.535580524550031
0.338,0.7211538461538461,0.5675414247187932
0.338,0.7692307692307693,0.5982637821530166
0.338,0.8173076923076924,0.6275827284231631
0.338,0.8653846153846154,0.6553642173085865
0.338,0.9134615384615385,0.6816054987029221
0.338,0.9615384615384616,0.706391776179676
0.338,1.0096153846153846,0.7297397497089014
0.338,1.0576923076923077,0.7514824933251829
0.338,1.1057692307692308,0.7713846355176783
0.338,1.153846153846154,0.7893713213788986
0.338,1.201923076923077,0.8055853432570396
0.338,1.25,0.8201585416292314
0.338,1.27,0.8257179350026428
0.338,1.29,0.8309525682345028
0.338,1.31,0.835838863500049
0.338,1.33,0.8403595273245903
0.338,1.35,0.8445042030137752
0.338,1.37,0.8482749970990509
0.338,1.3900000000000001,0.8516859034110569
0.338,1.4100000000000001,0.8547557603406936
0.338,1.4300000000000002,0.8575055311950225
0.338,1.4500000000000002,0.8599523129893435
0.338,1.4700000000000002,0.8620997366202878
0.338,1.4900000000000002,0.8639403583756929
0.338,1.5100000000000002,0.8654566500988243
0.338,1.53,0.8666261090189187
0.338,1.55,0.8674252797597409
0.338,1.57,0.8678402068738242
0.338,1.59,0.8678684710553369
0.338,1.61,0.8675173481505251
0.338,1.6300000000000001,0.8668059337325713
0.338,1.6500000000000001,0.8657551753529555
0.338,1.6700000000000002,0.8643841777701159
0.338,1.6900000000000002,0.8627021408786726
0.338,1.7100000000000002,0.8607066451603398
0.338,1.7300000000000002,0.8583873737706345
0.338,1.7500000000000002,0.8557253664441088
0.338,1.7700000000000002,0.8527039490503956
0.338,1.79,0.8493109239662482
0.338,1.81,0.8455440570293918
0.338,1.83,0.8414105413724862
0.338,1.85,0.836925957108967
0.338,1.87,0.8321083832474107
0.338,1.8900000000000001,0.8269752569059847
0.338,1.9100000000000001,0.8215360951487916
0.338,1.9300000000000002,0.8157931548617897
0.338,1.9500000000000002,0.8097390480158155
0.338,1.9700000000000002,0.8033622370885101
0.338,1.9900000000000002,0.7966488106539569
0.338,2.0100000000000002,0.7895891828331997
0.338,2.0300000000000002,0.7821792799378243
0.338,2.0500000000000003,0.7744232347487938
0.338,2.0700000000000003,0.7663321864751595
0.338,2.0900000000000003,0.7579219053369214
0.338,2.1100000000000003,0.7492100372744606
0.338,2.1300000000000003,0.7402113441459095
0.338,2.1500000000000004,0.7309357999380779
0.338,2.1700000000000004,0.7213882474512585
0.338,2.1900000000000004,0.711568371768654
0.338,2.2100000000000004,0.7014703650851826
0.338,2.2300000000000004,0.6910875823901425
0.338,2.2500000000000004,0.6804147646585994
0.338,2.2700000000000005,0.669446986985655
0.338,2.2900000000000005,0.658184958239606
0.338,2.3100000000000005,0.6466328983365041
0.338,2.33,0.6347987310516683
0.338,2.3500000000000005,0.6226924980066775
0.338,2.37,0.6103258420760905
0.338,2.3900000000000006,0.5977106798653418
0.338,2.41,0.5848571211620038
0.338,2.4300000000000006,0.5717736068915691
0.338,2.45,0.5584667906716113
0.338,2.4700000000000006,0.5449418531222652
0.338,2.49,0.5312017799159369
0.338,2.5100000000000007,0.5172490189167631
0.338,2.5300000000000002,0.5030859755878797
0.338,2.5500000000000007,0.4887155122013742
0.338,2.5700000000000003,0.47414036515605046
0.338,2.5900000000000007,0.4593644995654569
0.338,2.6100000000000003,0.4443934999698879
0.338,2.630000000000001,0.4292328458121917
0.338,2.6500000000000004,0.4138892179211245
0.338,2.670000000000001,0.39836957427372105
0.338,2.6900000000000004,0.38268173879506173
0.338,2.710000000000001,0.3668332692729003
0.338,2.7300000000000004,0.3508316356550541
0.338,2.7500000000000004,0.3346846153819605
0.338,2.7700000000000005,0.31839965023219335
0.338,2.7900000000000005,0.30198388179224217
0.338,2.8100000000000005,0.28544430480676464
0.338,2.8300000000000005,0.2687882458875117
0.338,2.8500000000000005,0.2520221706528116
0.338,2.8700000000000006,0.23515293266159046
0.338,2.8900000000000006,0.2181875542745726
0.338,2.9100000000000006,0.20113243429665006
0.338,2.9300000000000006,0.18399460189021463
0.338,2.9500000000000006,0.1667807709394371
0.338,2.9700000000000006,0.149497973900617
0.338,2.9900000000000007,0.13215320457423163
0.338,3.0100000000000007,0.11475336689884233
0.338,3.0300000000000007,0.09730573091513196
0.338,3.0500000000000007,0.0798174454684347
0.338,3.0700000000000007,0.06229562953249121
0.338,3.0900000000000007,0.04474758447841587
0.338,3.1100000000000008,0.027180729019771126
0.338,3.130000000000001,0.00960221640568335
0.338,3.150000000000001,-0.00798052149723476
0.338,3.170000000000001,-0.025560177305226063
0.338,3.1900000000000004,-0.043129416583442735
0.338,3.210000000000001,-0.060680892697188855
0.338,3.2300000000000004,-0.07820733343312429
0.338,3.250000000000001,-0.09570143277078402
0.338,3.270000000000001,-0.11315598725110461
0.338,3.290000000000001,-0.1305638049452123
0.338,3.310000000000001,-0.1479178289806187
0.338,3.330000000000001,-0.16521093929627775
0.338,3.350000000000001,-0.18243603515940013
0.338,3.370000000000001,-0.19958632436037094
0.338,3.3900000000000006,-0.21665495819860298
0.338,3.4100000000000006,-0.23363507003949927
0.338,3.4300000000000006,-0.2505199218035032
0.338,3.4500000000000006,-0.26730260905190867
0.338,3.4700000000000006,-0.28397675334394873
0.338,3.4900000000000007,-0.300534973502056
0.338,3.5100000000000007,-0.3169708399230014
0.338,3.5300000000000007,-0.3332770562127865
0.338,3.5500000000000007,-0.3494463441013427
0.338,3.5700000000000007,-0.3654712928786306
0.338,3.5900000000000007,-0.3813446572835878
0.338,3.6100000000000008,-0.3970583316727481
0.338,3.630000000000001,-0.4126049500230726
0.338,3.650000000000001,-0.4279766847981706
0.338,3.670000000000001,-0.4431669299574639
0.338,3.690000000000001,-0.45816838142926203
0.338,3.710000000000001,-0.4729749615333792
0.338,3.730000000000001,-0.48758229593093483
0.338,3.750000000000001,-0.5019854443851866
0.338,3.770000000000001,-0.516181140589554
0.338,3.790000000000001,-0.530167033422238
0.338,3.810000000000001,-0.5439408591495852
0.338,3.830000000000001,-0.5574996614386682
0.338,3.850000000000001,-0.5708413230595956
0.338,3.870000000000001,-0.583960303930785
0.338,3.890000000000001,-0.5968504246262165
0.338,3.910000000000001,-0.6095040760834081
0.338,3.930000000000001,-0.6219102692588673
0.338,3.950000000000001,-0.6340586048315382
0.338,3.970000000000001,-0.6459363497488942
0.338,3.990000000000001,-0.6575332531553593
0.338,4.010000000000002,-0.6688414133844446
0.338,4.030000000000001,-0.6798553802776168
0.338,4.050000000000001,-0.6905744895209964
0.338,4.070000000000001,-0.7010023882949173
0.338,4.090000000000002,-0.7111446002084124
0.338,4.110000000000001,-0.7210077175451286
0.338,4.130000000000001,-0.7305974578969541
0.338,4.150000000000001,-0.7399157956231703
0.338,4.170000000000002,-0.7489582874211574
0.338,4.190000000000001,-0.7577163365702487
0.338,4.210000000000001,-0.7661748230002582
0.338,4.230000000000001,-0.7743169542562354
0.338,4.250000000000001,-0.7821263921920766
0.338,4.270000000000001,-0.7895913517014295
0.338,4.290000000000001,-0.796705735104078
0.338,4.3100000000000005,-0.8034726490905016
