# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 5
# timestamp: 2025-09-11 00:04:55
# common_timestamp: 20250910_232916
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2138.6651859283447
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,-0.0003796413817258289,60
0.011,0.03128978432792431,42
0.019,0.022964522742987787,40
0.027,0.027368710924757136,40
0.029999999999999995,0.034060436869801154,40
0.033,0.04802199417536463,22
0.036,0.06455410617759641,22
0.039,0.08841950677418084,22
0.042,0.11311957154173241,22
0.045,0.1641730249114527,22
0.048,0.20544040645191783,22
0.051,0.22846454870024246,22
0.054,0.30206772342654625,22
0.056999999999999995,0.3717499636648989,22
0.06,0.4354136833086021,12
0.063,0.4833998896180164,12
0.066,0.5611750724847866,12
0.069,0.5920811748786489,12
0.072,0.7233785304699829,12
0.075,0.8234731059733028,12
0.078,0.8762015905204509,12
0.081,0.9925835810412134,12
0.084,1.1023127725187245,12
0.08700000000000001,1.1619454710425743,12
0.09,1.2184674998875058,12
0.093,1.2881834256322098,12
0.096,1.3877441621412672,12
0.09899999999999999,1.4886518512754598,12
0.102,1.56309880125848,12
0.105,1.643769712949889,12
0.108,1.7618664514792375,12
0.111,1.8938176542824614,12
0.11399999999999999,1.9745907902976356,12
0.11699999999999999,2.0688365584932593,12
0.12,2.2157921070979314,9
0.123,2.3226772774955773,9
0.126,2.394304018074939,9
0.129,2.453261364151623,9
0.132,2.5475449211204366,9
0.13499999999999998,2.675585019224038,9
0.13799999999999998,2.7495093092683787,9
0.141,2.7857634544955796,9
0.144,2.875410951106964,9
0.147,3.0319795103432323,9
0.15,3.1326441117486974,9
0.153,3.1018783605176212,9
0.156,3.0974434471977075,9
0.159,3.140998876828157,9
0.162,3.214350796025768,9
0.165,3.2964113571334814,9
0.168,3.376285466943257,9
0.17099999999999999,3.4452696840477337,9
0.174,3.4958324342915823,9
0.177,3.5363449006797865,9
0.18,3.5775938282009543,9
0.183,3.6338120848226327,9
0.186,3.728617125617255,9
0.189,3.871126902209937,9
0.192,4.042502912777435,9
0.195,4.196918930610811,9
0.198,4.272544126371903,9
0.20099999999999998,4.260156805129718,9
0.204,4.225309489244062,9
0.207,4.202438909871513,9
0.21,4.209873243401833,7
0.213,4.266209655581796,7
0.216,4.380645022723722,7
0.219,4.544405894487616,7
0.222,4.73222827216146,7
0.22499999999999998,4.901519505966675,7
0.22799999999999998,5.003114723824037,7
0.23099999999999998,5.009549984972292,7
0.23399999999999999,4.936975809900152,7
0.237,4.832123344134245,7
0.23999999999999996,4.740658013198277,7
0.24299999999999997,4.689641456840961,7
0.24599999999999997,4.689222652584679,7
0.24899999999999997,4.7395464460714765,7
0.252,4.834680035241227,7
0.255,4.963650328551485,7
0.258,5.113194109754796,7
0.261,5.271954477339466,7
0.264,5.430228450069436,7
0.267,5.5783616558007925,7
0.27,5.708545808468754,7
0.273,5.818386638850609,7
0.276,5.912470363213111,7
0.27899999999999997,6.000195975471094,7
0.282,6.091487917235749,7
0.285,6.193406223211002,7
0.288,6.3076527809946,7
0.291,6.430136032241473,7
0.294,6.553622329066395,7
0.297,6.6712089955744815,7
0.3,6.777925334765562,5
0.303,6.867314717927243,5
0.306,6.9376248711609,5
0.309,6.98845628276652,5
0.312,7.022204193306094,5
0.315,7.0429247970276405,5
0.318,7.056338029399069,5
0.321,7.068695433996982,5
0.324,7.083826003946893,5
0.327,7.100915032112275,5
0.33,7.1147934504509776,5
0.333,7.119779177104485,5
0.336,7.113915366804239,5
0.339,7.099673329981157,5
0.342,7.081890744972971,5
0.34500000000000003,7.0656876256799075,5
0.34800000000000003,7.0557331175336415,5
0.35100000000000003,7.055896016718597,5
0.35400000000000004,7.067676545606287,5
0.35700000000000004,7.088663927297073,5
0.36000000000000004,7.114160822782969,5
0.37200000000000005,7.208316919321547,5
0.38400000000000006,7.293596839785973,5
0.3960000000000001,7.352630643536475,5
0.40800000000000003,7.406364631097334,5
0.42000000000000004,7.642681301986795,5
0.43200000000000005,8.099931870418041,5
0.44400000000000006,8.507066749105029,5
0.45600000000000007,8.665128848233614,5
0.46799999999999997,8.75097674282644,5
0.48,8.89616591843114,5
0.492,9.06661669547372,5
0.504,9.221166820777576,5
0.516,9.309883760403274,5
0.528,9.296007185865466,5
0.54,9.401412850833243,5
0.552,9.766566824671585,5
0.5640000000000001,10.295122224585585,5
0.5760000000000001,10.703159710458092,5
0.588,10.770994410066049,5
0.6,10.673831855108716,5
0.612,10.635424893281893,5
0.624,10.711028821675468,5
0.636,10.885993473301438,5
0.648,11.08118718581168,5
0.66,11.135576034099016,5
0.672,10.977354957504394,5
0.684,10.751063428813262,5
0.6960000000000001,10.635126689637316,5
0.7080000000000001,10.648234838228722,5
0.7200000000000001,10.752029549188007,5
0.732,10.921185019598685,5
0.744,11.007618453634839,5
0.756,10.875285877086846,5
0.768,10.683712371847118,5
0.78,10.582172634056358,5
0.7919999999999999,10.597206860165475,5
0.8039999999999999,10.749480908655203,5
0.816,10.989840337191234,5
0.828,11.165932059443227,5
0.84,11.277978718252148,5
0.852,11.486978089970753,5
0.864,11.748380125834593,5
0.876,11.776493682116485,5
0.888,11.559104679445708,5
0.8999999999999999,11.321569065953447,5
