# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.822
# max_sidebands: 5
# timestamp: 2025-12-12 16:53:22
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# B: 0.06
# calculation: CPR
# sweep_parameter: B
# sweep_values: [0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.12, 0.14, 0.16, 0.18, 0.2, 0.22, 0.24, 0.26, 0.28, 0.3, 0.32, 0.34, 0.36, 0.38, 0.4, 0.42, 0.44, 0.46, 0.48, 0.5, 0.52, 0.54, 0.56, 0.58, 0.6, 0.62, 0.64, 0.66, 0.68, 0.7000000000000001, 0.72, 0.74, 0.76, 0.78, 0.8, 0.8200000000000001, 0.84, 0.86, 0.88, 0.9, 0.92, 0.9400000000000001, 0.96, 0.98, 1.0, 1.02, 1.04, 1.06, 1.08, 1.1, 1.12, 1.1400000000000001, 1.16, 1.18, 1.2, 1.22, 1.24, 1.26, 1.28, 1.3, 1.32, 1.34, 1.36, 1.3800000000000001, 1.4000000000000001, 1.42, 1.44, 1.46, 1.48, 1.5, 1.52, 1.54, 1.56, 1.58, 1.6, 1.62, 1.6400000000000001, 1.6600000000000001, 1.68, 1.7, 1.72, 1.74, 1.76, 1.78, 1.8, 1.82, 1.84, 1.86, 1.8800000000000001, 1.9000000000000001, 1.92, 1.94, 1.96, 1.98, 2.0]
# outer_parallel: 4
B,Phase (rad),Current (nA)
0.0,3.1100000000000008,0.6795106531973922
0.0,3.130000000000001,0.24915533306841633
0.0,3.150000000000001,-0.18141394163823824
0.0,3.170000000000001,-0.6118243037880496
0.0,3.1900000000000004,-1.0418017451490251
0.0,3.210000000000001,-1.4711296461964496
0.0,3.2300000000000004,-1.8988505230413621
0.0,3.250000000000001,-2.322809422251625
0.0,3.270000000000001,-2.743680189265684
0.0,3.290000000000001,-3.165507967382154
0.0,3.310000000000001,-3.581025757794829
0.0,3.330000000000001,-3.990831470416034
0.0,3.350000000000001,-4.402428392519644
0.0,3.370000000000001,-4.800807768750793
0.0,3.3900000000000006,-5.203311301479147
0.0,3.4100000000000006,-5.592521323472701
0.0,3.4300000000000006,-5.978582462220216
0.0,3.4500000000000006,-6.364075220891795
0.0,3.4700000000000006,-6.733542338149396
0.0,3.4900000000000007,-7.097861650240252
0.0,3.5100000000000007,-7.461667291701846
0.0,3.5300000000000007,-7.818360694659598
0.0,3.5500000000000007,-8.164373816727432
0.0,3.5700000000000007,-8.500749113450533
0.0,3.5900000000000007,-8.829127502346086
0.0,3.6100000000000008,-9.15020035508524
0.0,3.630000000000001,-9.463916764287504
0.0,3.650000000000001,-9.770140256168737
0.0,3.670000000000001,-10.067796351142094
0.0,3.690000000000001,-10.354590699103873
0.0,3.710000000000001,-10.628306318289077
0.0,3.730000000000001,-10.892459680631148
0.0,3.750000000000001,-11.155776971572903
0.0,3.770000000000001,-11.416637209885796
0.0,3.790000000000001,-11.656810980901993
0.0,3.810000000000001,-11.881648382109358
0.0,3.830000000000001,-12.116896028950759
0.0,3.850000000000001,-12.332109816660028
0.0,3.870000000000001,-12.530758800180271
0.0,3.890000000000001,-12.742731550548433
0.0,3.910000000000001,-12.91821327278331
0.0,3.930000000000001,-13.111690441228138
0.0,3.950000000000001,-13.272348172020502
0.0,3.970000000000001,-13.447030516079868
0.0,3.990000000000001,-13.58942228439408
0.0,4.010000000000002,-13.75000129578175
0.0,4.030000000000001,-13.872298661498503
0.0,4.050000000000001,-14.016439403158216
0.0,4.070000000000001,-14.129450977628133
0.0,4.090000000000002,-14.240985037194442
0.0,4.110000000000001,-14.358555390192631
0.0,4.130000000000001,-14.441513591210537
0.0,4.150000000000001,-14.535973317075873
0.0,4.170000000000002,-14.628263896698122
0.0,4.190000000000001,-14.689645644733734
0.0,4.210000000000001,-14.756065819921147
0.0,4.230000000000001,-14.829564775835843
0.0,4.250000000000001,-14.877566459621626
0.0,4.270000000000001,-14.911686495701115
0.0,4.290000000000001,-14.956837773888315
0.0,4.3100000000000005,-15.000081828086161
0.0,4.330000000000001,-15.02055672248033
0.0,4.350000000000001,-15.028188796252907
0.0,4.370000000000001,-15.042084915597787
0.0,4.390000000000001,-15.059836364416997
0.0,4.410000000000001,-15.063742190880221
0.0,4.4300000000000015,-15.048855739132192
0.0,4.450000000000001,-15.028327193829915
0.0,4.470000000000001,-15.013650080273441
0.0,4.490000000000001,-15.000836064998879
0.0,4.510000000000002,-14.976534168443177
0.0,4.530000000000001,-14.935544016315072
0.0,4.550000000000001,-14.886094052478029
0.0,4.570000000000001,-14.839889259565144
0.0,4.590000000000002,-14.798604706881678
0.0,4.610000000000001,-14.751750642647568
0.0,4.630000000000001,-14.690093618986628
0.0,4.650000000000001,-14.615441950948238
0.0,4.670000000000002,-14.539547001186003
0.0,4.690000000000001,-14.47027667302402
0.0,4.710000000000001,-14.402056245034139
0.0,4.730000000000001,-14.321871407391807
0.0,4.750000000000002,-14.225594664184621
0.0,4.770000000000001,-14.125207015783747
0.0,4.790000000000001,-14.033000676959196
0.0,4.810000000000001,-13.944447802250231
0.0,4.830000000000002,-13.842827077801957
0.0,4.850000000000001,-13.724481542226226
0.0,4.870000000000001,-13.60668473106699
0.0,4.8900000000000015,-13.500967367271919
0.0,4.910000000000002,-13.390930302423431
0.0,4.9300000000000015,-13.259693518718342
0.0,4.950000000000001,-13.124758367106118
0.0,4.9700000000000015,-13.005494700914664
0.0,4.990000000000002,-12.880759107777141
0.0,5.010000000000002,-12.732685093029273
0.0,5.030000000000001,-12.590976533020866
0.0,5.080000000000001,-12.230381696727717
0.0,5.130000000000001,-11.85906207528662
0.0,5.180000000000001,-11.466842611126783
0.0,5.230000000000001,-11.054232788949722
0.0,5.280000000000001,-10.622238912799265
0.0,5.330000000000001,-10.172588938659779
0.0,5.380000000000001,-9.72172356494155
0.0,5.430000000000001,-9.261215060691981
0.0,5.480000000000001,-8.768511455085788
0.0,5.530000000000001,-8.284143160299754
0.0,5.580000000000001,-7.786558435140554
0.0,5.630000000000001,-7.271080106165212
0.0,5.6800000000000015,-6.750057302831578
0.0,5.730000000000001,-6.222885515298686
0.0,5.780000000000001,-5.677556491085424
0.0,5.830000000000001,-5.13630046027139
0.0,5.880000000000001,-4.579842194383287
0.0,5.9300000000000015,-4.027014416634583
0.0,5.980000000000001,-3.464580775920543
0.0,6.030000000000001,-2.896338939225446
0.0,6.080000000000001,-2.333150069044592
0.0,6.130000000000001,-1.7588391701893735
0.0,6.1800000000000015,-1.18702800487223
0.0,6.230000000000001,-0.6156326922361425
0.0,6.280000000000001,-0.044969868010006346
0.0,6.283185307179586,-0.008587823697583015
0.02,0.0,-0.007055212956039113
0.02,0.04807692307692308,0.5490091867281338
0.02,0.09615384615384616,1.1060307287153224
0.02,0.14423076923076925,1.6618639928965435
0.02,0.19230769230769232,2.214110223015328
0.02,0.2403846153846154,2.765585714244898
0.02,0.2884615384615385,3.305017237282167
0.02,0.33653846153846156,3.849515878307497
0.02,0.38461538461538464,4.385465634703345
0.02,0.4326923076923077,4.918201002066871
0.02,0.4807692307692308,5.44757660325422
0.02,0.5288461538461539,5.959905153095827
0.02,0.576923076923077,6.479421847819872
0.02,0.625,6.989130035716388
0.02,0.6730769230769231,7.485197684411376
0.02,0.7211538461538461,7.975009063406171
0.02,0.7692307692307693,8.455450704885449
0.02,0.8173076923076924,8.916520812350287
0.02,0.8653846153846154,9.376461287395207
0.02,0.9134615384615385,9.828229224017669
0.02,0.9615384615384616,10.262110933510558
0.02,1.0096153846153846,10.681211585689951
0.02,1.0576923076923077,11.095646553020744
0.02,1.1057692307692308,11.492057887497308
0.02,1.153846153846154,11.871417207260212
0.02,1.201923076923077,12.23473772519264
0.02,1.25,12.581308227296695
0.02,1.27,12.72086483435162
0.02,1.29,12.857369271258994
0.02,1.31,12.988898526409825
0.02,1.33,13.118521920874498
0.02,1.35,13.246891791956545
0.02,1.37,13.369266729928409
0.02,1.3900000000000001,13.485557921763965
0.02,1.4100000000000001,13.601437279708387
0.02,1.4300000000000002,13.716859032287767
0.02,1.4500000000000002,13.82561342987326
0.02,1.4700000000000002,13.926091756382865
0.02,1.4900000000000002,14.024294147015192
0.02,1.5100000000000002,14.123631772608729
0.02,1.53,14.219811301329171
0.02,1.55,14.306943622201604
0.02,1.57,14.385746330681437
0.02,1.59,14.462573929878966
0.02,1.61,14.540596720474692
0.02,1.6300000000000001,14.615857525310238
0.02,1.6500000000000001,14.681884793109829
0.02,1.6700000000000002,14.737658383241394
0.02,1.6900000000000002,14.788745236998313
0.02,1.7100000000000002,14.84085150344846
0.02,1.7300000000000002,14.89257217867151
0.02,1.7500000000000002,14.936607107292287
0.02,1.7700000000000002,14.968270385352321
0.02,1.79,14.991339653426756
0.02,1.81,15.014088878638592
0.02,1.83,15.038514311105581
0.02,1.85,15.056924642050383
0.02,1.87,15.061016618859638
0.02,1.8900000000000001,15.053979459083214
0.02,1.9100000000000001,15.04726150604323
0.02,1.9300000000000002,15.043349736383611
0.02,1.9500000000000002,15.0298177389866
0.02,1.9700000000000002,14.998294838765867
0.02,1.9900000000000002,14.960877393970652
0.02,2.0100000000000002,14.929829453125327
0.02,2.0300000000000002,14.891553763896537
0.02,2.0500000000000003,14.831464725835078
0.02,2.0700000000000003,14.767815666565243
0.02,2.0900000000000003,14.712244893910706
0.02,2.1100000000000003,14.637736851626045
0.02,2.1300000000000003,14.546504091941316
0.02,2.1500000000000004,14.467408197627394
0.02,2.1700000000000004,14.37161403616116
0.02,2.1900000000000004,14.2572887872744
0.02,2.2100000000000004,14.15741270395081
0.02,2.2300000000000004,14.029323922670821
0.02,2.2500000000000004,13.90164222599453
0.02,2.2700000000000005,13.770306282753877
0.02,2.2900000000000005,13.6158230334187
0.02,2.3100000000000005,13.473612434548
0.02,2.33,13.299573089762516
0.02,2.3500000000000005,13.140512056562407
0.02,2.37,12.950488429710825
0.02,2.3900000000000006,12.770149010139164
0.02,2.41,12.57010564505244
0.02,2.4300000000000006,12.360221289695069
0.02,2.45,12.155185985251116
0.02,2.4700000000000006,11.9221280067329
0.02,2.49,11.689464231541427
0.02,2.5100000000000007,11.456148111132858
0.02,2.5300000000000002,11.202152652766502
0.02,2.5500000000000007,10.935975064109375
0.02,2.5700000000000003,10.668112757835168
0.02,2.5900000000000007,10.395532601192894
0.02,2.6100000000000003,10.11275515660716
0.02,2.630000000000001,9.818759504392974
0.02,2.6500000000000004,9.514969481584393
0.02,2.670000000000001,9.202710043086544
0.02,2.6900000000000004,8.88255100463743
0.02,2.710000000000001,8.554446484263918
0.02,2.7300000000000004,8.217773329836747
0.02,2.7500000000000004,7.871514918443918
0.02,2.7700000000000005,7.516132857355192
0.02,2.7900000000000005,7.1556708142703584
0.02,2.8100000000000005,6.793633571038439
0.02,2.8300000000000005,6.423004343760381
0.02,2.8500000000000005,6.0383259719498685
0.02,2.8700000000000006,5.65488172404134
0.02,2.8900000000000006,5.264788820399095
0.02,2.9100000000000006,4.864366333495445
0.02,2.9300000000000006,4.465813601755169
0.02,2.9500000000000006,4.0557150627232605
0.02,2.9700000000000006,3.6459397926032815
0.02,2.9900000000000007,3.231229714952295
0.02,3.0100000000000007,2.8100131731461246
0.02,3.0300000000000007,2.38949699061255
0.02,3.0500000000000007,1.9658016112887868
0.02,3.0700000000000007,1.5383438394852167
0.02,3.0900000000000007,1.1092726656705576
0.02,3.1100000000000008,0.6794825846243958
0.02,3.130000000000001,0.2491587429393089
0.02,3.150000000000001,-0.18140975828136569
0.02,3.170000000000001,-0.6117970895339048
0.02,3.1900000000000004,-1.0416741189821042
0.02,3.210000000000001,-1.47087909538897
0.02,3.2300000000000004,-1.8987099715810636
0.02,3.250000000000001,-2.323105138461677
0.02,3.270000000000001,-2.74380399128587
0.02,3.290000000000001,-3.164974377871913
0.02,3.310000000000001,-3.58140612333694
0.02,3.330000000000001,-3.990657016289131
0.02,3.350000000000001,-4.402345458482632
0.02,3.370000000000001,-4.800800180823585
0.02,3.3900000000000006,-5.203429712871312
0.02,3.4100000000000006,-5.591861618138129
0.02,3.4300000000000006,-5.979516555160746
0.02,3.4500000000000006,-6.363541945639544
0.02,3.4700000000000006,-6.732740743377939
0.02,3.4900000000000007,-7.098606682181655
0.02,3.5100000000000007,-7.462716514862191
0.02,3.5300000000000007,-7.818351819557447
0.02,3.5500000000000007,-8.163416367637089
0.02,3.5700000000000007,-8.499343266850977
0.02,3.5900000000000007,-8.827614355426945
0.02,3.6100000000000008,-9.148604107102289
0.02,3.630000000000001,-9.46229122974541
0.02,3.650000000000001,-9.768530432042828
0.02,3.670000000000001,-10.0666380395099
0.02,3.690000000000001,-10.354610642618564
0.02,3.710000000000001,-10.629921469658072
0.02,3.730000000000001,-10.894065924761211
0.02,3.750000000000001,-11.154900345639797
0.02,3.770000000000001,-11.414715453255765
0.02,3.790000000000001,-11.657977087054181
0.02,3.810000000000001,-11.88287476072947
0.02,3.830000000000001,-12.11463013158494
0.02,3.850000000000001,-12.333542016097987
0.02,3.870000000000001,-12.530996230562348
0.02,3.890000000000001,-12.741202152253116
0.02,3.910000000000001,-12.920424471606509
0.02,3.930000000000001,-13.109124014397262
0.02,3.950000000000001,-13.274994173259836
0.02,3.970000000000001,-13.444300623628349
0.02,3.990000000000001,-13.592135873950083
0.02,4.010000000000002,-13.747786599971091
0.02,4.030000000000001,-13.87395043266891
0.02,4.050000000000001,-14.01652905234128
0.02,4.070000000000001,-14.127672349163522
0.02,4.090000000000002,-14.244183044139863
0.02,4.110000000000001,-14.356018433274684
0.02,4.130000000000001,-14.44155311522653
0.02,4.150000000000001,-14.539107963381568
0.02,4.170000000000002,-14.625508227982706
0.02,4.190000000000001,-14.688881748756994
0.02,4.210000000000001,-14.7599894056392
0.02,4.230000000000001,-14.828674127632437
0.02,4.250000000000001,-14.874327340996846
0.02,4.270000000000001,-14.914005949178993
0.02,4.290000000000001,-14.960738470295608
0.02,4.3100000000000005,-14.998409678966501
0.02,4.330000000000001,-15.017091854487298
0.02,4.350000000000001,-15.029647616385896
0.02,4.370000000000001,-15.046946413258002
0.02,4.390000000000001,-15.060776893131852
0.02,4.410000000000001,-15.059824637570344
0.02,4.4300000000000015,-15.046481872728009
0.02,4.450000000000001,-15.031447163286048
0.02,4.470000000000001,-15.018946484384555
0.02,4.490000000000001,-15.00186972031539
0.02,4.510000000000002,-14.972573137151477
0.02,4.530000000000001,-14.9321319529108
0.02,4.550000000000001,-14.888285570605579
0.02,4.570000000000001,-14.845948070318437
0.02,4.590000000000002,-14.801859413508222
0.02,4.610000000000001,-14.749073754698774
0.02,4.630000000000001,-14.685257720004593
0.02,4.650000000000001,-14.615269601969997
0.02,4.670000000000002,-14.545481554253552
0.02,4.690000000000001,-14.476088430402228
0.02,4.710000000000001,-14.401178809413226
0.02,4.730000000000001,-14.316308424650568
0.02,4.750000000000002,-14.224275079000382
0.02,4.770000000000001,-14.131527268689439
0.02,4.790000000000001,-14.039622899099218
0.02,4.810000000000001,-13.942871106994602
0.02,4.830000000000002,-13.837128333683628
0.02,4.850000000000001,-13.726015570656307
0.02,4.870000000000001,-13.615371278495774
0.02,4.8900000000000015,-13.503500426014288
0.02,4.910000000000002,-13.384736858110958
0.02,4.9300000000000015,-13.259881903112262
0.02,4.950000000000001,-13.134409624306874
0.02,4.9700000000000015,-13.007117759843428
0.02,4.990000000000002,-12.87429879033324
0.02,5.010000000000002,-12.73784207596616
0.02,5.030000000000001,-12.599404109179076
0.02,5.080000000000001,-12.239740745359535
0.02,5.130000000000001,-11.861680425747839
0.02,5.180000000000001,-11.465600809940952
0.02,5.230000000000001,-11.054018705569273
0.02,5.280000000000001,-10.628530959724602
0.02,5.330000000000001,-10.186063375269459
0.02,5.380000000000001,-9.722361154160128
0.02,5.430000000000001,-9.26187455961666
0.02,5.480000000000001,-8.775016889150068
0.02,5.530000000000001,-8.293447168447699
0.02,5.580000000000001,-7.785337298553456
0.02,5.630000000000001,-7.270050747663352
0.02,5.6800000000000015,-6.750764828283105
0.02,5.730000000000001,-6.227623609763843
0.02,5.780000000000001,-5.687605606046793
0.02,5.830000000000001,-5.143155070852307
0.02,5.880000000000001,-4.592419360268664
0.02,5.9300000000000015,-4.038829138145861
0.02,5.980000000000001,-3.4809846378700535
0.02,6.030000000000001,-2.914520158118088
0.02,6.080000000000001,-2.3493782107897805
0.02,6.130000000000001,-1.7763596115044566
0.02,6.1800000000000015,-1.1996055489431843
0.02,6.230000000000001,-0.621729301215483
0.02,6.280000000000001,-0.043869649923122006
0.02,6.283185307179586,-0.007055212954714988
0.04,0.0,-0.005208674825610868
0.04,0.04807692307692308,0.5560283683427326
0.04,0.09615384615384616,1.1182762976773366
0.04,0.14423076923076925,1.6802066830010975
0.04,0.19230769230769232,2.2396953400043915
0.04,0.2403846153846154,2.794539977543772
0.04,0.2884615384615385,3.343300100865841
0.04,0.33653846153846156,3.88404191937626
0.04,0.38461538461538464,4.416092528075059
0.04,0.4326923076923077,4.94296128529336
0.04,0.4807692307692308,5.465637299018689
0.04,0.5288461538461539,5.983308488345384
0.04,0.576923076923077,6.494412569834289
0.04,0.625,7.004990038768879
0.04,0.6730769230769231,7.497145569543609
0.04,0.7211538461538461,7.983828056029949
0.04,0.7692307692307693,8.464862914045325
0.04,0.8173076923076924,8.93540382470268
0.04,0.8653846153846154,9.385380217990983
0.04,0.9134615384615385,9.838614005110125
0.04,0.9615384615384616,10.267054119886152
0.04,1.0096153846153846,10.700579697328138
0.04,1.0576923076923077,11.100806561483308
0.04,1.1057692307692308,11.488927806877935
0.04,1.153846153846154,11.869344076299805
0.04,1.201923076923077,12.234204301715854
0.04,1.25,12.580108817184204
0.04,1.27,12.73298573000888
0.04,1.29,12.86440824285561
0.04,1.31,12.986683844127443
0.04,1.33,13.124810671064228
0.04,1.35,13.25758024628458
0.04,1.37,13.370638491895432
0.04,1.3900000000000001,13.484809027210408
0.04,1.4100000000000001,13.608838093599637
0.04,1.4300000000000002,13.725482714123943
0.04,1.4500000000000002,13.826551225484497
0.04,1.4700000000000002,13.92496268827766
0.04,1.4900000000000002,14.029401787220538
0.04,1.5100000000000002,14.132037093443275
0.04,1.53,14.223091987004612
0.04,1.55,14.304965040214658
0.04,1.57,14.386286003267124
0.04,1.59,14.469260967327697
0.04,1.61,14.547929015033402
0.04,1.6300000000000001,14.61726612398896
0.04,1.6500000000000001,14.678884575692887
0.04,1.6700000000000002,14.73747685709049
0.04,1.6900000000000002,14.79496958858838
0.04,1.7100000000000002,14.848345193795543
0.04,1.7300000000000002,14.894227088434087
0.04,1.7500000000000002,14.93274851800006
0.04,1.7700000000000002,14.966350974331027
0.04,1.79,14.996514312274654
0.04,1.81,15.02171026261403
0.04,1.83,15.040331999268641
0.04,1.85,15.052365387080636
0.04,1.87,15.058881908685724
0.04,1.8900000000000001,15.059687123530935
0.04,1.9100000000000001,15.053947123510335
0.04,1.9300000000000002,15.041967765777
0.04,1.9500000000000002,15.024668550310048
0.04,1.9700000000000002,15.000653455190832
0.04,1.9900000000000002,14.968109322806308
0.04,2.0100000000000002,14.929139949012075
0.04,2.0300000000000002,14.886256978868284
0.04,2.0500000000000003,14.8352810399806
0.04,2.0700000000000003,14.773425967542954
0.04,2.0900000000000003,14.707495744688934
0.04,2.1100000000000003,14.637099344326645
0.04,2.1300000000000003,14.553121527756666
0.04,2.1500000000000004,14.46345435741619
0.04,2.1700000000000004,14.37124652909167
0.04,2.1900000000000004,14.262863033026637
0.04,2.2100000000000004,14.15173608628343
0.04,2.2300000000000004,14.03379757033028
0.04,2.2500000000000004,13.900507960337887
0.04,2.2700000000000005,13.769549087617214
