# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.842
# max_sidebands: 200
# timestamp: 2025-09-09 11:58:28
# common_timestamp: 20250909_112435
# disorder_type: none
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2033.1826508045197
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,-1.0260962113898276e-06,60
0.011,0.02119038734750964,42
0.019,0.01491255675528995,40
0.027,0.011963262156131771,40
0.029999999999999995,0.011263975840783667,40
0.033,0.01064211016596296,22
0.036,0.010585218820797613,22
0.039,0.01093856571309967,22
0.042,0.011909946979033149,22
0.045,0.0133396843662172,22
0.048,0.016037519053842035,22
0.051,0.01964248629618798,22
0.054,0.02415827110000886,22
0.056999999999999995,0.029555342876977607,22
0.06,0.0386017305828706,12
0.063,0.04793168954855909,12
0.066,0.059086595779474914,12
0.069,0.0729058622597757,12
0.072,0.08291085178247092,12
0.075,0.09967282445171552,12
0.078,0.12365580095804864,12
0.081,0.145406593011736,12
0.084,0.1621427101467344,12
0.08700000000000001,0.1896051192541035,12
0.09,0.2268424093732483,12
0.093,0.2627578021018081,12
0.096,0.2832536814189833,12
0.09899999999999999,0.29520716540477504,12
0.102,0.32412984461051975,12
0.105,0.36503496736723334,12
0.108,0.4132233859619151,12
0.111,0.46518574433959803,12
0.11399999999999999,0.512054174608425,12
0.11699999999999999,0.5423919686826671,12
0.12,0.5563707146670832,9
0.123,0.5878629697555592,9
0.126,0.6311478984715015,9
0.129,0.6842435725111456,9
0.132,0.7471196547698599,9
0.13499999999999998,0.8196050742250537,9
0.13799999999999998,0.8999813633648961,9
0.141,0.9825058167929601,9
0.144,1.0534740346016385,9
0.147,1.0909318812014872,9
0.15,1.0937787404260035,9
0.153,1.1097613948986567,9
0.156,1.1380843783544212,9
0.159,1.174015429860739,9
0.162,1.2162914671463763,9
0.165,1.2645135590913383,9
0.168,1.3186286581094806,9
0.17099999999999999,1.3787500108484692,9
0.174,1.4450567445596938,9
0.177,1.5176911021346144,9
0.18,1.5966340180226144,9
0.183,1.6814882061801517,9
0.186,1.7711168611028165,9
0.189,1.8630016700914185,9
0.192,1.9521375415563107,9
0.195,2.029351485674697,9
0.198,2.0802290664962664,9
0.20099999999999998,2.0986028840739754,9
0.204,2.1153505127978174,9
0.207,2.136905692261057,9
0.21,2.1626292244786756,7
0.213,2.190723998203118,7
0.216,2.221415883435964,7
0.219,2.254498193602328,7
0.222,2.2898411083943446,7
0.22499999999999998,2.3273677613143335,7
0.22799999999999998,2.3670745264853377,7
0.23099999999999998,2.4089247864918795,7
0.23399999999999999,2.452978166160486,7
0.237,2.499237054535037,7
0.23999999999999996,2.5477822086148167,7
0.24299999999999997,2.5986533883244265,7
0.24599999999999997,2.651957080539204,7
0.24899999999999997,2.707783129378935,7
0.252,2.766204518412485,7
0.255,2.827319958988435,7
0.258,2.891241095131129,7
0.261,2.9580755218594517,7
0.264,3.027944033908872,7
0.267,3.1008743711832687,7
0.27,3.1770029987112935,7
0.273,3.2562683547710334,7
0.276,3.338680814282317,7
0.27899999999999997,3.4241147459888173,7
0.282,3.512174867171496,7
0.285,3.602379190168889,7
0.288,3.693834253513526,7
0.291,3.7849822165489875,7
0.294,3.87333196728591,7
0.297,3.954909015958049,7
0.3,4.024384257136944,5
0.303,4.078320421841408,5
0.306,4.124499911876001,5
0.309,4.166490106538149,5
0.312,4.205831696215956,5
0.315,4.243377904512606,5
0.318,4.279705327906391,5
0.321,4.315210077506697,5
0.324,4.35002932262567,5
0.327,4.384253925622265,5
0.33,4.418281956187482,5
0.333,4.45202600109141,5
0.336,4.4854364327810305,5
0.339,4.518964047187026,5
0.342,4.552204745500894,5
0.34500000000000003,4.585575400933632,5
0.34800000000000003,4.6188042657784285,5
0.35100000000000003,4.652204382634348,5
0.35400000000000004,4.685447980186074,5
0.35700000000000004,4.719029021728888,5
0.36000000000000004,4.752364412742037,5
0.37200000000000005,4.887508993855267,5
0.38400000000000006,5.024693815114309,5
0.3960000000000001,5.164325480871076,5
0.40800000000000003,5.307363375929256,5
0.42000000000000004,5.4530789270044275,5
0.43200000000000005,5.60213319130111,5
0.44400000000000006,5.754638186711897,5
0.45600000000000007,5.910285063645744,5
0.46799999999999997,6.069931400324561,5
0.48,6.233788445700222,5
0.492,6.400869122727001,5
0.504,6.571969690157779,5
0.516,6.746539551267392,5
0.528,6.923470875483915,5
0.54,7.1032698386455575,5
0.552,7.286668790826312,5
0.5640000000000001,7.473425935860582,5
0.5760000000000001,7.663695491555028,5
0.588,7.85508321845052,5
0.6,8.043464938949937,5
0.612,8.21598436194102,5
0.624,8.370255602797412,5
0.636,8.51084236317719,5
0.648,8.641822174524712,5
0.66,8.76579980337178,5
0.672,8.884124829228899,5
0.684,8.996475532138177,5
0.6960000000000001,9.105679002790742,5
0.7080000000000001,9.209345073907205,5
0.7200000000000001,9.310460074952708,5
0.732,9.408229650553052,5
0.744,9.500785251155913,5
0.756,9.591654817187946,5
0.768,9.679455275562672,5
0.78,9.762125200642842,5
0.7919999999999999,9.840604991567346,5
0.8039999999999999,9.916938437387074,5
0.816,9.98794545918879,5
0.828,10.057095682116717,5
0.84,10.122843893978079,5
0.852,10.184864473873203,5
0.864,10.242886510953676,5
0.876,10.296618621974169,5
0.888,10.345718313270082,5
0.8999999999999999,10.389751049913198,5
