# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 5
# timestamp: 2025-09-11 15:13:08
# common_timestamp: 20250911_143721
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2146.7654254436493
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,-0.0006480072262375146,60
0.011,0.030480956035406806,42
0.019,0.02207369924238613,40
0.027,0.023823518086101683,40
0.029999999999999995,0.02865977925176735,40
0.033,0.039291815390343245,22
0.036,0.051081941023651385,22
0.039,0.07179025915938349,22
0.042,0.09081635965917359,22
0.045,0.13029305341234967,22
0.048,0.16592097582410426,22
0.051,0.19089796211186094,22
0.054,0.245851206943824,22
0.056999999999999995,0.3064839674252662,22
0.06,0.3705135549847595,12
0.063,0.4124692034751047,12
0.066,0.4765416266712051,12
0.069,0.5177829690075666,12
0.072,0.6081743678491202,12
0.075,0.7119489900945231,12
0.078,0.778708644972823,12
0.081,0.862453471288519,12
0.084,0.9633578253725047,12
0.08700000000000001,1.043279885484467,12
0.09,1.1051671809803765,12
0.093,1.1580602515707317,12
0.096,1.2315294290873748,12
0.09899999999999999,1.3300034234896867,12
0.102,1.4171126975803272,12
0.105,1.4974697475795948,12
0.108,1.5949903029250008,12
0.111,1.7136224399965492,12
0.11399999999999999,1.812792596867453,12
0.11699999999999999,1.9056708200150534,12
0.12,2.00294445743212,9
0.123,2.0959004522874882,9
0.126,2.193332592252146,9
0.129,2.2856163770224147,9
0.132,2.3786157972717765,9
0.13499999999999998,2.4848152373201438,9
0.13799999999999998,2.5877964923506873,9
0.141,2.6755297613197584,9
0.144,2.773070314635949,9
0.147,2.8890103777568417,9
0.15,2.957018190962106,9
0.153,2.9562491516314404,9
0.156,2.9711527932123256,9
0.159,3.0130715327011037,9
0.162,3.0748800395662355,9
0.165,3.1491637738272926,9
0.168,3.230913084036055,9
0.17099999999999999,3.313645041801838,9
0.174,3.3891398351378164,9
0.177,3.4562423539677054,9
0.18,3.5238599077827835,9
0.183,3.6046158671477855,9
0.186,3.7090087522601976,9
0.189,3.8393019373435755,9
0.192,3.9839964707000326,9
0.195,4.11467152900217,9
0.198,4.19081362924981,9
0.20099999999999998,4.204275859563451,9
0.204,4.204616006683523,9
0.207,4.212703584194291,9
0.21,4.234558606318388,7
0.213,4.277504753341438,7
0.216,4.349278006913342,7
0.219,4.44918578804398,7
0.222,4.56811797889714,7
0.22499999999999998,4.689239503791011,7
0.22799999999999998,4.7903848054809375,7
0.23099999999999998,4.8516434410210305,7
0.23399999999999999,4.866541377569439,7
0.237,4.84690338850251,7
0.23999999999999996,4.815633121248854,7
0.24299999999999997,4.7947853171005645,7
0.24599999999999997,4.798657837397286,7
0.24899999999999997,4.833752115102429,7
0.252,4.901113324330415,7
0.255,4.998032706876615,7
0.258,5.119266940434239,7
0.261,5.257933439907696,7
0.264,5.405414107280774,7
0.267,5.551677821414351,7
0.27,5.6875589888541,7
0.273,5.8078777544812255,7
0.276,5.912813089895276,7
0.27899999999999997,6.0066744806090036,7
0.282,6.095339374861033,7
0.285,6.184075471209524,7
0.288,6.276145084423954,7
0.291,6.3720914802274615,7
0.294,6.469974676820329,7
0.297,6.566290633932312,7
0.3,6.6571886519760035,5
0.303,6.736967124170667,5
0.306,6.804396126578811,5
0.309,6.859256276281807,5
0.312,6.90291356825408,5
0.315,6.937761624319669,5
0.318,6.9668390353109,5
0.321,6.993325725660181,5
0.324,7.019528388971379,5
0.327,7.046041078975707,5
0.33,7.071735978471751,5
0.333,7.094695569700868,5
0.336,7.113634161441439,5
0.339,7.128691878680704,5
0.342,7.141299515862582,5
0.34500000000000003,7.153518809651178,5
0.34800000000000003,7.167353905583009,5
0.35100000000000003,7.184224140397646,5
0.35400000000000004,7.204605642120236,5
0.35700000000000004,7.227914994579927,5
0.36000000000000004,7.252833722452249,5
0.37200000000000005,7.3480824377008425,5
0.38400000000000006,7.438826545986783,5
0.3960000000000001,7.547949320957178,5
0.40800000000000003,7.704862372919536,5
0.42000000000000004,7.972182065482776,5
0.43200000000000005,8.325935457237149,5
0.44400000000000006,8.626974728988182,5
0.45600000000000007,8.788984344149211,5
0.46799999999999997,8.891611740097927,5
0.48,9.026571086727083,5
0.492,9.208859868301966,5
0.504,9.415407452262546,5
0.516,9.578610911961702,5
0.528,9.654616486686692,5
0.54,9.76232086393201,5
0.552,10.016297109604997,5
0.5640000000000001,10.37994847716055,5
0.5760000000000001,10.71747763393016,5
0.588,10.888278844069921,5
0.6,10.91199127334767,5
0.612,10.921327081697987,5
0.624,10.998999324424767,5
0.636,11.155351109865823,5
0.648,11.336983965204093,5
0.66,11.446106320686866,5
0.672,11.42268477524732,5
0.684,11.323955193564908,5
0.6960000000000001,11.258518976998934,5
0.7080000000000001,11.270430175575234,5
0.7200000000000001,11.332688681938004,5
0.732,11.422107507035463,5
0.744,11.498287319122328,5
0.756,11.49204486211203,5
0.768,11.436476255674489,5
0.78,11.413050705251626,5
0.7919999999999999,11.447639844334155,5
0.8039999999999999,11.547355983330084,5
0.816,11.711104339351923,5
0.828,11.899558657530116,5
0.84,12.072558656097131,5
0.852,12.25682332988379,5
0.864,12.45909812723117,5
0.876,12.559581313555421,5
0.888,12.451956558486808,5
0.8999999999999999,12.252975090094152,5
