# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 15
# timestamp: 2025-09-12 14:56:07
# common_timestamp: 20250912_142115
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2092.0306084156036
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,0.002706685895127029,60
0.011,0.013344775729650786,42
0.019,0.015290591383004804,40
0.027,0.03738388731679921,40
0.029999999999999995,0.049847352990856,40
0.033,0.08437279188628627,22
0.036,0.11203026518426709,22
0.039,0.13693131940487224,22
0.042,0.18804366847255394,22
0.045,0.26339364462199116,22
0.048,0.33892528977540226,22
0.051,0.3794757918874518,22
0.054,0.4096123446326719,22
0.056999999999999995,0.45652058572985277,22
0.06,0.520125173768779,12
0.063,0.6002857822192735,12
0.066,0.701165281208415,12
0.069,0.8124017755062629,12
0.072,0.9331805772890256,12
0.075,1.0541011139837824,12
0.078,1.155307368400837,12
0.081,1.242733753755147,12
0.084,1.3134633075972157,12
0.08700000000000001,1.3731820566274642,12
0.09,1.4261780653086193,12
0.093,1.477139471002317,12
0.096,1.5246442853108275,12
0.09899999999999999,1.5715728336654342,12
0.102,1.6203596429657483,12
0.105,1.6773022678039666,12
0.108,1.7418869509356392,12
0.111,1.8139257056867018,12
0.11399999999999999,1.8915440908960757,12
0.11699999999999999,1.9729287245633746,12
0.12,2.050561284363138,9
0.123,2.1239719227733764,9
0.126,2.19387342830335,9
0.129,2.263081869329829,9
0.132,2.332358538543445,9
0.13499999999999998,2.398340380604805,9
0.13799999999999998,2.4602128301565727,9
0.141,2.52602502276808,9
0.144,2.605254791114223,9
0.147,2.705120202015702,9
0.15,2.8185358615104072,9
0.153,2.9203212140902077,9
0.156,3.0072628509762525,9
0.159,3.0831614987376397,9
0.162,3.1510645853415262,9
0.165,3.215343387953282,9
0.168,3.278633466122274,9
0.17099999999999999,3.3421427385945663,9
0.174,3.406397546561375,9
0.177,3.4723572798762565,9
0.18,3.540287329376752,9
0.183,3.6090597970249845,9
0.186,3.6752529608005213,9
0.189,3.737570515649848,9
0.192,3.7978329979390932,9
0.195,3.8579261347925073,9
0.198,3.9200753236572923,9
0.20099999999999998,3.9870442809854034,9
0.204,4.059773671600209,9
0.207,4.135533560593706,9
0.21,4.2095425850989265,7
0.213,4.276834480324853,7
0.216,4.338333910078908,7
0.219,4.396621615814626,7
0.222,4.453896990097087,7
0.22499999999999998,4.5110552632874485,7
0.22799999999999998,4.567669528861106,7
0.23099999999999998,4.623046685098475,7
0.23399999999999999,4.676675895215351,7
0.237,4.728860369846733,7
0.23999999999999996,4.781123534854427,7
0.24299999999999997,4.835466197467001,7
0.24599999999999997,4.8930654289395905,7
0.24899999999999997,4.954670961122611,7
0.252,5.020859959580895,7
0.255,5.091699690186751,7
0.258,5.166337201623132,7
0.261,5.243235959750371,7
0.264,5.321073964291303,7
0.267,5.398922115843491,7
0.27,5.476357963822021,7
0.273,5.553821974440178,7
0.276,5.631869715058007,7
0.27899999999999997,5.71023242325435,7
0.282,5.787706352138436,7
0.285,5.862683854220753,7
0.288,5.933835430769534,7
0.291,6.000574311593102,7
0.294,6.062820095536662,7
0.297,6.120674741346192,7
0.3,6.174733021102196,5
0.303,6.223470078298172,5
0.306,6.268792038855837,5
0.309,6.311377141518605,5
0.312,6.352193739474747,5
0.315,6.391421394111778,5
0.318,6.428189110615675,5
0.321,6.461499958701859,5
0.324,6.49159090531778,5
0.327,6.519705472977622,5
0.33,6.5477926951897105,5
0.333,6.577256905614938,5
0.336,6.608345163575311,5
0.339,6.639965215677034,5
0.342,6.670779344354352,5
0.34500000000000003,6.69972595941148,5
0.34800000000000003,6.727225348545085,5
0.35100000000000003,6.754661394240784,5
0.35400000000000004,6.783558795967932,5
0.35700000000000004,6.815231023938354,5
0.36000000000000004,6.85041356379072,5
0.37200000000000005,7.0158770210433765,5
0.38400000000000006,7.185256569509526,5
0.3960000000000001,7.349725864757967,5
0.40800000000000003,7.525192448222996,5
0.42000000000000004,7.695408669924242,5
0.43200000000000005,7.877698185622319,5
0.44400000000000006,8.09779710565773,5
0.45600000000000007,8.314668681739978,5
0.46799999999999997,8.475520330363924,5
0.48,8.579650126055277,5
0.492,8.652116859899161,5
0.504,8.710703881846838,5
0.516,8.780921424517244,5
0.528,8.866309841951807,5
0.54,8.97998826414203,5
0.552,9.1404615484186,5
0.5640000000000001,9.316691162401572,5
0.5760000000000001,9.448477565207252,5
0.588,9.49965334158519,5
0.6,9.510739656924875,5
0.612,9.552596360069785,5
0.624,9.680204794885112,5
0.636,9.868072837855273,5
0.648,10.046436430907477,5
0.66,10.16941087040073,5
0.672,10.20535373440022,5
0.684,10.158135216608393,5
0.6960000000000001,10.101086401328056,5
0.7080000000000001,10.112205447656885,5
0.7200000000000001,10.227815716885843,5
0.732,10.427941975446572,5
0.744,10.618612795508735,5
0.756,10.654568651980352,5
0.768,10.5600629935918,5
0.78,10.507868395108389,5
0.7919999999999999,10.57090954927627,5
0.8039999999999999,10.72582806631097,5
0.816,10.895202503895861,5
0.828,10.995990089176198,5
0.84,11.023481647187404,5
0.852,11.07341416430862,5
0.864,11.171723244112734,5
0.876,11.198432272409978,5
0.888,11.1220250489763,5
0.8999999999999999,11.027829143053978,5
