# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 5
# timestamp: 2025-09-11 17:53:24
# common_timestamp: 20250911_171649
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2194.9705862998962
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,-1.7688628604685225e-05,60
0.011,0.033147155323980035,42
0.019,0.02679741121529239,40
0.027,0.04683449998936969,40
0.029999999999999995,0.06501315916225456,40
0.033,0.10142235597720649,22
0.036,0.11727654079642172,22
0.039,0.14759089935858716,22
0.042,0.1874963744521271,22
0.045,0.24526255702510372,22
0.048,0.39105739391503763,22
0.051,0.4980726791647527,22
0.054,0.4325013591572907,22
0.056999999999999995,0.7447216212430601,22
0.06,0.5735651598144842,12
0.063,0.9211978624275526,12
0.066,0.7454918639983679,12
0.069,1.035251647778555,12
0.072,1.1660593915089135,12
0.075,1.0510430713858365,12
0.078,1.3327132435327584,12
0.081,1.5058303899819028,12
0.084,1.4048729215452191,12
0.08700000000000001,1.4138780467145595,12
0.09,1.8126850055549952,12
0.093,1.8182743877920204,12
0.096,1.678113373445305,12
0.09899999999999999,1.9213944921569226,12
0.102,2.0951940182402846,12
0.105,2.193282495192141,12
0.108,2.3080358546029407,12
0.111,2.2904444146829865,12
0.11399999999999999,2.3257612514728763,12
0.11699999999999999,2.461700113608693,12
0.12,2.5438836351806837,9
0.123,2.497588674785211,9
0.126,2.5234079357038204,9
0.129,2.988324132186456,9
0.132,2.866030653594774,9
0.13499999999999998,2.53950996989127,9
0.13799999999999998,2.4227160702625095,9
0.141,2.568422972044324,9
0.144,2.827476301956435,9
0.147,3.0324811180212516,9
0.15,3.057535193309022,9
0.153,3.0515893797785463,9
0.156,3.1221507406158078,9
0.159,3.0688695842228366,9
0.162,3.0959751973780048,9
0.165,3.2393820646830562,9
0.168,3.1815000205540116,9
0.17099999999999999,2.9689570511323122,9
0.174,2.9578137540771983,9
0.177,3.122789322617374,9
0.18,3.136548001700827,9
0.183,2.9683719800880524,9
0.186,2.83539807045972,9
0.189,2.8840675483594795,9
0.192,3.0636541862778506,9
0.195,3.255877756512115,9
0.198,3.3374049853013497,9
0.20099999999999998,3.25214243120269,9
0.204,3.1233637809464194,9
0.207,3.0999631129721346,9
0.21,3.260749771511831,7
0.213,3.5429898547824332,7
0.216,3.854386882962498,7
0.219,4.135988080056474,7
0.222,4.3614928898316,7
0.22499999999999998,4.483996845300235,7
0.22799999999999998,4.451030960176312,7
0.23099999999999998,4.263893125755724,7
0.23399999999999999,4.185664841678927,7
0.237,4.07995785727174,7
0.23999999999999996,4.02870584644635,7
0.24299999999999997,4.035436718786462,7
0.24599999999999997,4.047521402403763,7
0.24899999999999997,4.082808684668232,7
0.252,4.170835107560478,7
0.255,4.296556172819228,7
0.258,4.4580817098516,7
0.261,4.603286800923585,7
0.264,4.71691904187432,7
0.267,4.780582872683157,7
0.27,4.8080975749576815,7
0.273,4.857354951498496,7
0.276,4.977146896297645,7
0.27899999999999997,5.1881896305675115,7
0.282,5.456840700211729,7
0.285,5.633948732601638,7
0.288,5.707784210235276,7
0.291,5.732129617973504,7
0.294,5.722852283801583,7
0.297,5.710501321304573,7
0.3,5.724857352681163,5
0.303,5.749106818476299,5
0.306,5.76084513263608,5
0.309,5.771688514869703,5
0.312,5.781080211938556,5
0.315,5.762458471666129,5
0.318,5.699325667639773,5
0.321,5.603102632393395,5
0.324,5.504620973585279,5
0.327,5.400439892593861,5
0.33,5.274229889668638,5
0.333,5.128218910228867,5
0.336,4.977130730323946,5
0.339,4.836997522450559,5
0.342,4.7199645149291305,5
0.34500000000000003,4.625828912307193,5
0.34800000000000003,4.546609688273526,5
0.35100000000000003,4.47943990191181,5
0.35400000000000004,4.433584045697885,5
0.35700000000000004,4.428992015863034,5
0.36000000000000004,4.467897613922231,5
0.37200000000000005,4.685042741842471,5
0.38400000000000006,4.840737777180672,5
0.3960000000000001,4.694513278609984,5
0.40800000000000003,4.5110144166987745,5
0.42000000000000004,4.875496089711683,5
0.43200000000000005,5.689518064784739,5
0.44400000000000006,6.215997106491546,5
0.45600000000000007,6.596908170007696,5
0.46799999999999997,6.803523334668972,5
0.48,6.714136543863069,5
0.492,6.415307121799474,5
0.504,6.144433670541332,5
0.516,6.082511500819253,5
0.528,6.141321010131684,5
0.54,6.468211072570924,5
0.552,7.035496582148013,5
0.5640000000000001,7.307416388724574,5
0.5760000000000001,7.251908026457669,5
0.588,7.147087148113484,5
0.6,7.133104293229741,5
0.612,7.231976310880747,5
0.624,7.223965461120165,5
0.636,7.012199420151285,5
0.648,6.827424336201235,5
0.66,6.719094739913513,5
0.672,6.663019070673372,5
0.684,6.654488131738895,5
0.6960000000000001,6.802136009185262,5
0.7080000000000001,7.04357028621507,5
0.7200000000000001,7.0212991568316125,5
0.732,6.775183165869169,5
0.744,6.557833586110412,5
0.756,6.415665151203294,5
0.768,6.3379285208327865,5
0.78,6.3814113099123455,5
0.7919999999999999,6.503140026490834,5
0.8039999999999999,6.584276928276127,5
0.816,6.646778607300303,5
0.828,6.857718315054799,5
0.84,7.23079096908549,5
0.852,7.454102381866807,5
0.864,7.2402408976799695,5
0.876,6.999493709734489,5
0.888,6.8829393474066665,5
0.8999999999999999,6.765471881968523,5
