# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.338
# max_sidebands: 5
# timestamp: 2025-12-17 14:37:03
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.338, 0.822, 0.882, 0.934, 1.0]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.338,0.0,-0.0003364896052711429
0.338,0.04807692307692308,0.041851613627926526
0.338,0.09615384615384616,0.0839453693646546
0.338,0.14423076923076925,0.12585113748938379
0.338,0.19230769230769232,0.16747564398282755
0.338,0.2403846153846154,0.20872616645761682
0.338,0.2884615384615385,0.24951069374205037
0.338,0.33653846153846156,0.28973821150511403
0.338,0.38461538461538464,0.3293187084898759
0.338,0.4326923076923077,0.3681635278162663
0.338,0.4807692307692308,0.4061855194944837
0.338,0.5288461538461539,0.44329905731917013
0.338,0.576923076923077,0.47942036602989935
0.338,0.625,0.514467767543606
0.338,0.6730769230769231,0.5483616462545317
0.338,0.7211538461538461,0.5810247579535065
0.338,0.7692307692307693,0.612382400185202
0.338,0.8173076923076924,0.6423624577939816
0.338,0.8653846153846154,0.670895705984422
0.338,0.9134615384615385,0.6979159044527613
0.338,0.9615384615384616,0.7233599809028997
0.338,1.0096153846153846,0.7471681377440973
0.338,1.0576923076923077,0.7692839699656678
0.338,1.1057692307692308,0.789654691541892
0.338,1.153846153846154,0.8082313162560342
0.338,1.201923076923077,0.8249686002334544
0.338,1.25,0.8398253134228923
0.338,1.27,0.8454428633823227
0.338,1.29,0.8507260305401345
0.338,1.31,0.8556725004009473
0.338,1.33,0.8602800585105433
0.338,1.35,0.8645465781472752
0.338,1.37,0.8684701914687774
0.338,1.3900000000000001,0.8720490239132727
0.338,1.4100000000000001,0.8752814109972433
0.338,1.4300000000000002,0.8781658392044349
0.338,1.4500000000000002,0.8807008583282818
0.338,1.4700000000000002,0.8828852154476151
0.338,1.4900000000000002,0.8847177794630758
0.338,1.5100000000000002,0.8861975195673871
0.338,1.53,0.8873236278962037
0.338,1.55,0.8880953325478389
0.338,1.57,0.8885120419970484
0.338,1.59,0.8885733950562137
0.338,1.61,0.888279015808623
0.338,1.6300000000000001,0.8876287781444745
0.338,1.6500000000000001,0.8866226558112301
0.338,1.6700000000000002,0.8852608004274031
0.338,1.6900000000000002,0.8835434597236304
0.338,1.7100000000000002,0.8814710890413233
0.338,1.7300000000000002,0.8790442161165697
0.338,1.7500000000000002,0.8762635287221006
0.338,1.7700000000000002,0.873129945542123
0.338,1.79,0.869644374135287
0.338,1.81,0.8658080051918094
0.338,1.83,0.8616221099335833
0.338,1.85,0.8570880804229795
0.338,1.87,0.8522075726621849
0.338,1.8900000000000001,0.8469822278270173
0.338,1.9100000000000001,0.8414139140459354
0.338,1.9300000000000002,0.8355046955091693
0.338,1.9500000000000002,0.8292566355108874
0.338,1.9700000000000002,0.8226720514517336
0.338,1.9900000000000002,0.8157533787510066
0.338,2.0100000000000002,0.8085031905060038
0.338,2.0300000000000002,0.8009242058145349
0.338,2.0500000000000003,0.7930192395225845
0.338,2.0700000000000003,0.7847913174135543
0.338,2.0900000000000003,0.7762435301998264
0.338,2.1100000000000003,0.7673791984902976
0.338,2.1300000000000003,0.7582016951191453
0.338,2.1500000000000004,0.748714528863615
0.338,2.1700000000000004,0.7389214061826173
0.338,2.1900000000000004,0.7288261280953027
0.338,2.2100000000000004,0.7184326092071557
0.338,2.2300000000000004,0.707744908589854
0.338,2.2500000000000004,0.6967672301423119
0.338,2.2700000000000005,0.6855038888654018
0.338,2.2900000000000005,0.6739593359697607
0.338,2.3100000000000005,0.6621381418682603
0.338,2.33,0.6500449934767332
0.338,2.3500000000000005,0.6376846877941718
0.338,2.37,0.625062161697464
0.338,2.3900000000000006,0.6121824440352175
0.338,2.41,0.5990506981981164
0.338,2.4300000000000006,0.5856722161637062
0.338,2.45,0.5720523404757363
0.338,2.4700000000000006,0.5581965911759484
0.338,2.49,0.5441105495006212
0.338,2.5100000000000007,0.5297999184534978
0.338,2.5300000000000002,0.5152704828007504
0.338,2.5500000000000007,0.5005281598136466
0.338,2.5700000000000003,0.48557891729508995
0.338,2.5900000000000007,0.470428863978342
0.338,2.6100000000000003,0.45508414997379565
0.338,2.630000000000001,0.4395510812279413
0.338,2.6500000000000004,0.42383593690251015
0.338,2.670000000000001,0.40794521092208086
0.338,2.6900000000000004,0.39188542848208924
0.338,2.710000000000001,0.37566313218447794
0.338,2.7300000000000004,0.3592850007402052
0.338,2.7500000000000004,0.34275778405702106
0.338,2.7700000000000005,0.32608827407544316
0.338,2.7900000000000005,0.30928334842041727
0.338,2.8100000000000005,0.29234993557495176
0.338,2.8300000000000005,0.2752949969611442
0.338,2.8500000000000005,0.25812565242223906
0.338,2.8700000000000006,0.240848937690013
0.338,2.8900000000000006,0.22347202846907374
0.338,2.9100000000000006,0.2060020885933791
0.338,2.9300000000000006,0.18844637218676016
0.338,2.9500000000000006,0.17081218271174167
0.338,2.9700000000000006,0.15310681598780757
0.338,2.9900000000000007,0.13533759993272365
0.338,3.0100000000000007,0.11751192245315435
0.338,3.0300000000000007,0.09963718173524976
0.338,3.0500000000000007,0.08172082821339303
0.338,3.0700000000000007,0.0637702741242101
0.338,3.0900000000000007,0.04579299932144748
0.338,3.1100000000000008,0.027796457510397162
