# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 15
# timestamp: 2025-09-12 16:12:02
# common_timestamp: 20250912_153708
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2093.7954757213593
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,0.0024943037737040394,60
0.011,0.012410899068811739,42
0.019,0.013541990830966882,40
0.027,0.02896051310284312,40
0.029999999999999995,0.03890858702128722,40
0.033,0.06477584731925086,22
0.036,0.08780887623543462,22
0.039,0.10942727667385878,22
0.042,0.15015127156305827,22
0.045,0.2115434539866946,22
0.048,0.27867072500849127,22
0.051,0.314772709883844,22
0.054,0.34205815603614376,22
0.056999999999999995,0.3848615207988043,22
0.06,0.44175234542567343,12
0.063,0.5135933976450594,12
0.066,0.6012293234019636,12
0.069,0.702693774718003,12
0.072,0.8144187537075347,12
0.075,0.926830386749704,12
0.078,1.015827995248107,12
0.081,1.096525838948444,12
0.084,1.1638028044020363,12
0.08700000000000001,1.2221518022826054,12
0.09,1.273849454724955,12
0.093,1.3246648425227971,12
0.096,1.3741446439071079,12
0.09899999999999999,1.4223439301979257,12
0.102,1.471985786194756,12
0.105,1.5279144782062424,12
0.108,1.5903255214504641,12
0.111,1.658324185495996,12
0.11399999999999999,1.7286316174389058,12
0.11699999999999999,1.8024468560437594,12
0.12,1.8754016893899583,9
0.123,1.9489633517945926,9
0.126,2.0228655711822574,9
0.129,2.0973058716044353,9
0.132,2.17240155184276,9
0.13499999999999998,2.247637114034857,9
0.13799999999999998,2.3234576073341597,9
0.141,2.403219934730862,9
0.144,2.4914470854951083,9
0.147,2.5900178674602885,9
0.15,2.690417046252931,9
0.153,2.7772274307421863,9
0.156,2.8538303718512603,9
0.159,2.9240753393066656,9
0.162,2.990085628592445,9
0.165,3.0539664912878806,9
0.168,3.1170449141649965,9
0.17099999999999999,3.1799805156468404,9
0.174,3.2432852663660015,9
0.177,3.307439148442814,9
0.18,3.3725020936942847,9
0.183,3.438029388900481,9
0.186,3.5026279495538093,9
0.189,3.5659054630059934,9
0.192,3.628589866083974,9
0.195,3.6911535943010527,9
0.198,3.7542398032898627,9
0.20099999999999998,3.8184612265566704,9
0.204,3.8843603604252026,9
0.207,3.9515738742250526,9
0.21,4.0188284129161795,7
0.213,4.083333772371698,7
0.216,4.145256613477209,7
0.219,4.205443507136733,7
0.222,4.265016828525625,7
0.22499999999999998,4.324505109232185,7
0.22799999999999998,4.383523161721685,7
0.23099999999999998,4.441569051185339,7
0.23399999999999999,4.498286200974015,7
0.237,4.553720749970801,7
0.23999999999999996,4.608500795015371,7
0.24299999999999997,4.663649323844867,7
0.24599999999999997,4.720100307690941,7
0.24899999999999997,4.778622507301811,7
0.252,4.839934562023184,7
0.255,4.9040223059130845,7
0.258,4.970607039919506,7
0.261,5.039037059588174,7
0.264,5.108699220928784,7
0.267,5.179141986356356,7
0.27,5.250019677762143,7
0.273,5.321139905388618,7
0.276,5.392413222671449,7
0.27899999999999997,5.463657348765918,7
0.282,5.534428710995083,7
0.285,5.604150128707408,7
0.288,5.67226723110152,7
0.291,5.738337100201658,7
0.294,5.802006749710045,7
0.297,5.863084092663941,7
0.3,5.92235030412704,5
0.303,5.978021184293215,5
0.306,6.031419876140847,5
0.309,6.082703004035612,5
0.312,6.1322143339155195,5
0.315,6.1799225115938,5
0.318,6.225568390642561,5
0.321,6.2689492409747585,5
0.324,6.31024680468777,5
0.327,6.349955155654747,5
0.33,6.388814558261708,5
0.333,6.427548015222477,5
0.336,6.466622743694907,5
0.339,6.506043207994164,5
0.342,6.545466470181446,5
0.34500000000000003,6.584367321452719,5
0.34800000000000003,6.622540420582531,5
0.35100000000000003,6.6601505900606774,5
0.35400000000000004,6.697596526956284,5
0.35700000000000004,6.735358461650479,5
0.36000000000000004,6.773870911760897,5
0.37200000000000005,6.937610900714539,5
0.38400000000000006,7.108526950728864,5
0.3960000000000001,7.277463532799885,5
0.40800000000000003,7.451532454594853,5
0.42000000000000004,7.624807504980135,5
0.43200000000000005,7.79631896519233,5
0.44400000000000006,7.986526083704714,5
0.45600000000000007,8.180588709378219,5
0.46799999999999997,8.348300674363358,5
0.48,8.479856593988638,5
0.492,8.590828657402755,5
0.504,8.693778543312742,5
0.516,8.793881075625778,5
0.528,8.893573785923852,5
0.54,9.003380876937083,5
0.552,9.139186237052689,5
0.5640000000000001,9.291494536025011,5
0.5760000000000001,9.429788942160304,5
0.588,9.529787592955072,5
0.6,9.602245916429737,5
0.612,9.681120098499186,5
0.624,9.79758153822324,5
0.636,9.946804511038208,5
0.648,10.09757589134737,5
0.66,10.223838284480191,5
0.672,10.305810343269725,5
0.684,10.340146190913728,5
0.6960000000000001,10.35686505902099,5
0.7080000000000001,10.39344404883574,5
0.7200000000000001,10.479691887320032,5
0.732,10.617597944235955,5
0.744,10.769301301904095,5
0.756,10.860191337057305,5
0.768,10.870729561583733,5
0.78,10.875614018467568,5
0.7919999999999999,10.932571702140981,5
0.8039999999999999,11.044661537655257,5
0.816,11.175059934283794,5
0.828,11.2843881167757,5
0.84,11.360642463620495,5
0.852,11.425161549372183,5
0.864,11.504078120804037,5
0.876,11.562885692760485,5
0.888,11.547554961853868,5
0.8999999999999999,11.498653246134277,5
