# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# B: 0.5
# Vdis: 1.5
# max_sidebands: 15
# timestamp: 2025-12-30 19:57:07
# common_timestamp: 20251230_192045
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2181.378357887268
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,0.002342073379766446,60
0.011,0.08279689062104646,42
0.019,0.4756024570292949,40
0.027,1.0982495620788224,40
0.029999999999999995,1.2770009327491305,40
0.033,1.3027362129787883,22
0.036,1.6101839283238515,22
0.039,1.726282854331472,22
0.042,2.025139297791658,22
0.045,1.8657832489779824,22
0.048,2.280707479229654,22
0.051,2.522948334929829,22
0.054,2.2911212658261433,22
0.056999999999999995,2.3479027108767636,22
0.06,2.6919663120589843,12
0.063,2.8142775998414153,12
0.066,2.9662437714844554,12
0.069,3.2171812981060297,12
0.072,3.2799035322107857,12
0.075,3.4815241097872005,12
0.078,3.736313736171153,12
0.081,3.730036526891097,12
0.084,3.618882370589666,12
0.08700000000000001,3.628422235836055,12
0.09,3.709899530482642,12
0.093,3.8385687904338783,12
0.096,3.9207657004333063,12
0.09899999999999999,3.6821377455173976,12
0.102,3.6750992927111046,12
0.105,3.857424006516912,12
0.108,4.162551117954455,12
0.111,4.294781898168771,12
0.11399999999999999,4.704182560468468,12
0.11699999999999999,4.908585419765594,12
0.12,4.710082479260351,9
0.123,4.537691244852575,9
0.126,4.517346461030271,9
0.129,4.535641596707567,9
0.132,4.675377236180638,9
0.13499999999999998,4.702791830833235,9
0.13799999999999998,4.61716133067892,9
0.141,4.642696378093233,9
0.144,4.732069392735971,9
0.147,4.750198367015165,9
0.15,4.719179088621234,9
0.153,4.5824324383321,9
0.156,4.54310098744517,9
0.159,4.647798778661998,9
0.162,4.780979381240697,9
0.165,4.803545223683337,9
0.168,4.819309457980864,9
0.17099999999999999,4.749544215972714,9
0.174,4.7594453692426235,9
0.177,4.885655146186164,9
0.18,4.899736960064552,9
0.183,4.803399242067274,9
0.186,4.756990782310026,9
0.189,4.742144250757963,9
0.192,4.723418014375214,9
0.195,4.717580502305805,9
0.198,4.923467537347651,9
0.20099999999999998,5.037514024541618,9
0.204,5.024977268367273,9
0.207,5.129795539776456,9
0.21,5.209115459299078,7
0.213,5.127083158943741,7
0.216,5.0773251575695175,7
0.219,5.12185136919362,7
0.222,5.251544409777759,7
0.22499999999999998,5.245505871822163,7
0.22799999999999998,5.290066138817768,7
0.23099999999999998,5.259754746323395,7
0.23399999999999999,5.18811995007126,7
0.237,5.074988965411082,7
0.23999999999999996,5.031048662187143,7
0.24299999999999997,5.072185620994675,7
0.24599999999999997,5.1271112164612305,7
0.24899999999999997,5.188976180570823,7
0.252,5.3374691609341065,7
0.255,5.471062931556585,7
0.258,5.460530225653882,7
0.261,5.320730229497153,7
0.264,5.230425062137662,7
0.267,5.222482736177566,7
0.27,5.284334229735586,7
0.273,5.339366102560305,7
0.276,5.358192723828451,7
0.27899999999999997,5.355987675641804,7
0.282,5.385637750279566,7
0.285,5.431033899048976,7
0.288,5.44551142994302,7
0.291,5.4364324743088295,7
0.294,5.4134411491787855,7
0.297,5.33161616678745,7
0.3,5.161215095196097,5
0.303,5.030994877325558,5
0.306,5.008882931741684,5
0.309,4.9039840861904445,5
0.312,4.818175577982121,5
0.315,4.733868720661407,5
0.318,4.686715506224661,5
0.321,4.729333295560027,5
0.324,4.7388423415651495,5
0.327,4.700033712998878,5
0.33,4.672564215565123,5
0.333,4.661421741431669,5
0.336,4.607004163041613,5
0.339,4.543916453382317,5
0.342,4.477005182309187,5
0.34500000000000003,4.459296762650378,5
0.34800000000000003,4.495348711716306,5
0.35100000000000003,4.525452057632728,5
0.35400000000000004,4.526099396663747,5
0.35700000000000004,4.527936902622292,5
0.36000000000000004,4.540335310007372,5
0.37200000000000005,4.403077176231744,5
0.38400000000000006,4.274884948159471,5
0.3960000000000001,4.164685022314784,5
0.40800000000000003,4.1682578628559215,5
0.42000000000000004,4.52566546560233,5
0.43200000000000005,4.57185731738162,5
0.44400000000000006,4.48216991139473,5
0.45600000000000007,4.42544994859364,5
0.46799999999999997,4.421259715492147,5
0.48,4.561573936197479,5
0.492,4.7151211003786955,5
0.504,4.594118096002701,5
0.516,4.408225595078061,5
0.528,4.47417146175159,5
0.54,4.354445304401216,5
0.552,4.393985221762496,5
0.5640000000000001,4.404452647159033,5
0.5760000000000001,4.353954597933655,5
0.588,4.432689559186513,5
0.6,4.546259744357573,5
0.612,4.645029579967543,5
0.624,4.537863450477182,5
0.636,4.469189510324168,5
0.648,4.4280098575723645,5
0.66,4.358221688357077,5
0.672,4.2741142019992076,5
0.684,4.2551872692918,5
0.6960000000000001,4.365030377364917,5
0.7080000000000001,4.334812048942947,5
0.7200000000000001,4.219906949190055,5
0.732,3.991039770233462,5
0.744,3.7965184573109587,5
0.756,3.7459734932370754,5
0.768,3.713386956143041,5
0.78,3.6746625442772425,5
0.7919999999999999,3.7363777793773596,5
0.8039999999999999,3.9359313316749764,5
0.816,4.200866098254343,5
0.828,4.248672243452402,5
0.84,4.180448274335417,5
0.852,4.174554628613132,5
0.864,4.119235414890669,5
0.876,4.0114176503883625,5
0.888,3.9412420714011565,5
0.8999999999999999,3.831879833357627,5
