# Summary of CPR analysis
# Calculation method: separate
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.822
# max_sidebands: 5
# timestamp: 2025-12-12 17:59:39
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# B: 0.02
# calculation: CPR
# sweep_parameter: B
# sweep_min: 0.0
# sweep_max: 2.0
# sweep_points: 101
# outer_parallel: 4
B,Ic_max,Ic_min,phi0_max,phi0_min
0.0,14.342827163415846,-14.330965272900123,1.87,4.450000000000001
0.02,14.34055839501673,-14.330467343638123,1.8900000000000001,4.450000000000001
0.04,14.343391142698332,-14.333954413883504,1.83,4.4300000000000015
0.06,14.34782464627657,-14.33157615493205,1.85,4.410000000000001
0.08,14.346141070709576,-14.329420712344442,1.87,4.450000000000001
0.1,14.347746310904776,-14.333418538983029,1.85,4.4300000000000015
0.12,14.350574526254519,-14.335444426384425,1.85,4.4300000000000015
0.14,14.352509827601228,-14.341008980716026,1.85,4.4300000000000015
0.16,14.354799754887097,-14.343873335361513,1.87,4.4300000000000015
0.18,14.360169028174683,-14.346727252239237,1.87,4.4300000000000015
0.2,14.363228678540903,-14.352385759156952,1.83,4.4300000000000015
0.22,14.367837684466139,-14.358607142641866,1.85,4.4300000000000015
0.24,14.376340329861748,-14.360207675189395,1.85,4.410000000000001
0.26,14.379381245168192,-14.36186535346921,1.87,4.450000000000001
0.28,14.382913936390155,-14.369065030580899,1.85,4.4300000000000015
0.3,14.386946013273036,-14.371285889631919,1.87,4.4300000000000015
0.32,14.390260318475296,-14.377299177963048,1.85,4.410000000000001
0.34,14.394523424165392,-14.381283592979113,1.83,4.4300000000000015
0.36,14.399279451656287,-14.387069260001168,1.83,4.450000000000001
0.38,14.405534280036763,-14.39257130467665,1.83,4.450000000000001
0.4,14.412949410947508,-14.395640415323278,1.83,4.4300000000000015
0.42,14.413559162889605,-14.403302428373236,1.85,4.4300000000000015
0.44,14.422673428332482,-14.406852781664558,1.85,4.4300000000000015
0.46,14.429864169416144,-14.412881269560849,1.83,4.450000000000001
0.48,14.432340896676859,-14.418995688688028,1.85,4.410000000000001
0.5,14.439475667430107,-14.425710561563681,1.85,4.4300000000000015
0.52,14.445681642910241,-14.434503000939714,1.87,4.4300000000000015
0.54,14.450390727078572,-14.435564140517412,1.83,4.4300000000000015
0.56,14.459473744018092,-14.441187944148776,1.83,4.4300000000000015
0.58,14.464894721162878,-14.451827169708649,1.83,4.4300000000000015
0.6,14.474922920049961,-14.45941983869747,1.85,4.450000000000001
0.62,14.479107471638859,-14.462662584345246,1.83,4.450000000000001
0.64,14.48401704175978,-14.468028058064302,1.85,4.450000000000001
0.66,14.483839904137318,-14.470140772312055,1.85,4.4300000000000015
0.68,14.482660750277438,-14.468761283898425,1.85,4.4300000000000015
0.7000000000000001,14.481589173318747,-14.468510916512333,1.85,4.4300000000000015
0.72,14.480200737566866,-14.468282045802491,1.85,4.4300000000000015
0.74,14.477836601769686,-14.464649150416012,1.85,4.4300000000000015
0.76,14.470717594632701,-14.455388453782762,1.87,4.4300000000000015
0.78,14.459200239335212,-14.44641985378125,1.85,4.4300000000000015
0.8,14.449824031947164,-14.437026107216909,1.85,4.4300000000000015
0.8200000000000001,14.43755802391726,-14.42282052886571,1.87,4.410000000000001
0.84,14.420783014014349,-14.407838663812049,1.87,4.4300000000000015
0.86,14.406350023340535,-14.393100659950036,1.87,4.410000000000001
0.88,14.386623493442743,-14.374143508294823,1.87,4.410000000000001
0.9,14.366796876409873,-14.355048165826961,1.87,4.410000000000001
0.92,14.346326291942214,-14.33398217287625,1.8900000000000001,4.390000000000001
0.9400000000000001,14.324021951422075,-14.312309318563713,1.8900000000000001,4.410000000000001
0.96,14.301640563729586,-14.28976750689677,1.8900000000000001,4.390000000000001
0.98,14.2792194042762,-14.267202814789625,1.8900000000000001,4.390000000000001
1.0,14.2541311540806,-14.242769107645685,1.8900000000000001,4.390000000000001
1.02,14.2307238312781,-14.21917998571744,1.8900000000000001,4.390000000000001
1.04,14.204416726171768,-14.193145172690604,1.8900000000000001,4.390000000000001
1.06,14.179483446186891,-14.168569969375707,1.8900000000000001,4.390000000000001
1.08,14.154027273093968,-14.142524894197031,1.9100000000000001,4.370000000000001
1.1,14.128593936812917,-14.116796924426582,1.9100000000000001,4.370000000000001
1.12,14.102006097034083,-14.090403073291661,1.9100000000000001,4.370000000000001
1.1400000000000001,14.075310688741089,-14.064043407450724,1.9100000000000001,4.370000000000001
1.16,14.048381808357846,-14.037156027460568,1.9100000000000001,4.370000000000001
1.18,14.02169548567664,-14.009718752397973,1.9300000000000002,4.350000000000001
1.2,13.993653477379285,-13.981815065239669,1.9300000000000002,4.350000000000001
1.22,13.967484046164406,-13.955473307533891,1.9300000000000002,4.350000000000001
1.24,13.941987503902507,-13.930066835321725,1.9300000000000002,4.350000000000001
1.26,13.915659818725066,-13.90349627556238,1.9500000000000002,4.330000000000001
1.28,13.890112479922783,-13.878234715803547,1.9500000000000002,4.330000000000001
1.3,13.862297184746167,-13.850335876230458,1.9500000000000002,4.330000000000001
1.32,13.835006534428032,-13.822720091239148,1.9700000000000002,4.3100000000000005
1.34,13.803767688958741,-13.7920969827578,1.9700000000000002,4.3100000000000005
1.36,13.767187004997085,-13.752596721062455,1.9900000000000002,4.290000000000001
1.3800000000000001,13.739614381264708,-13.72962551960732,2.0100000000000002,4.270000000000001
1.4000000000000001,13.72195344496107,-13.70838427297489,2.0300000000000002,4.270000000000001
1.42,13.702888760145159,-13.688401112187387,2.0300000000000002,4.250000000000001
1.44,13.688197499136194,-13.678973564813818,2.0700000000000003,4.210000000000001
1.46,13.687639478011187,-13.679014817321148,2.1100000000000003,4.190000000000001
1.48,13.693706650859117,-13.68412449721328,2.1100000000000003,4.170000000000002
