# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# B: 2.0
# Vdis: 0.5
# max_sidebands: 15
# timestamp: 2025-09-21 01:54:54
# common_timestamp: 20250921_004927
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 3927.2344415187836
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,0.13415059708546304,70
0.011,2.4806315880939103,42
0.019,2.72021807776522,40
0.027,2.8928909955099043,40
0.029999999999999995,3.0075940783052433,40
0.033,3.1621718568735036,22
0.036,3.2420788312062006,22
0.039,3.3327276292094012,22
0.042,3.3941751873543744,22
0.045,3.49856807335936,22
0.048,3.5461201401336626,22
0.051,3.6450349912661957,22
0.054,3.692959803729154,22
0.056999999999999995,3.7731908244012224,22
0.06,3.853170633722145,12
0.063,3.900796802825935,12
0.066,3.948131330149234,12
0.069,4.046203347706486,12
0.072,4.084430835203051,12
0.075,4.118034330107255,12
0.078,4.158908747020595,12
0.081,4.210825141140203,12
0.084,4.238186455986584,12
0.08700000000000001,4.2662420241957975,12
0.09,4.301643212063983,12
0.093,4.314850033883112,12
0.096,4.335392830090043,12
0.09899999999999999,4.357899957027362,12
0.102,4.402453325726957,12
0.105,4.417560296668231,12
0.108,4.449733452980157,12
0.111,4.473909466555567,12
0.11399999999999999,4.523382511848084,12
0.11699999999999999,4.5447824740795655,12
0.12,4.60887165119051,9
0.123,4.634909217997871,9
0.126,4.645666946133317,9
0.129,4.65726883743359,9
0.132,4.676258860902642,9
0.13499999999999998,4.699002029856512,9
0.13799999999999998,4.716186027390342,9
0.141,4.729126760003481,9
0.144,4.747089793169475,9
0.147,4.776846024952665,9
0.15,4.808423694125867,9
0.153,4.829714557826243,9
0.156,4.858026338522853,9
0.159,4.89487763526416,9
0.162,4.934476664350524,9
0.165,4.976013185850067,9
0.168,5.0130855926927325,9
0.17099999999999999,5.038341700447579,9
0.174,5.0575403793342195,9
0.177,5.077141519834983,9
0.18,5.092024556198704,9
0.183,5.107786280367036,9
0.186,5.134872063703688,9
0.189,5.169606469727457,9
0.192,5.200754322297378,9
0.195,5.223685217917428,9
0.198,5.223511772079128,9
0.20099999999999998,5.215524244009119,9
0.204,5.2151310449974915,9
0.207,5.217808985246659,9
0.21,5.224869567594682,7
0.213,5.241105502251957,7
0.216,5.271224581125325,7
0.219,5.294116667368368,7
0.222,5.317610962913288,7
0.22499999999999998,5.347578308409701,7
0.22799999999999998,5.382147572407345,7
0.23099999999999998,5.416309575894934,7
0.23399999999999999,5.447812798106536,7
0.237,5.470833576313753,7
0.23999999999999996,5.484789556263534,7
0.24299999999999997,5.496669233452657,7
0.24599999999999997,5.540868213135262,7
0.24899999999999997,5.590406094866921,7
0.252,5.613011797410307,7
0.255,5.627831912949155,7
0.258,5.650677181485692,7
0.261,5.681601707194297,7
0.264,5.711736643919194,7
0.267,5.732069434378379,7
0.27,5.746550190464578,7
0.273,5.76498865097619,7
0.276,5.784682490852455,7
0.27899999999999997,5.799888524349045,7
0.282,5.811248541377003,7
0.285,5.822569211914081,7
0.288,5.840538372370339,7
0.291,5.864893036866367,7
0.294,5.894049796681424,7
0.297,5.928022468238339,7
0.3,5.9356065807441984,5
0.303,5.968109534532393,5
0.306,5.995030657188507,5
0.309,6.019771567000791,5
0.312,6.047939417710159,5
0.315,6.078590376582057,5
0.318,6.111721483604468,5
0.321,6.145979614229083,5
0.324,6.180264247027815,5
0.327,6.210460782217744,5
0.33,6.23683105329384,5
0.333,6.261211951490404,5
0.336,6.2884476360638075,5
0.339,6.311885989549604,5
0.342,6.330906488741732,5
0.34500000000000003,6.352223844225029,5
0.34800000000000003,6.373657254102433,5
0.35100000000000003,6.392229029707237,5
0.35400000000000004,6.407255331007516,5
0.35700000000000004,6.417930244068989,5
0.36000000000000004,6.4268300923242085,5
0.37200000000000005,6.449844885947318,5
0.38400000000000006,6.501841494124149,5
0.3960000000000001,6.551629697942329,5
0.40800000000000003,6.573552292184818,5
0.42000000000000004,6.652628252655863,5
0.43200000000000005,6.768694060173454,5
0.44400000000000006,6.916014759720408,5
0.45600000000000007,7.015661989883408,5
0.46799999999999997,7.053824657704002,5
0.48,7.113872593373193,5
0.492,7.174126697321919,5
0.504,7.188489402858206,5
0.516,7.235533445331454,5
0.528,7.266728031837828,5
0.54,7.268252274868929,5
0.552,7.2930756656275175,5
0.5640000000000001,7.341934236581643,5
0.5760000000000001,7.410234065219867,5
0.588,7.462964387958584,5
0.6,7.557255623848295,5
0.612,7.668531836854928,5
0.624,7.779852868081091,5
0.636,7.820300720289492,5
0.648,7.8964152486550905,5
0.66,8.002707500642563,5
0.672,8.163273221528765,5
0.684,8.25297445133856,5
0.6960000000000001,8.352449788659992,5
0.7080000000000001,8.443583767473832,5
0.7200000000000001,8.522565447145896,5
0.732,8.58692157844797,5
0.744,8.62164982431808,5
0.756,8.602326797845311,5
0.768,8.57009594289479,5
0.78,8.589758731862556,5
0.7919999999999999,8.615646797323006,5
0.8039999999999999,8.616692568494093,5
0.816,8.5746840938066,5
0.828,8.52027042442602,5
0.84,8.45945252558697,5
0.852,8.432528774268652,5
0.864,8.434211191136106,5
0.876,8.430632777981426,5
0.888,8.462873905080647,5
0.8999999999999999,8.521738791156574,5
