# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 5
# timestamp: 2025-12-17 14:43:13
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.338, 0.822, 0.882, 0.934, 1.0]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.338,0.0,-0.0013604042098823888
0.338,0.04807692307692308,0.03812597545158449
0.338,0.09615384615384616,0.0775233748976277
0.338,0.14423076923076925,0.11674369023754368
0.338,0.19230769230769232,0.1556989919923053
0.338,0.2403846153846154,0.19430208166323415
0.338,0.2884615384615385,0.23246633291249796
0.338,0.33653846153846156,0.2701061570538194
0.338,0.38461538461538464,0.3071368640398785
0.338,0.4326923076923077,0.3434752230696895
0.338,0.4807692307692308,0.3790392102628555
0.338,0.5288461538461539,0.4137485499321521
0.338,0.576923076923077,0.4475246455452023
0.338,0.625,0.48029079121592305
0.338,0.6730769230769231,0.5119724843744858
0.338,0.7211538461538461,0.5424973064334028
0.338,0.7692307692307693,0.5717954558960231
0.338,0.8173076923076924,0.5997994366089563
0.338,0.8653846153846154,0.6264446658232561
0.338,0.9134615384615385,0.651669221116417
0.338,0.9615384615384616,0.6754144794060141
0.338,1.0096153846153846,0.6976247058840532
0.338,1.0576923076923077,0.7182475064870021
0.338,1.1057692307692308,0.7372338674769431
0.338,1.153846153846154,0.7545384169587259
0.338,1.201923076923077,0.7701193410405903
0.338,1.25,0.7839386074960929
0.338,1.27,0.7891603182459148
0.338,1.29,0.7940689519739539
0.338,1.31,0.7986623410782009
0.338,1.33,0.8029385760541887
0.338,1.35,0.8068955904985923
0.338,1.37,0.8105316842375001
0.338,1.3900000000000001,0.8138453054912056
0.338,1.4100000000000001,0.8168347861615433
0.338,1.4300000000000002,0.8194987805981163
0.338,1.4500000000000002,0.8218360372417793
0.338,1.4700000000000002,0.8238454270216766
0.338,1.4900000000000002,0.82552596100304
0.338,1.5100000000000002,0.8268766939167876
0.338,1.53,0.8278968151119943
0.338,1.55,0.8285858751403101
0.338,1.57,0.8289432239489356
0.338,1.59,0.8289686786618992
0.338,1.61,0.8286618095037599
0.338,1.6300000000000001,0.8280226302458824
0.338,1.6500000000000001,0.8270511653608602
0.338,1.6700000000000002,0.8257475594320014
0.338,1.6900000000000002,0.8241121542867779
0.338,1.7100000000000002,0.822145396529013
0.338,1.7300000000000002,0.8198478584731397
0.338,1.7500000000000002,0.8172202213161179
0.338,1.7700000000000002,0.8142633291820988
0.338,1.79,0.8109781835473652
0.338,1.81,0.807365883013028
0.338,1.83,0.8034276484796654
0.338,1.85,0.799164921157114
0.338,1.87,0.794579194035364
0.338,1.8900000000000001,0.7896720221942154
0.338,1.9100000000000001,0.7844453515792541
0.338,1.9300000000000002,0.7789010015412369
0.338,1.9500000000000002,0.7730409974201855
0.338,1.9700000000000002,0.7668675113212725
0.338,1.9900000000000002,0.7603829634493788
0.338,2.0100000000000002,0.7535896691456985
0.338,2.0300000000000002,0.746490288416561
0.338,2.0500000000000003,0.7390874114650766
0.338,2.0700000000000003,0.7313839154670358
0.338,2.0900000000000003,0.7233828038573464
0.338,2.1100000000000003,0.7150871069223165
0.338,2.1300000000000003,0.706500080378299
0.338,2.1500000000000004,0.6976249295028956
0.338,2.1700000000000004,0.6884652468942426
0.338,2.1900000000000004,0.6790244889288415
0.338,2.2100000000000004,0.6693064464544175
