# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.822
# max_sidebands: 5
# timestamp: 2025-12-16 13:43:10
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.822, 0.934]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.934,1.4100000000000001,19.67464495084185
0.934,1.4300000000000002,19.87060810155048
0.934,1.4500000000000002,20.091015195192938
0.934,1.4700000000000002,20.285728367788046
0.934,1.4900000000000002,20.464139179070028
0.934,1.5100000000000002,20.67621927931747
0.934,1.53,20.854481081236713
0.934,1.55,21.030215622690562
0.934,1.57,21.229816312530353
0.934,1.59,21.382308713342752
0.934,1.61,21.57374153093244
0.934,1.6300000000000001,21.728407457356333
0.934,1.6500000000000001,21.896398520772994
0.934,1.6700000000000002,22.05689645515674
0.934,1.6900000000000002,22.203798855068918
0.934,1.7100000000000002,22.363473883848922
0.934,1.7300000000000002,22.495804033612508
0.934,1.7500000000000002,22.64756427525734
0.934,1.7700000000000002,22.770311307002313
0.934,1.79,22.90793663958512
0.934,1.81,23.026430141446383
0.934,1.83,23.14399059539885
0.934,1.85,23.262076835677103
0.934,1.87,23.35450318314825
0.934,1.8900000000000001,23.473369205786877
0.934,1.9100000000000001,23.54232602953106
0.934,1.9300000000000002,23.654143094126674
0.934,1.9500000000000002,23.710095992011375
0.934,1.9700000000000002,23.79876408623435
0.934,1.9900000000000002,23.856697451782082
0.934,2.0100000000000002,23.9087891986101
0.934,2.0300000000000002,23.9727809203988
0.934,2.0500000000000003,23.99095968537191
0.934,2.0700000000000003,24.04796429070768
0.934,2.0900000000000003,24.047699391787276
0.934,2.1100000000000003,24.078676189318372
0.934,2.1300000000000003,24.073458697291663
0.934,2.1500000000000004,24.06726771916107
