# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.822
# max_sidebands: 5
# timestamp: 2025-12-12 17:59:39
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# B: 0.02
# calculation: CPR
# sweep_parameter: B
# sweep_values: [0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.12, 0.14, 0.16, 0.18, 0.2, 0.22, 0.24, 0.26, 0.28, 0.3, 0.32, 0.34, 0.36, 0.38, 0.4, 0.42, 0.44, 0.46, 0.48, 0.5, 0.52, 0.54, 0.56, 0.58, 0.6, 0.62, 0.64, 0.66, 0.68, 0.7000000000000001, 0.72, 0.74, 0.76, 0.78, 0.8, 0.8200000000000001, 0.84, 0.86, 0.88, 0.9, 0.92, 0.9400000000000001, 0.96, 0.98, 1.0, 1.02, 1.04, 1.06, 1.08, 1.1, 1.12, 1.1400000000000001, 1.16, 1.18, 1.2, 1.22, 1.24, 1.26, 1.28, 1.3, 1.32, 1.34, 1.36, 1.3800000000000001, 1.4000000000000001, 1.42, 1.44, 1.46, 1.48, 1.5, 1.52, 1.54, 1.56, 1.58, 1.6, 1.62, 1.6400000000000001, 1.6600000000000001, 1.68, 1.7, 1.72, 1.74, 1.76, 1.78, 1.8, 1.82, 1.84, 1.86, 1.8800000000000001, 1.9000000000000001, 1.92, 1.94, 1.96, 1.98, 2.0]
# outer_parallel: 4
B,Phase (rad),Current (nA)
0.0,3.5900000000000007,-8.191461692972226
0.0,3.6100000000000008,-8.496746150541279
0.0,3.630000000000001,-8.793709538161032
0.0,3.650000000000001,-9.082331936569172
0.0,3.670000000000001,-9.362678175460607
0.0,3.690000000000001,-9.633964475196125
0.0,3.710000000000001,-9.896303765613679
0.0,3.730000000000001,-10.150858370184094
0.0,3.750000000000001,-10.401029349674946
0.0,3.770000000000001,-10.648692682316996
0.0,3.790000000000001,-10.887727440334954
0.0,3.810000000000001,-11.108299804092558
0.0,3.830000000000001,-11.318287187181175
0.0,3.850000000000001,-11.535661121101915
0.0,3.870000000000001,-11.741455168710116
0.0,3.890000000000001,-11.922946230142873
0.0,3.910000000000001,-12.117034330786648
0.0,3.930000000000001,-12.29470794480773
0.0,3.950000000000001,-12.455692556070485
0.0,3.970000000000001,-12.630375508680835
0.0,3.990000000000001,-12.76908722797254
0.0,4.010000000000002,-12.929716645545753
0.0,4.030000000000001,-13.05300263113564
0.0,4.050000000000001,-13.19835747932024
0.0,4.070000000000001,-13.305593450968155
0.0,4.090000000000002,-13.436410901213753
0.0,4.110000000000001,-13.530119453750055
0.0,4.130000000000001,-13.640160720083779
0.0,4.150000000000001,-13.731289776753496
0.0,4.170000000000002,-13.809746699831335
0.0,4.190000000000001,-13.903118945174052
0.0,4.210000000000001,-13.961125971215006
0.0,4.230000000000001,-14.029808519234033
0.0,4.250000000000001,-14.097910073820769
0.0,4.270000000000001,-14.134822899912452
0.0,4.290000000000001,-14.184179666676082
0.0,4.3100000000000005,-14.233441098946981
0.0,4.330000000000001,-14.253202862583354
0.0,4.350000000000001,-14.276321151294255
0.0,4.370000000000001,-14.309794269919223
0.0,4.390000000000001,-14.319962541332812
0.0,4.410000000000001,-14.31540939148095
0.0,4.4300000000000015,-14.324464054131717
0.0,4.450000000000001,-14.330965272900123
0.0,4.470000000000001,-14.31294893790109
0.0,4.490000000000001,-14.28860387173497
0.0,4.510000000000002,-14.27692145697376
0.0,4.530000000000001,-14.260605725700113
0.0,4.550000000000001,-14.221251164532541
0.0,4.570000000000001,-14.175529468134577
0.0,4.590000000000002,-14.141839103700134
0.0,4.610000000000001,-14.106241961093211
0.0,4.630000000000001,-14.049288307671244
0.0,4.650000000000001,-13.982601002299633
0.0,4.670000000000002,-13.927460219142189
0.0,4.690000000000001,-13.874511718684422
0.0,4.710000000000001,-13.801377177677292
0.0,4.730000000000001,-13.715717868199873
0.0,4.750000000000002,-13.641818105882573
0.0,4.770000000000001,-13.572060061705633
0.0,4.790000000000001,-13.481653804426353
0.0,4.810000000000001,-13.379518548665088
0.0,4.830000000000002,-13.291812064749653
0.0,4.850000000000001,-13.205007998665614
0.0,4.870000000000001,-13.094025842120663
0.0,4.8900000000000015,-12.980787929160538
0.0,4.910000000000002,-12.884972286643071
0.0,4.9300000000000015,-12.77404689831571
0.0,4.950000000000001,-12.644104120081355
0.0,4.9700000000000015,-12.532920293310822
0.0,4.990000000000002,-12.418251821853957
0.0,5.010000000000002,-12.277575106971474
0.0,5.030000000000001,-12.155282018739426
0.0,5.080000000000001,-11.814475361700172
0.0,5.130000000000001,-11.459145502415351
0.0,5.180000000000001,-11.089252682668084
0.0,5.230000000000001,-10.707175021717573
0.0,5.280000000000001,-10.310849822345869
0.0,5.330000000000001,-9.88343569718593
0.0,5.380000000000001,-9.450973667908267
0.0,5.430000000000001,-9.00924421553819
0.0,5.480000000000001,-8.555594280189428
0.0,5.530000000000001,-8.077629181523111
0.0,5.580000000000001,-7.595386070130295
0.0,5.630000000000001,-7.105792890892172
0.0,5.6800000000000015,-6.61161841797655
0.0,5.730000000000001,-6.101543803473415
0.0,5.780000000000001,-5.577232465250383
0.0,5.830000000000001,-5.046965392871671
0.0,5.880000000000001,-4.513445061881239
0.0,5.9300000000000015,-3.9674115741053635
0.0,5.980000000000001,-3.413567043489718
0.0,6.030000000000001,-2.8613075586850742
0.0,6.080000000000001,-2.2916584526420034
0.0,6.130000000000001,-1.7219083528339207
0.0,6.1800000000000015,-1.1492726221793441
0.0,6.230000000000001,-0.5761558419410715
0.0,6.280000000000001,-0.0006801110705307589
0.0,6.283185307179586,0.03587245199387117
0.02,0.0,0.03426736066193345
0.02,0.04807692307692308,0.5858760359406388
0.02,0.09615384615384616,1.1348577417091423
0.02,0.14423076923076925,1.683260692722723
0.02,0.19230769230769232,2.2278098665897823
0.02,0.2403846153846154,2.768387644163704
0.02,0.2884615384615385,3.3030834587415994
0.02,0.33653846153846156,3.834326233580544
0.02,0.38461538461538464,4.3575215401125
0.02,0.4326923076923077,4.87355721741097
0.02,0.4807692307692308,5.385157255623618
0.02,0.5288461538461539,5.885802978003674
0.02,0.576923076923077,6.374556060916344
0.02,0.625,6.863766014305622
0.02,0.6730769230769231,7.3441367796452095
0.02,0.7211538461538461,7.808418669758624
0.02,0.7692307692307693,8.2656647474696
0.02,0.8173076923076924,8.715324658555433
0.02,0.8653846153846154,9.146171228941403
0.02,0.9134615384615385,9.561900397818599
0.02,0.9615384615384616,9.98749852586311
0.02,1.0096153846153846,10.372518187947497
0.02,1.0576923076923077,10.765847811160436
0.02,1.1057692307692308,11.143303781061334
0.02,1.153846153846154,11.49204210031942
0.02,1.201923076923077,11.826115008103821
0.02,1.25,12.14726939540846
0.02,1.27,12.285069431701082
0.02,1.29,12.416672075204565
0.02,1.31,12.525296728675249
0.02,1.33,12.65220127115367
0.02,1.35,12.77662969003267
0.02,1.37,12.8761429655997
0.02,1.3900000000000001,12.985454313165068
0.02,1.4100000000000001,13.104087061024783
0.02,1.4300000000000002,13.200118263385647
0.02,1.4500000000000002,13.287849492885888
0.02,1.4700000000000002,13.391212054011792
0.02,1.4900000000000002,13.489977088606436
0.02,1.5100000000000002,13.566266227976598
0.02,1.53,13.641831082609782
0.02,1.55,13.73051201277648
0.02,1.57,13.811020347482103
0.02,1.59,13.870426402611768
0.02,1.61,13.928828698136734
0.02,1.6300000000000001,13.999269518445537
0.02,1.6500000000000001,14.062964026056099
0.02,1.6700000000000002,14.105513985565102
0.02,1.6900000000000002,14.143565608134589
0.02,1.7100000000000002,14.19326804710649
0.02,1.7300000000000002,14.239263117476538
0.02,1.7500000000000002,14.263585963788273
0.02,1.7700000000000002,14.280158937798939
0.02,1.79,14.308327865539834
0.02,1.81,14.334036132592315
0.02,1.83,14.336539320405176
0.02,1.85,14.33177702093852
0.02,1.87,14.33988985836765
0.02,1.8900000000000001,14.34055839501673
0.02,1.9100000000000001,14.316147987094977
0.02,1.9300000000000002,14.293907785958394
0.02,1.9500000000000002,14.282195148450747
0.02,1.9700000000000002,14.247071084970722
0.02,1.9900000000000002,14.198587131262512
0.02,2.0100000000000002,14.166595986708712
0.02,2.0300000000000002,14.116666314405649
0.02,2.0500000000000003,14.046904942412226
0.02,2.0700000000000003,13.995651680627706
0.02,2.0900000000000003,13.921849054303182
0.02,2.1100000000000003,13.835595984250995
0.02,2.1300000000000003,13.765039680306232
0.02,2.1500000000000004,13.659427835861958
0.02,2.1700000000000004,13.568609641313534
0.02,2.1900000000000004,13.459698866107043
0.02,2.2100000000000004,13.342585631595114
0.02,2.2300000000000004,13.227502163343473
0.02,2.2500000000000004,13.090053211985055
0.02,2.2700000000000005,12.961664112969261
0.02,2.2900000000000005,12.809660596238084
0.02,2.3100000000000005,12.661770108285284
0.02,2.33,12.501646203647946
0.02,2.3500000000000005,12.327248626045638
0.02,2.37,12.162306118076415
0.02,2.3900000000000006,11.966467322345254
0.02,2.41,11.778632998918772
0.02,2.4300000000000006,11.584911223686595
0.02,2.45,11.366992475650965
0.02,2.4700000000000006,11.149712458036504
0.02,2.49,10.933509262497541
0.02,2.5100000000000007,10.70240200130367
0.02,2.5300000000000002,10.456281686432042
0.02,2.5500000000000007,10.203351880768167
0.02,2.5700000000000003,9.946521153047104
0.02,2.5900000000000007,9.684028024209725
0.02,2.6100000000000003,9.413897801197887
0.02,2.630000000000001,9.135193737010491
0.02,2.6500000000000004,8.84792590310383
0.02,2.670000000000001,8.552218567941113
0.02,2.6900000000000004,8.248613243655287
0.02,2.710000000000001,7.938233758208081
0.02,2.7300000000000004,7.623027800680571
0.02,2.7500000000000004,7.304058490631756
0.02,2.7700000000000005,6.97748607103868
0.02,2.7900000000000005,6.638075763717133
0.02,2.8100000000000005,6.292588892758681
0.02,2.8300000000000005,5.949886831122204
0.02,2.8500000000000005,5.595042884729336
0.02,2.8700000000000006,5.233616674307588
0.02,2.8900000000000006,4.874048739507316
0.02,2.9100000000000006,4.500809693353805
0.02,2.9300000000000006,4.1319282162190065
0.02,2.9500000000000006,3.7516687716561843
0.02,2.9700000000000006,3.371932139250432
0.02,2.9900000000000007,2.9890757695912247
0.02,3.0100000000000007,2.5994037589371657
0.02,3.0300000000000007,2.2100051452951677
0.02,3.0500000000000007,1.8191970033348943
0.02,3.0700000000000007,1.4252180100983922
0.02,3.0900000000000007,1.029280197981604
0.02,3.1100000000000008,0.6325387546653963
0.02,3.130000000000001,0.23542096593815756
0.02,3.150000000000001,-0.16183909594750828
0.02,3.170000000000001,-0.5589938646026168
0.02,3.1900000000000004,-0.9558066080772099
0.02,3.210000000000001,-1.3519194224252675
0.02,3.2300000000000004,-1.746311023459464
0.02,3.250000000000001,-2.1376008303280285
0.02,3.270000000000001,-2.526953902028614
0.02,3.290000000000001,-2.9168368276006
0.02,3.310000000000001,-3.301161346923348
0.02,3.330000000000001,-3.6803026842163473
0.02,3.350000000000001,-4.061904720287739
0.02,3.370000000000001,-4.431127426487155
0.02,3.3900000000000006,-4.805311393955617
0.02,3.4100000000000006,-5.1647287761550205
0.02,3.4300000000000006,-5.529196859408501
0.02,3.4500000000000006,-5.8814208033132465
0.02,3.4700000000000006,-6.227312734814537
0.02,3.4900000000000007,-6.575585230680646
0.02,3.5100000000000007,-6.912475516332465
0.02,3.5300000000000007,-7.238254544294012
0.02,3.5500000000000007,-7.560429336366589
0.02,3.5700000000000007,-7.8796112348218275
0.02,3.5900000000000007,-8.192666131598111
0.02,3.6100000000000008,-8.497717136075558
0.02,3.630000000000001,-8.79445486919521
0.02,3.650000000000001,-9.083135642112378
0.02,3.670000000000001,-9.363600868974347
0.02,3.690000000000001,-9.635289931709972
0.02,3.710000000000001,-9.897808162074515
0.02,3.730000000000001,-10.15197102215169
0.02,3.750000000000001,-10.400878572953236
0.02,3.770000000000001,-10.647391123297167
0.02,3.790000000000001,-10.887231417336077
0.02,3.810000000000001,-11.109820272981473
0.02,3.830000000000001,-11.319120747278175
0.02,3.850000000000001,-11.534055731461718
0.02,3.870000000000001,-11.742132829717056
0.02,3.890000000000001,-11.924334272167933
0.02,3.910000000000001,-12.115298562083046
0.02,3.930000000000001,-12.296363590129875
0.02,3.950000000000001,-12.455268848876623
0.02,3.970000000000001,-12.63014251315835
0.02,3.990000000000001,-12.77017532830418
0.02,4.010000000000002,-12.92878339290567
0.02,4.030000000000001,-13.054560032950464
0.02,4.050000000000001,-13.197393070306658
0.02,4.070000000000001,-13.306630903348188
0.02,4.090000000000002,-13.436408066718624
0.02,4.110000000000001,-13.529477890661713
0.02,4.130000000000001,-13.64209454677999
0.02,4.150000000000001,-13.72894602268863
0.02,4.170000000000002,-13.812091737533175
0.02,4.190000000000001,-13.902547944520647
0.02,4.210000000000001,-13.96004946371137
0.02,4.230000000000001,-14.032584253314502
0.02,4.250000000000001,-14.096356837651507
0.02,4.270000000000001,-14.134005052971078
0.02,4.290000000000001,-14.187093789390508
0.02,4.3100000000000005,-14.232390943398117
0.02,4.330000000000001,-14.25124527188464
0.02,4.350000000000001,-14.279082000101228
0.02,4.370000000000001,-14.310870703158866
0.02,4.390000000000001,-14.31705473093495
0.02,4.410000000000001,-14.315696747845994
0.02,4.4300000000000015,-14.32766482411857
0.02,4.450000000000001,-14.330467343638123
0.02,4.470000000000001,-14.310158244467951
0.02,4.490000000000001,-14.28979755244608
0.02,4.510000000000002,-14.280429099556464
0.02,4.530000000000001,-14.259944322512947
0.02,4.550000000000001,-14.218275561488896
0.02,4.570000000000001,-14.176548147767852
0.02,4.590000000000002,-14.145746561696033
0.02,4.610000000000001,-14.106436157868426
0.02,4.630000000000001,-14.046149829290979
0.02,4.650000000000001,-13.982968394050781
0.02,4.670000000000002,-13.931653879836963
0.02,4.690000000000001,-13.875495746221628
0.02,4.710000000000001,-13.798042958908882
0.02,4.730000000000001,-13.715620950124995
0.02,4.750000000000002,-13.64613974246056
0.02,4.770000000000001,-13.57331196425721
0.02,4.790000000000001,-13.478248519092684
0.02,4.810000000000001,-13.379983064499614
0.02,4.830000000000002,-13.296641688296072
0.02,4.850000000000001,-13.204769930412944
0.02,4.870000000000001,-13.090612017270931
0.02,4.8900000000000015,-12.983942381959166
0.02,4.910000000000002,-12.888570584622377
0.02,4.9300000000000015,-12.770611549612315
0.02,4.950000000000001,-12.644515873645801
0.02,4.9700000000000015,-12.538153211787483
0.02,4.990000000000002,-12.41562535480004
0.02,5.010000000000002,-12.277067337060442
0.02,5.030000000000001,-12.160773239739152
0.02,5.080000000000001,-11.819967652456182
0.02,5.130000000000001,-11.464364947924196
0.02,5.180000000000001,-11.095271871441392
0.02,5.230000000000001,-10.713029912145782
0.02,5.280000000000001,-10.310281370810735
0.02,5.330000000000001,-9.87996207925391
0.02,5.380000000000001,-9.458269847470577
0.02,5.430000000000001,-9.004870196763171
0.02,5.480000000000001,-8.558813948268526
0.02,5.530000000000001,-8.08598974970562
0.02,5.580000000000001,-7.602903999743298
0.02,5.630000000000001,-7.114288071443392
0.02,5.6800000000000015,-6.616393702730393
0.02,5.730000000000001,-6.097893992806422
0.02,5.780000000000001,-5.585127366397042
0.02,5.830000000000001,-5.0519150804453785
0.02,5.880000000000001,-4.515009910947341
0.02,5.9300000000000015,-3.9722920184230244
0.02,5.980000000000001,-3.422306997625897
0.02,6.030000000000001,-2.8632893507852537
0.02,6.080000000000001,-2.298760175166627
0.02,6.130000000000001,-1.728844458734696
0.02,6.1800000000000015,-1.154243315319185
0.02,6.230000000000001,-0.578667485108878
0.02,6.280000000000001,-0.0023347553425310066
0.02,6.283185307179586,0.03426736066228116
0.04,0.0,0.029835203717360072
0.04,0.04807692307692308,0.5844752389346567
0.04,0.09615384615384616,1.1378227240443677
0.04,0.14423076923076925,1.686293309314924
0.04,0.19230769230769232,2.232456756981514
0.04,0.2403846153846154,2.774234669116472
0.04,0.2884615384615385,3.3118358035105078
0.04,0.33653846153846156,3.8425656954916594
0.04,0.38461538461538464,4.366280636990799
0.04,0.4326923076923077,4.881700357787641
0.04,0.4807692307692308,5.390231392889519
0.04,0.5288461538461539,5.894095735939539
0.04,0.576923076923077,6.3836841121857
0.04,0.625,6.870882386433437
0.04,0.6730769230769231,7.339699688870212
0.04,0.7211538461538461,7.807439259925888
0.04,0.7692307692307693,8.26457236846927
0.04,0.8173076923076924,8.707933954535779
0.04,0.8653846153846154,9.144655471580881
0.04,0.9134615384615385,9.579005128585909
0.04,0.9615384615384616,9.978137754518153
0.04,1.0096153846153846,10.38941841882343
0.04,1.0576923076923077,10.761210935489112
0.04,1.1057692307692308,11.137519623600895
0.04,1.153846153846154,11.501437517039935
0.04,1.201923076923077,11.841053705755556
0.04,1.25,12.161694031626293
0.04,1.27,12.278405049361561
0.04,1.29,12.41622339043427
0.04,1.31,12.538879809224008
0.04,1.33,12.646560812201727
0.04,1.35,12.772958120970152
0.04,1.37,12.889356039533094
0.04,1.3900000000000001,12.985904137669849
0.04,1.4100000000000001,13.095278791594302
0.04,1.4300000000000002,13.207625012052866
0.04,1.4500000000000002,13.29769712187074
0.04,1.4700000000000002,13.384644510634327
0.04,1.4900000000000002,13.485135863042554
0.04,1.5100000000000002,13.576536121490799
0.04,1.53,13.648446525478796
0.04,1.55,13.722949990975335
0.04,1.57,13.807430408021151
0.04,1.59,13.88029839322028
0.04,1.61,13.935213242482487
0.04,1.6300000000000001,13.992389704740415
0.04,1.6500000000000001,14.058463532770062
0.04,1.6700000000000002,14.11393321313568
0.04,1.6900000000000002,14.15089138856849
0.04,1.7100000000000002,14.18791760131271
0.04,1.7300000000000002,14.233811997035671
0.04,1.7500000000000002,14.270528636658309
0.04,1.7700000000000002,14.287703936395317
0.04,1.79,14.303724069700223
0.04,1.81,14.328794871329182
0.04,1.83,14.343391142698332
0.04,1.85,14.337963318193275
0.04,1.87,14.3341519879551
0.04,1.8900000000000001,14.338065547505163
0.04,1.9100000000000001,14.324461712512408
0.04,1.9300000000000002,14.294931970530957
0.04,1.9500000000000002,14.275687749766357
0.04,1.9700000000000002,14.25181383696487
0.04,1.9900000000000002,14.203453789808687
0.04,2.0100000000000002,14.160286611154111
0.04,2.0300000000000002,14.119606221364005
0.04,2.0500000000000003,14.051763771263486
0.04,2.0700000000000003,13.989554538523167
0.04,2.0900000000000003,13.926670494099236
0.04,2.1100000000000003,13.836681871739957
0.04,2.1300000000000003,13.761213219690966
0.04,2.1500000000000004,13.665979171919556
0.04,2.1700000000000004,13.563272441062065
0.04,2.1900000000000004,13.464782350523338
0.04,2.2100000000000004,13.339878488715858
0.04,2.2300000000000004,13.230059880302397
0.04,2.2500000000000004,13.088855444033065
0.04,2.2700000000000005,12.963748650096582
0.04,2.2900000000000005,12.80768376302825
0.04,2.3100000000000005,12.66569655686322
0.04,2.33,12.497296171493815
0.04,2.3500000000000005,12.33260468143077
0.04,2.37,12.159238421583888
0.04,2.3900000000000006,11.966517108697701
0.04,2.41,11.782974942748462
0.04,2.4300000000000006,11.581500782146495
0.04,2.45,11.365958726120098
0.04,2.4700000000000006,11.154292905630774
0.04,2.49,10.934862369602147
0.04,2.5100000000000007,10.699008288855175
0.04,2.5300000000000002,10.45352571870353
0.04,2.5500000000000007,10.204058391039526
0.04,2.5700000000000003,9.949710495279982
0.04,2.5900000000000007,9.687902942665806
0.04,2.6100000000000003,9.417412458384147
0.04,2.630000000000001,9.138282289815296
0.04,2.6500000000000004,8.850908382199258
0.04,2.670000000000001,8.555412169425974
0.04,2.6900000000000004,8.251832392173627
0.04,2.710000000000001,7.9405511400928965
0.04,2.7300000000000004,7.623153959720553
0.04,2.7500000000000004,7.301914171601035
0.04,2.7700000000000005,6.9761370639084
0.04,2.7900000000000005,6.640080521636302
0.04,2.8100000000000005,6.293713396231543
0.04,2.8300000000000005,5.947957561234122
0.04,2.8500000000000005,5.596490774486481
0.04,2.8700000000000006,5.233510675387195
0.04,2.8900000000000006,4.873857889544726
0.04,2.9100000000000006,4.501395004851086
0.04,2.9300000000000006,4.131856124370177
0.04,2.9500000000000006,3.7514031359933653
0.04,2.9700000000000006,3.3729632751094702
0.04,2.9900000000000007,2.988191059474151
0.04,3.0100000000000007,2.5994555180838543
0.04,3.0300000000000007,2.2108032779682545
0.04,3.0500000000000007,1.8193138975558816
0.04,3.0700000000000007,1.4248391043184805
