# Summary of CPR analysis
# Calculation method: separate
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# max_sidebands: 5
# timestamp: 2025-09-22 10:58:40
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# B: 0.02
# calculation: CPR
# sweep_parameter: B
# sweep_min: 0.0
# sweep_max: 2.0
# sweep_points: 101
# outer_parallel: 4
B,Ic_max,Ic_min,phi0_max,phi0_min
0.0,24.078676189318372,-24.08119871234531,2.1100000000000003,4.150000000000001
0.02,24.076928803489547,-24.075975822402018,2.1300000000000003,4.150000000000001
0.04,24.073231714235142,-24.069648093593404,2.1300000000000003,4.150000000000001
0.06,24.07235788753905,-24.075224372782934,2.1100000000000003,4.150000000000001
0.08,24.067069604865672,-24.065818939878937,2.1100000000000003,4.150000000000001
0.1,24.059888314701887,-24.053624169280532,2.1300000000000003,4.170000000000002
0.12,24.050516179583035,-24.044744658262637,2.1300000000000003,4.170000000000002
0.14,24.045161315164478,-24.0403150942012,2.1300000000000003,4.170000000000002
0.16,24.028051448053667,-24.029744754340406,2.1100000000000003,4.170000000000002
0.18,24.013369051489914,-24.015737612207293,2.1300000000000003,4.170000000000002
0.2,23.99727395639347,-23.998590773404274,2.1100000000000003,4.150000000000001
0.22,23.984432898098856,-23.97688514971639,2.1300000000000003,4.170000000000002
0.24,23.96032008607467,-23.954292850598456,2.1300000000000003,4.170000000000002
0.26,23.925827433429404,-23.935703786260515,2.1100000000000003,4.170000000000002
0.28,23.909740267143974,-23.89892917666085,2.1100000000000003,4.150000000000001
0.3,23.87527750172303,-23.864368163665684,2.1300000000000003,4.170000000000002
0.32,23.837652312359083,-23.832295156519315,2.0900000000000003,4.170000000000002
0.34,23.798135329012478,-23.802041163577595,2.1100000000000003,4.190000000000001
0.36,23.765694109151667,-23.76135887195073,2.0900000000000003,4.170000000000002
0.38,23.712441597147382,-23.718034901454708,2.1100000000000003,4.190000000000001
0.4,23.665827470079655,-23.665309280658825,2.0900000000000003,4.210000000000001
0.42,23.618119392916004,-23.61827978564975,2.0700000000000003,4.190000000000001
0.44,23.635667848730176,-23.637957433123262,1.9300000000000002,4.350000000000001
0.46,23.753015678934794,-23.75026355381435,1.9900000000000002,4.290000000000001
0.48,23.818649777792007,-23.81669984700795,2.0100000000000002,4.270000000000001
0.5,23.830103005333882,-23.824594268929598,2.0500000000000003,4.230000000000001
0.52,23.801843895343097,-23.799134469812344,2.0700000000000003,4.210000000000001
0.54,23.746079686419286,-23.74445517899978,2.0900000000000003,4.190000000000001
0.56,23.671763485741884,-23.670345657983933,2.0900000000000003,4.190000000000001
0.58,23.58374564114908,-23.582644553419275,2.0900000000000003,4.190000000000001
0.6,23.485430359898093,-23.481297161465054,2.0900000000000003,4.190000000000001
0.62,23.3701894510113,-23.36547124539122,2.0900000000000003,4.190000000000001
0.64,23.251804538840958,-23.24923043239332,2.0900000000000003,4.190000000000001
0.66,23.12083752284677,-23.115977509689706,2.1100000000000003,4.190000000000001
0.68,22.98490294064376,-22.979949018991846,2.0900000000000003,4.190000000000001
0.7000000000000001,22.840185460769533,-22.83609824793718,2.0900000000000003,4.190000000000001
0.72,22.686515343042952,-22.682782239308626,2.0900000000000003,4.190000000000001
0.74,22.525255828599338,-22.521279033710975,2.0900000000000003,4.190000000000001
0.76,22.355796975919237,-22.351362523586626,2.0900000000000003,4.190000000000001
0.78,22.17784063148065,-22.17300943291799,2.1100000000000003,4.190000000000001
0.8,21.99422485965064,-21.989033507439768,2.1100000000000003,4.190000000000001
0.8200000000000001,21.800941846778585,-21.796616421193715,2.0900000000000003,4.190000000000001
0.84,21.60098733477871,-21.59569322797236,2.1100000000000003,4.170000000000002
0.86,21.39102658686745,-21.385659248620918,2.1100000000000003,4.170000000000002
0.88,21.17428554246098,-21.168959532893382,2.1100000000000003,4.170000000000002
0.9,20.947019195836305,-20.941929083940966,2.1100000000000003,4.170000000000002
0.92,20.708895536132786,-20.70395995708811,2.1300000000000003,4.170000000000002
0.9400000000000001,20.461253410509297,-20.455599463103916,2.1300000000000003,4.150000000000001
0.96,20.198171823727105,-20.192336600534063,2.1500000000000004,4.150000000000001
0.98,19.913318307811473,-19.907057726337353,2.1700000000000004,4.110000000000001
1.0,19.5964139243973,-19.590004423414324,2.2100000000000004,4.070000000000001
1.02,19.400323741745538,-19.39395321791301,2.2500000000000004,4.030000000000001
1.04,19.290899184582226,-19.284261043617903,2.2900000000000005,3.990000000000001
1.06,19.21802337146394,-19.211726634848297,2.3100000000000005,3.970000000000001
1.08,19.16762370857432,-19.160910775360506,2.3500000000000005,3.930000000000001
1.1,19.132646578013095,-19.126127053735903,2.37,3.910000000000001
1.12,19.10859652640127,-19.1019592751706,2.41,3.890000000000001
1.1400000000000001,19.092820276695857,-19.08584737671456,2.4300000000000006,3.850000000000001
1.16,19.080583862457082,-19.07347187001929,2.45,3.830000000000001
1.18,19.066687187550503,-19.05974058247476,2.45,3.830000000000001
