# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 15
# timestamp: 2025-09-12 12:28:10
# common_timestamp: 20250912_115202
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2168.200381755829
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,0.0028677280637432636,60
0.011,0.0177163360440253,42
0.019,0.025467899645970276,40
0.027,0.08859356696320965,40
0.029999999999999995,0.10888928384711782,40
0.033,0.17921606247357993,22
0.036,0.24751351035588967,22
0.039,0.25942729754755445,22
0.042,0.35442656088852426,22
0.045,0.5076939931589081,22
0.048,0.5923126398626065,22
0.051,0.6900825650194377,22
0.054,0.7267183214453389,22
0.056999999999999995,0.7764134673524012,22
0.06,0.845452645516202,12
0.063,0.9475840173780598,12
0.066,1.116339975187196,12
0.069,1.2783462937773342,12
0.072,1.428463126396776,12
0.075,1.5814465518327816,12
0.078,1.7455199511870305,12
0.081,1.8377844928835072,12
0.084,1.9650831523513101,12
0.08700000000000001,2.0050820950488157,12
0.09,2.022815483389076,12
0.093,2.059456367809056,12
0.096,2.0930910067647153,12
0.09899999999999999,2.1175910692949853,12
0.102,2.164285474163534,12
0.105,2.2361713605946183,12
0.108,2.294384545255407,12
0.111,2.385673240915616,12
0.11399999999999999,2.487810272299997,12
0.11699999999999999,2.593160551390225,12
0.12,2.6763675438611347,9
0.123,2.726036975020993,9
0.126,2.7441774036885054,9
0.129,2.754284745724278,9
0.132,2.7671596836884844,9
0.13499999999999998,2.7359070274562898,9
0.13799999999999998,2.7357750116897415,9
0.141,2.7907073176721426,9
0.144,2.9014296377138713,9
0.147,3.074807259167099,9
0.15,3.2250402519865156,9
0.153,3.342002734497592,9
0.156,3.44708143144825,9
0.159,3.5167622518731134,9
0.162,3.562628567977829,9
0.165,3.612445727454105,9
0.168,3.6342742402428083,9
0.17099999999999999,3.674054123471213,9
0.174,3.731241943869602,9
0.177,3.7944580321342456,9
0.18,3.8775468605270302,9
0.183,3.9713093146629896,9
0.186,4.054229281177327,9
0.189,4.085388147015456,9
0.192,4.0936259744228325,9
0.195,4.147744336520382,9
0.198,4.270750755334101,9
0.20099999999999998,4.3934614415773945,9
0.204,4.488010739577539,9
0.207,4.544624913112801,9
0.21,4.588910825125122,7
0.213,4.602842065825694,7
0.216,4.606986103909431,7
0.219,4.62330658404505,7
0.222,4.65154573347489,7
0.22499999999999998,4.685535984022607,7
0.22799999999999998,4.733353336075656,7
0.23099999999999998,4.783850226483685,7
0.23399999999999999,4.828232757688288,7
0.237,4.883919002430043,7
0.23999999999999996,4.938367349418861,7
0.24299999999999997,4.984193785873225,7
0.24599999999999997,5.0375459748574105,7
0.24899999999999997,5.120680024127107,7
0.252,5.245067254029238,7
0.255,5.38695757885839,7
0.258,5.520867032020145,7
0.261,5.634239593552993,7
0.264,5.728299080642158,7
0.267,5.803248433064584,7
0.27,5.876645373240376,7
0.273,5.953655268475096,7
0.276,6.028947070645446,7
0.27899999999999997,6.095952280504348,7
0.282,6.145390318005833,7
0.285,6.177681830520859,7
0.288,6.20367729947499,7
0.291,6.247988475936527,7
0.294,6.309723889923489,7
0.297,6.335528124396398,7
0.3,6.294719858360742,5
0.303,6.229527367339944,5
0.306,6.189044466527147,5
0.309,6.177281338652441,5
0.312,6.158897472289326,5
0.315,6.121664890649199,5
0.318,6.0712700576765,5
0.321,6.024540527479635,5
0.324,5.990575598650693,5
0.327,5.960913105361113,5
0.33,5.935650906687637,5
0.333,5.918128366873439,5
0.336,5.901885944816979,5
0.339,5.885550816140434,5
0.342,5.861812959499412,5
0.34500000000000003,5.824018362498452,5
0.34800000000000003,5.786739503502378,5
0.35100000000000003,5.7667225117995855,5
0.35400000000000004,5.767157007034286,5
0.35700000000000004,5.782068426602464,5
0.36000000000000004,5.8074956530251445,5
0.37200000000000005,5.937266333622574,5
0.38400000000000006,6.081977897078791,5
0.3960000000000001,6.229703431718473,5
0.40800000000000003,6.326203622813455,5
0.42000000000000004,6.502346252062504,5
0.43200000000000005,6.728787280078098,5
0.44400000000000006,6.904451671701537,5
0.45600000000000007,7.08417775546597,5
0.46799999999999997,7.145421623389638,5
0.48,7.152763223109122,5
0.492,7.040592967251557,5
0.504,7.001291745218934,5
0.516,7.048799664538311,5
0.528,7.189613116350602,5
0.54,7.448997070685239,5
0.552,7.747361009941075,5
0.5640000000000001,7.821226096159943,5
0.5760000000000001,7.63070100110439,5
0.588,7.269090820096324,5
0.6,7.092293222408771,5
0.612,7.101521825680992,5
0.624,7.337441295047853,5
0.636,7.5648834878401345,5
0.648,7.5950041673723545,5
0.66,7.517721826713748,5
0.672,7.400006900132129,5
0.684,7.253903598613038,5
0.6960000000000001,7.223658422500193,5
0.7080000000000001,7.359249546805037,5
0.7200000000000001,7.481070272393495,5
0.732,7.466569397641272,5
0.744,7.30056458516243,5
0.756,7.2033022800378035,5
0.768,7.220861132840692,5
0.78,7.387459343704136,5
0.7919999999999999,7.59600141420466,5
0.8039999999999999,7.676295592989892,5
0.816,7.637829861141188,5
0.828,7.698331825255651,5
0.84,7.90572591960148,5
0.852,8.0646009660783,5
0.864,7.984503443111445,5
0.876,7.774082764163972,5
0.888,7.656767932151704,5
0.8999999999999999,7.535437323819542,5
