# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# max_sidebands: 5
# timestamp: 2025-09-11 18:41:19
# common_timestamp: 20250911_180550
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2129.202194929123
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,-1.6826966913193133e-05,60
0.011,0.03231019544087761,42
0.019,0.02679969983027469,40
0.027,0.0497076840274546,40
0.029999999999999995,0.07038058390186565,40
0.033,0.09993810014079174,22
0.036,0.12491311595130376,22
0.039,0.17551565240170494,22
0.042,0.2575144588333376,22
0.045,0.2703170878851702,22
0.048,0.3614400898134693,22
0.051,0.5593052548315429,22
0.054,0.5041457937057807,22
0.056999999999999995,0.6949912020229896,22
0.06,0.7029734126520225,12
0.063,0.9420719045485604,12
0.066,0.7981617561084906,12
0.069,1.2317987865850955,12
0.072,1.0855690101366815,12
0.075,1.2357570842774928,12
0.078,1.3717668990748446,12
0.081,1.5532082818967092,12
0.084,1.2847991108647425,12
0.08700000000000001,1.4509198539030457,12
0.09,2.027126677403322,12
0.093,1.6587884065767295,12
0.096,1.579130044941224,12
0.09899999999999999,2.101538495081357,12
0.102,2.096925461855343,12
0.105,2.1230691908633634,12
0.108,2.1998526422381386,12
0.111,2.3182026576657466,12
0.11399999999999999,2.2940469697225283,12
0.11699999999999999,2.2417245345330157,12
0.12,2.462103694288374,9
0.123,2.502010544003885,9
0.126,2.7415475206000512,9
0.129,2.8552405868843937,9
0.132,2.5273129808758164,9
0.13499999999999998,2.254656984162121,9
0.13799999999999998,2.2999067930021284,9
0.141,2.5410051679993657,9
0.144,2.8128495888603373,9
0.147,2.9601852237842636,9
0.15,2.9727975021028117,9
0.153,3.032998086236117,9
0.156,2.866434046105741,9
0.159,2.6885189088986157,9
0.162,2.9005735713703524,9
0.165,2.9762080970664577,9
0.168,2.758155203085951,9
0.17099999999999999,2.7728825261738352,9
0.174,2.910731901079123,9
0.177,2.7674053228648003,9
0.18,2.5188088862996083,9
0.183,2.374523086884765,9
0.186,2.3877541537441433,9
0.189,2.5210379374370993,9
0.192,2.7519668936303736,9
0.195,3.0073385613207817,9
0.198,3.062832311427729,9
0.20099999999999998,2.9043667914495783,9
0.204,2.7438824522510328,9
0.207,2.758505174111527,9
0.21,2.952365077195953,7
0.213,3.2167583420640384,7
0.216,3.52446035879966,7
0.219,3.7714004213688597,7
0.222,3.9343092437920753,7
0.22499999999999998,4.037270443930929,7
0.22799999999999998,4.086338735351801,7
0.23099999999999998,4.0544455121033245,7
0.23399999999999999,4.273154929640645,7
0.237,4.301997129084634,7
0.23999999999999996,4.199201620221963,7
0.24299999999999997,4.064800559958218,7
0.24599999999999997,4.003733556016472,7
0.24899999999999997,4.015382154546968,7
0.252,4.102913988891159,7
0.255,4.18040011950559,7
0.258,4.277821821441389,7
0.261,4.368691460457339,7
0.264,4.426832961965012,7
0.267,4.467890438297465,7
0.27,4.532273506392332,7
0.273,4.629511934813097,7
0.276,4.765576615489044,7
0.27899999999999997,4.990962290465161,7
0.282,5.098926606800318,7
0.285,5.21423366394675,7
0.288,5.254566474765598,7
0.291,5.160738168250298,7
0.294,4.99751693959694,7
0.297,4.921612356123332,7
0.3,4.9025341320377205,5
0.303,4.948186242413309,5
0.306,5.026660133948215,5
0.309,5.048273727722606,5
0.312,5.005652765630041,5
0.315,4.935338081089661,5
0.318,4.869151418627295,5
0.321,4.8023412932835425,5
0.324,4.703024892850278,5
0.327,4.534042158715622,5
0.33,4.31809861566238,5
0.333,4.116290346558431,5
0.336,3.9598866029129307,5
0.339,3.8345092892574524,5
0.342,3.713870945553109,5
0.34500000000000003,3.5844434140225743,5
0.34800000000000003,3.4631167718087106,5
0.35100000000000003,3.3908940652186548,5
0.35400000000000004,3.399025275792815,5
0.35700000000000004,3.409550552340787,5
0.36000000000000004,3.409758896082505,5
0.37200000000000005,3.6838614687484124,5
0.38400000000000006,3.9341567392496923,5
0.3960000000000001,3.92841017357014,5
0.40800000000000003,3.8753867174926424,5
0.42000000000000004,4.265040361366606,5
0.43200000000000005,5.076329934575168,5
0.44400000000000006,5.537156205667528,5
0.45600000000000007,5.782293675354198,5
0.46799999999999997,5.618311125529687,5
0.48,5.494119599466439,5
0.492,5.45617520597442,5
0.504,5.32180643571964,5
0.516,5.255395869078808,5
0.528,5.324964367426275,5
0.54,5.452481803679045,5
0.552,5.706222431714558,5
0.5640000000000001,5.83974720883332,5
0.5760000000000001,5.77733943362595,5
0.588,5.787250767373483,5
0.6,5.924975564503698,5
0.612,5.989630837812819,5
0.624,6.030979789307519,5
0.636,5.837150098325145,5
0.648,5.595384116410774,5
0.66,5.462007886750037,5
0.672,5.4370428507459625,5
0.684,5.4624263204220265,5
0.6960000000000001,5.593420567085172,5
0.7080000000000001,5.677103468314386,5
0.7200000000000001,5.615543194929148,5
0.732,5.4173644950690685,5
0.744,5.218037282776565,5
0.756,5.125279028918599,5
0.768,5.032836211827855,5
0.78,5.0411992621874715,5
0.7919999999999999,5.095321998665855,5
0.8039999999999999,5.238087064975864,5
0.816,5.46698882918414,5
0.828,5.734965650013712,5
0.84,5.931710313659314,5
0.852,6.1137872749075575,5
0.864,5.8171585314723835,5
0.876,5.607374939359843,5
0.888,5.53100485320817,5
0.8999999999999999,5.389899267606455,5
