# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 1.0
# max_sidebands: 200
# timestamp: 2025-09-09 10:35:07
# common_timestamp: 20250909_100015
# disorder_type: none
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2092.3329663276672
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,0.007420364172755803,60
0.011,2.8295094556437177,42
0.019,4.563396712104724,40
0.027,5.548203408797322,40
0.029999999999999995,5.880473950072013,40
0.033,6.221599190924494,22
0.036,6.375707105025145,22
0.039,6.622127594665565,22
0.042,6.874830747228812,22
0.045,6.973299237219738,22
0.048,7.142710108183165,22
0.051,7.36201677217645,22
0.054,7.523008111817792,22
0.056999999999999995,7.626433524650548,22
0.06,7.728271795656724,12
0.063,7.853837271924237,12
0.066,7.991010828865006,12
0.069,8.129162940222633,12
0.072,8.254977676091746,12
0.075,8.36600229763815,12
0.078,8.464070436196296,12
0.081,8.553760965418071,12
0.084,8.635449428774711,12
0.08700000000000001,8.717362427640579,12
0.09,8.799970908034066,12
0.093,8.886894422151398,12
0.096,8.975806129118345,12
0.09899999999999999,9.066068521017419,12
0.102,9.157190861607404,12
0.105,9.24853294665904,12
0.108,9.331557887265584,12
0.111,9.418141666974487,12
0.11399999999999999,9.494060907786654,12
0.11699999999999999,9.573984643677584,12
0.12,9.644679116275977,9
0.123,9.71416369766056,9
0.126,9.782301367126209,9
0.129,9.849468664793857,9
0.132,9.915850764566278,9
0.13499999999999998,9.98156075015914,9
0.13799999999999998,10.046670370424431,9
0.141,10.111226397797902,9
0.144,10.17526318439637,9
0.147,10.238815458073434,9
0.15,10.30191041864503,9
0.153,10.364315253189886,9
0.156,10.425975708220625,9
0.159,10.487027617085397,9
0.162,10.547601483186167,9
0.165,10.60787568960582,9
0.168,10.667888107823742,9
0.17099999999999999,10.727655698653926,9
0.174,10.787183223329258,9
0.177,10.846462423278991,9
0.18,10.90547944781136,9
0.183,10.964219772734076,9
0.186,11.022597090038477,9
0.189,11.08054637791933,9
0.192,11.137991588415982,9
0.195,11.194834125009017,9
0.198,11.250934226917249,9
0.20099999999999998,11.306043078788925,9
0.204,11.360156195349951,9
0.207,11.41361988732003,9
0.21,11.467948985695884,7
0.213,11.520442273397416,7
0.216,11.572608014703455,7
0.219,11.624515093786266,7
0.222,11.676196796789563,7
0.22499999999999998,11.727681014852212,7
0.22799999999999998,11.779002085857114,7
0.23099999999999998,11.830163793782011,7
0.23399999999999999,11.88119937017745,7
0.237,11.932106828885372,7
0.23999999999999996,11.982908003366097,7
0.24299999999999997,12.033600365587635,7
0.24599999999999997,12.084207995415492,7
0.24899999999999997,12.134740468012728,7
0.252,12.185195924069497,7
0.255,12.235585393893395,7
0.258,12.28589921838645,7
0.261,12.33613335615216,7
0.264,12.386298780252021,7
0.267,12.436371335466768,7
0.27,12.486380399237078,7
0.273,12.536286374230741,7
0.276,12.586112444214743,7
0.27899999999999997,12.635844449696403,7
0.282,12.685454557485716,7
0.285,12.734955191164222,7
0.288,12.784336600564263,7
0.291,12.833568752219636,7
0.294,12.882625508654197,7
0.297,12.93147287250904,7
0.3,12.981576113055498,5
0.303,13.029590658852404,5
0.306,13.07700482919392,5
0.309,13.123907215093771,5
0.312,13.170360471702038,5
0.315,13.21640139960319,5
0.318,13.26204147791882,5
0.321,13.307363079188722,5
0.324,13.352392119385186,5
0.327,13.397145409536874,5
0.33,13.441732500914163,5
0.333,13.486126638209166,5
0.336,13.53027890366878,5
0.339,13.574334613985116,5
0.342,13.6181679383043,5
0.34500000000000003,13.66188168919454,5
0.34800000000000003,13.705423923632125,5
0.35100000000000003,13.74884929947618,5
0.35400000000000004,13.792094451965115,5
0.35700000000000004,13.835283943280299,5
0.36000000000000004,13.878239616766741,5
0.37200000000000005,14.049163187468128,5
0.38400000000000006,14.21828720957646,5
0.3960000000000001,14.385753556589318,5
0.40800000000000003,14.55191971812812,5
0.42000000000000004,14.716357967774563,5
0.43200000000000005,14.879335592217142,5
0.44400000000000006,15.040493626901723,5
0.45600000000000007,15.199556795021543,5
0.46799999999999997,15.356556344915813,5
0.48,15.510772633236892,5
0.492,15.660438366524028,5
0.504,15.807310915616236,5
0.516,15.951476108567135,5
0.528,16.092985299968046,5
0.54,16.232794037477223,5
0.552,16.37098230961786,5
0.5640000000000001,16.508693034446836,5
0.5760000000000001,16.64554142849403,5
0.588,16.78112473834524,5
0.6,16.915213433872538,5
0.612,17.045222047739404,5
0.624,17.171184007968357,5
0.636,17.292371579852613,5
0.648,17.40963541506902,5
0.66,17.523858663287402,5
0.672,17.63473849595966,5
0.684,17.74125707760925,5
0.6960000000000001,17.84529108718258,5
0.7080000000000001,17.94425375368815,5
0.7200000000000001,18.040434331527422,5
0.732,18.132141718932367,5
0.744,18.21887416711854,5
0.756,18.30217852931206,5
0.768,18.380771236443415,5
0.78,18.453471924891403,5
0.7919999999999999,18.52127772743874,5
0.8039999999999999,18.583473585448196,5
0.816,18.638073364045468,5
0.828,18.686874236734887,5
0.84,18.728671279581857,5
0.852,18.762505622920287,5
0.864,18.787645171326584,5
0.876,18.803245529807782,5
0.888,18.80817549117199,5
0.8999999999999999,18.800920631860652,5
