# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# B: 2.0
# Vdis: 0.1
# max_sidebands: 15
# timestamp: 2025-09-19 19:44:59
# common_timestamp: 20250919_183859
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 3959.932318210602
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,0.15456652056726164,70
0.011,1.3504336121266387,42
0.019,1.672288733039544,40
0.027,2.0738487171028117,40
0.029999999999999995,2.1834459299884608,40
0.033,2.3035567062714226,22
0.036,2.3740007793062268,22
0.039,2.549525326098991,22
0.042,2.596828971058608,22
0.045,2.740703005779274,22
0.048,2.816591195335205,22
0.051,2.887599240489045,22
0.054,3.0111340477295307,22
0.056999999999999995,3.1087999853489436,22
0.06,3.1629174532842907,12
0.063,3.215187294900049,12
0.066,3.289240256879234,12
0.069,3.3726895519142026,12
0.072,3.448917038668443,12
0.075,3.5128891494690473,12
0.078,3.5712879784549245,12
0.081,3.6197813356887285,12
0.084,3.664680222590265,12
0.08700000000000001,3.711292856620358,12
0.09,3.7621065945853114,12
0.093,3.81685855874026,12
0.096,3.8730195938074874,12
0.09899999999999999,3.9259203698434217,12
0.102,3.977299184735342,12
0.105,4.024389899532229,12
0.108,4.065610118092649,12
0.111,4.106001639532892,12
0.11399999999999999,4.145807458295919,12
0.11699999999999999,4.1853494689935795,12
0.12,4.224981814172878,9
0.123,4.264321957246792,9
0.126,4.30321531457857,9
0.129,4.3422839871921495,9
0.132,4.381310057985064,9
0.13499999999999998,4.4199799020675385,9
0.13799999999999998,4.458158588994731,9
0.141,4.495916328953686,9
0.144,4.533356532418407,9
0.147,4.570474985837575,9
0.15,4.606913824051726,9
0.153,4.64239502702638,9
0.156,4.676725473332182,9
0.159,4.709543894209198,9
0.162,4.740993653220876,9
0.165,4.771316493448083,9
0.168,4.800674214863915,9
0.17099999999999999,4.82929254211256,9
0.174,4.857495417545143,9
0.177,4.885640871906815,9
0.18,4.913939635505518,9
0.183,4.942372909798748,9
0.186,4.970708542520256,9
0.189,4.998711636389367,9
0.192,5.0262926363579785,9
0.195,5.053593556199512,9
0.198,5.081006931380111,9
0.20099999999999998,5.108475650140577,9
0.204,5.135696610057765,9
0.207,5.16281986553843,9
0.21,5.190300820073715,7
0.213,5.217117307425609,7
0.216,5.243846420408848,7
0.219,5.270489021242388,7
0.222,5.2970281246486985,7
0.22499999999999998,5.323430332299849,7
0.22799999999999998,5.3497093640006534,7
0.23099999999999998,5.375931102299648,7
0.23399999999999999,5.40223483883742,7
0.237,5.428789187325206,7
0.23999999999999996,5.4557464681528245,7
0.24299999999999997,5.483229771312328,7
0.24599999999999997,5.511294571474292,7
0.24899999999999997,5.539903108700892,7
0.252,5.568917131677037,7
0.255,5.598165851356528,7
0.258,5.627494885961947,7
0.261,5.656728627483032,7
0.264,5.6857580110649995,7
0.267,5.714487963189367,7
0.27,5.7428805344515546,7
0.273,5.77090555684711,7
0.276,5.798562391202094,7
0.27899999999999997,5.825873108331417,7
0.282,5.852877935216543,7
0.285,5.879633871295593,7
0.288,5.906206651023877,7
0.291,5.9326586038857565,7
0.294,5.959028837638349,7
0.297,5.985299430258551,7
0.3,6.010593301803259,5
0.303,6.036717332568178,5
0.306,6.062203582773877,5
0.309,6.087087041304435,5
0.312,6.111445567063643,5
0.315,6.1352281163880535,5
0.318,6.158421576746344,5
0.321,6.181167847742636,5
0.324,6.203602771285297,5
0.327,6.225835381072049,5
0.33,6.247911305315415,5
0.333,6.269877088241642,5
0.336,6.291665892395243,5
0.339,6.31323038317125,5
0.342,6.33452297471476,5
0.34500000000000003,6.355504016843163,5
0.34800000000000003,6.376153089666746,5
0.35100000000000003,6.396485689419218,5
0.35400000000000004,6.416525476810794,5
0.35700000000000004,6.436305073063399,5
0.36000000000000004,6.455867963344563,5
0.37200000000000005,6.5331027607846925,5
0.38400000000000006,6.61071379013816,5
0.3960000000000001,6.687518850046502,5
0.40800000000000003,6.7630059744147655,5
0.42000000000000004,6.8410153498267245,5
0.43200000000000005,6.92465031753382,5
0.44400000000000006,7.0109984913686985,5
0.45600000000000007,7.0959925571138704,5
0.46799999999999997,7.177414320084704,5
0.48,7.256928762596647,5
0.492,7.339970168589535,5
0.504,7.425540752093959,5
0.516,7.512457013248647,5
0.528,7.598989481947968,5
0.54,7.6822385233567365,5
0.552,7.759394881804391,5
0.5640000000000001,7.8317260895398055,5
0.5760000000000001,7.905766636777238,5
0.588,7.986658692188189,5
0.6,8.076976200835425,5
0.612,8.168907601609078,5
0.624,8.255446897788977,5
0.636,8.34121365172529,5
0.648,8.427461444064042,5
0.66,8.514791267571734,5
0.672,8.602247272075312,5
0.684,8.688819521115414,5
0.6960000000000001,8.773468798049546,5
0.7080000000000001,8.855008625838309,5
0.7200000000000001,8.933665415442665,5
0.732,9.008616741360374,5
0.744,9.079583009015673,5
0.756,9.14699960857569,5
0.768,9.21086499927796,5
0.78,9.270783491841815,5
0.7919999999999999,9.325074323108582,5
0.8039999999999999,9.375759758923923,5
0.816,9.4255838709611,5
0.828,9.474209198288301,5
0.84,9.522017431389077,5
0.852,9.571428007782416,5
0.864,9.624932681509007,5
0.876,9.681408636821285,5
0.888,9.738655583752468,5
0.8999999999999999,9.796691488545076,5
