# Calculation Metadata
# N_SC: 1
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.842
# max_sidebands: 20
# timestamp: 2025-10-22 19:09:03
# common_timestamp: 20251022_184223
# disorder_type: none
# calculation: DC_IV_2D
# duration: 1600.02290558815
# B_points: 21
# B_max: 2.0
# Vbias_points: 501
# outer_parallel_n: 1
Magnetic Field,Bias Voltage (meV),Current (nA),SidebandN
0.30000000000000004,0.264,3.0685287670724746,20
0.30000000000000004,0.267,3.1264699337868813,20
0.30000000000000004,0.27,3.1844676508304244,20
0.30000000000000004,0.273,3.242528341252818,20
0.30000000000000004,0.276,3.3006471143182927,20
0.30000000000000004,0.279,3.358807850902245,20
0.30000000000000004,0.282,3.416981799581492,20
0.30000000000000004,0.285,3.4751254727823064,20
0.30000000000000004,0.288,3.533175791856714,20
0.30000000000000004,0.291,3.5910422992908786,20
0.30000000000000004,0.294,3.648590387256962,20
0.30000000000000004,0.297,3.705601859328339,20
0.30000000000000004,0.3,3.7616321477094634,20
0.30000000000000004,0.303,3.8158756645228076,20
0.30000000000000004,0.306,3.8683796664543464,20
0.30000000000000004,0.309,3.9194705849104405,20
0.30000000000000004,0.312,3.969347435350505,20
0.30000000000000004,0.315,4.018140775983451,20
0.30000000000000004,0.318,4.065940996046425,20
0.30000000000000004,0.321,4.112813503940024,20
0.30000000000000004,0.324,4.158804197841605,20
0.30000000000000004,0.327,4.203945065838397,20
0.30000000000000004,0.33,4.248253815567608,20
0.30000000000000004,0.333,4.291739204665083,20
0.30000000000000004,0.336,4.334401028705835,20
0.30000000000000004,0.339,4.376229151908704,20
0.30000000000000004,0.342,4.417204485833251,20
0.30000000000000004,0.34500000000000003,4.457311215736334,20
0.30000000000000004,0.34800000000000003,4.496741559478915,20
0.30000000000000004,0.35100000000000003,4.535826560000675,20
0.30000000000000004,0.35400000000000004,4.574688335334871,20
0.30000000000000004,0.35700000000000004,4.613388316893114,20
0.30000000000000004,0.36000000000000004,4.651966622689494,20
0.30000000000000004,0.36300000000000004,4.690454044531708,20
0.30000000000000004,0.36600000000000005,4.728875493319868,20
0.30000000000000004,0.36900000000000005,4.767250577177173,20
0.30000000000000004,0.37200000000000005,4.805597652501587,20
0.30000000000000004,0.37500000000000006,4.843932177579717,20
0.30000000000000004,0.378,4.882264221259311,20
0.30000000000000004,0.381,4.920606004451282,20
0.30000000000000004,0.384,4.95896444798716,20
0.30000000000000004,0.387,4.99734698394602,20
0.30000000000000004,0.39,5.035754724576775,20
0.30000000000000004,0.393,5.074194622064905,20
0.30000000000000004,0.396,5.112690611862855,20
0.30000000000000004,0.399,5.151263327071593,20
0.30000000000000004,0.402,5.189929472921437,20
0.30000000000000004,0.405,5.2287008016611205,20
0.30000000000000004,0.40800000000000003,5.2675873050031,20
0.30000000000000004,0.41100000000000003,5.306595141264816,20
0.30000000000000004,0.41400000000000003,5.345731747454448,20
0.30000000000000004,0.41700000000000004,5.384999565868773,20
0.30000000000000004,0.42000000000000004,5.424393526808902,20
0.30000000000000004,0.42300000000000004,5.463872671887191,20
0.30000000000000004,0.42600000000000005,5.50337795677962,20
0.30000000000000004,0.42900000000000005,5.542876685307477,20
0.30000000000000004,0.43200000000000005,5.582357361742391,20
0.30000000000000004,0.43500000000000005,5.621806863777183,20
0.30000000000000004,0.43800000000000006,5.661219665596528,20
0.30000000000000004,0.44100000000000006,5.700590386462817,20
0.30000000000000004,0.44400000000000006,5.7399136165652,20
0.30000000000000004,0.44700000000000006,5.7791860064281995,20
0.30000000000000004,0.45000000000000007,5.818400554534211,20
0.30000000000000004,0.45299999999999996,5.857553135119025,20
0.30000000000000004,0.45599999999999996,5.8966366041663605,20
0.30000000000000004,0.45899999999999996,5.93564326920632,20
0.30000000000000004,0.46199999999999997,5.974568186262421,20
0.30000000000000004,0.46499999999999997,6.01340259107781,20
0.30000000000000004,0.46799999999999997,6.052136874011908,20
0.30000000000000004,0.471,6.090763324957487,20
0.30000000000000004,0.474,6.129271457685923,20
0.30000000000000004,0.477,6.167649524242919,20
0.30000000000000004,0.48,6.205886817948944,20
0.30000000000000004,0.492,6.35710959757995,20
0.30000000000000004,0.504,6.504827639956312,20
0.30000000000000004,0.516,6.6473122702753695,20
0.30000000000000004,0.528,6.784515561358819,20
0.30000000000000004,0.54,6.918484727049501,20
0.30000000000000004,0.552,7.050205529441255,20
0.30000000000000004,0.5640000000000001,7.180219728935055,20
0.30000000000000004,0.5760000000000001,7.309221345318111,20
0.30000000000000004,0.5880000000000001,7.43758473811203,20
0.30000000000000004,0.6,7.565424263116502,20
0.30000000000000004,0.612,7.6918625349972976,20
0.30000000000000004,0.624,7.816507099835923,20
0.30000000000000004,0.636,7.939721581283642,20
0.30000000000000004,0.648,8.061784716675099,20
0.30000000000000004,0.66,8.182846234665684,20
0.30000000000000004,0.672,8.30298187032203,20
0.30000000000000004,0.684,8.42222361210651,20
0.30000000000000004,0.6960000000000001,8.540244515790388,20
0.30000000000000004,0.7080000000000001,8.655391278882284,20
0.30000000000000004,0.7200000000000001,8.767132072830515,20
0.30000000000000004,0.7320000000000001,8.875395751203019,20
0.30000000000000004,0.744,8.980008803063589,20
0.30000000000000004,0.756,9.081163636440271,20
0.30000000000000004,0.768,9.179106445084695,20
0.30000000000000004,0.78,9.273775744202085,20
0.30000000000000004,0.792,9.364784007158375,20
0.30000000000000004,0.804,9.4520224477301,20
0.30000000000000004,0.8160000000000001,9.535643297090143,20
0.30000000000000004,0.8280000000000001,9.615512708629716,20
0.30000000000000004,0.84,9.691589062256332,20
0.30000000000000004,0.852,9.763733564255356,20
0.30000000000000004,0.864,9.831749978594669,20
0.30000000000000004,0.876,9.895198665637853,20
0.30000000000000004,0.888,9.954294169012556,20
0.30000000000000004,0.8999999999999999,10.01038204613906,20
0.4,0.03,0.00665394748745423,20
0.4,0.033,0.006779726368412782,20
0.4,0.036000000000000004,0.007274439362516304,20
0.4,0.039,0.009080901503043567,20
0.4,0.042,0.010931317580867591,20
0.4,0.045000000000000005,0.012815618320117675,20
0.4,0.048,0.016740935985243476,20
0.4,0.051000000000000004,0.02541868157780147,20
0.4,0.054,0.03434410385127047,20
0.4,0.056999999999999995,0.043809498630318695,20
0.4,0.06,0.05396931213799237,20
0.4,0.063,0.06172958091106977,20
0.4,0.066,0.07056141428532903,20
0.4,0.069,0.08315861390041368,20
0.4,0.07200000000000001,0.10078355579013441,20
0.4,0.075,0.12220127644367154,20
0.4,0.078,0.1479425928461568,20
0.4,0.081,0.17824387763559632,20
0.4,0.084,0.21904107969798176,20
0.4,0.08700000000000001,0.27313009075725775,20
0.4,0.09000000000000001,0.33031791935879845,20
0.4,0.093,0.3627120803342588,20
0.4,0.096,0.3809077764386126,20
0.4,0.099,0.39694858101033975,20
0.4,0.102,0.41704145003927634,20
0.4,0.105,0.44006365749727516,20
0.4,0.108,0.46506255820511044,20
0.4,0.111,0.4932228208308252,20
0.4,0.11399999999999999,0.5245085626239612,20
0.4,0.11699999999999999,0.5601054039561972,20
0.4,0.12,0.5939778504050643,20
0.4,0.123,0.6275043179649301,20
0.4,0.126,0.6627628457814553,20
0.4,0.129,0.700758377409144,20
0.4,0.132,0.7422351666081988,20
0.4,0.135,0.7879749952378001,20
0.4,0.13799999999999998,0.8388788062028321,20
0.4,0.141,0.8960018049677736,20
0.4,0.144,0.9604610069439636,20
0.4,0.147,1.0318618191318873,20
0.4,0.15,1.106477784875719,20
0.4,0.153,1.176499666888291,20
0.4,0.156,1.2428484989758397,20
0.4,0.159,1.3053791098488234,20
0.4,0.162,1.362158246189388,20
0.4,0.165,1.415005224657144,20
0.4,0.168,1.465834200012677,20
0.4,0.171,1.5153735473872505,20
0.4,0.174,1.5639834880965735,20
0.4,0.177,1.6118552917546909,20
0.4,0.18,1.6591732316952033,20
0.4,0.183,1.7066983494275378,20
0.4,0.186,1.7548952069168837,20
0.4,0.189,1.8039003407685132,20
0.4,0.192,1.8538382274975118,20
0.4,0.195,1.9047695935298723,20
0.4,0.198,1.9565900882266796,20
0.4,0.201,2.008547108180307,20
0.4,0.204,2.0595871237756027,20
0.4,0.207,2.1101943439906443,20
0.4,0.21,2.1606895768543852,20
0.4,0.213,2.211185983423904,20
0.4,0.216,2.261727762336298,20
0.4,0.219,2.3123922668191668,20
0.4,0.222,2.3632426059077525,20
0.4,0.22499999999999998,2.4143283459276783,20
0.4,0.22799999999999998,2.4656875667935627,20
0.4,0.23099999999999998,2.51734786321228,20
0.4,0.23399999999999999,2.5693258870131412,20
0.4,0.237,2.621623656995002,20
0.4,0.24,2.674210520145189,20
0.4,0.24299999999999997,2.72698267953765,20
0.4,0.24599999999999997,2.7797757393998914,20
0.4,0.24899999999999997,2.832567140059498,20
0.4,0.252,2.8853744934899432,20
0.4,0.255,2.9382187425805357,20
0.4,0.258,2.9911196136936438,20
0.4,0.261,3.044094658824676,20
0.4,0.264,3.0971594054676395,20
0.4,0.267,3.1503272747030078,20
0.4,0.27,3.203609874570545,20
0.4,0.273,3.2570176747521002,20
0.4,0.276,3.3105614345460097,20
0.4,0.279,3.364257207915949,20
0.4,0.282,3.4181534315793134,20
0.4,0.285,3.472269289226322,20
0.4,0.288,3.5265448245989672,20
0.4,0.291,3.580907031608048,20
0.4,0.294,3.6352586369762285,20
0.4,0.297,3.6894482861056233,20
0.4,0.3,3.743160125034963,20
0.4,0.303,3.795762169652933,20
0.4,0.306,3.847218568732762,20
0.4,0.309,3.8977412124179707,20
0.4,0.312,3.9474634584546315,20
0.4,0.315,3.9964737949997504,20
0.4,0.318,4.0448342789906,20
0.4,0.321,4.092590600014162,20
0.4,0.324,4.139776184199416,20
0.4,0.327,4.18641546476455,20
0.4,0.33,4.232524352758946,20
0.4,0.333,4.278113464554628,20
0.4,0.336,4.323188661068146,20
0.4,0.339,4.36775137005541,20
0.4,0.342,4.411800469670667,20
0.4,0.34500000000000003,4.455331386387833,20
0.4,0.34800000000000003,4.498336651011875,20
0.4,0.35100000000000003,4.540806468192424,20
0.4,0.35400000000000004,4.5827295255454095,20
0.4,0.35700000000000004,4.624094672828013,20
0.4,0.36000000000000004,4.664905257303319,20
0.4,0.36300000000000004,4.705328559264363,20
0.4,0.36600000000000005,4.745562651776162,20
0.4,0.36900000000000005,4.785643777219475,20
0.4,0.37200000000000005,4.825584747894664,20
0.4,0.37500000000000006,4.8653946177768495,20
0.4,0.378,4.905077036207767,20
0.4,0.381,4.944638049317997,20
0.4,0.384,4.984078461960843,20
0.4,0.387,5.023402747269465,20
0.4,0.39,5.062610195629728,20
0.4,0.393,5.10170452553409,20
0.4,0.396,5.140686652694651,20
0.4,0.399,5.179551803394295,20
0.4,0.402,5.218299675931183,20
0.4,0.405,5.256926898605418,20
0.4,0.40800000000000003,5.29543200066749,20
0.4,0.41100000000000003,5.333810419237598,20
0.4,0.41400000000000003,5.372058358700553,20
0.4,0.41700000000000004,5.410170497634912,20
0.4,0.42000000000000004,5.448138610225947,20
0.4,0.42300000000000004,5.485952949753347,20
0.4,0.42600000000000005,5.523618118865461,20
0.4,0.42900000000000005,5.561140407698406,20
0.4,0.43200000000000005,5.598525147395983,20
0.4,0.43500000000000005,5.635772019689992,20
0.4,0.43800000000000006,5.672880581034638,20
0.4,0.44100000000000006,5.709847508892803,20
0.4,0.44400000000000006,5.746668413774162,20
0.4,0.44700000000000006,5.783338270737857,20
0.4,0.45000000000000007,5.819850771626474,20
0.4,0.45299999999999996,5.856198380392105,20
0.4,0.45599999999999996,5.892370328455639,20
0.4,0.45899999999999996,5.928356047282492,20
0.4,0.46199999999999997,5.964143785704163,20
0.4,0.46499999999999997,5.99972025478904,20
0.4,0.46799999999999997,6.035063523529222,20
0.4,0.471,6.07015740740088,20
0.4,0.474,6.104970857120385,20
0.4,0.477,6.139472388214154,20
0.4,0.48,6.173605995757176,20
0.4,0.492,6.3064851604966865,20
0.4,0.504,6.435624270579671,20
0.4,0.516,6.562360437328849,20
0.4,0.528,6.687265713094192,20
0.4,0.54,6.810791846338746,20
0.4,0.552,6.933221217185284,20
0.4,0.5640000000000001,7.0546146483064565,20
0.4,0.5760000000000001,7.175100834369527,20
0.4,0.5880000000000001,7.295074236597478,20
0.4,0.6,7.4146852185429015,20
0.4,0.612,7.533142997840443,20
0.4,0.624,7.650012622773268,20
0.4,0.636,7.765599085769068,20
0.4,0.648,7.880160063822927,20
0.4,0.66,7.993843331726793,20
0.4,0.672,8.106743526081596,20
0.4,0.684,8.218915303929402,20
0.4,0.6960000000000001,8.330346538560267,20
0.4,0.7080000000000001,8.440990022334912,20
0.4,0.7200000000000001,8.550703801094434,20
0.4,0.7320000000000001,8.658440146927202,20
0.4,0.744,8.763281364137056,20
0.4,0.756,8.865151239677948,20
0.4,0.768,8.964094503433888,20
0.4,0.78,9.059875061213388,20
0.4,0.792,9.15233163892161,20
0.4,0.804,9.241484548506577,20
0.4,0.8160000000000001,9.327411520566047,20
0.4,0.8280000000000001,9.409987092574983,20
0.4,0.84,9.488903616605356,20
0.4,0.852,9.563626417321995,20
0.4,0.864,9.634999669256768,20
0.4,0.876,9.703749704440362,20
0.4,0.888,9.769891827127898,20
0.4,0.8999999999999999,9.83335452451315,20
0.5,0.03,0.004755923524434085,20
0.5,0.033,0.005429171002282477,20
0.5,0.036000000000000004,0.006951262918991844,20
0.5,0.039,0.009029423276379508,20
0.5,0.042,0.011342828814595645,20
0.5,0.045000000000000005,0.01600348546359772,20
0.5,0.048,0.024441416425315898,20
0.5,0.051000000000000004,0.03475945845417195,20
0.5,0.054,0.04151625159761291,20
0.5,0.056999999999999995,0.048311551848996256,20
0.5,0.06,0.05664298912440959,20
0.5,0.063,0.06819040993205515,20
0.5,0.066,0.08373848154058627,20
0.5,0.069,0.10507353162483508,20
0.5,0.07200000000000001,0.13487247250369516,20
0.5,0.075,0.17541772655647858,20
0.5,0.078,0.2139255702781162,20
0.5,0.081,0.25043234046218865,20
0.5,0.084,0.28312751226511595,20
0.5,0.08700000000000001,0.3120837626110924,20
0.5,0.09000000000000001,0.3360537625343568,20
0.5,0.093,0.35591719703128816,20
0.5,0.096,0.37699215144051884,20
0.5,0.099,0.40105483968254435,20
0.5,0.102,0.42807260850863726,20
0.5,0.105,0.4559674070750759,20
0.5,0.108,0.48495708757004913,20
0.5,0.111,0.5152898818363089,20
0.5,0.11399999999999999,0.5456844265901615,20
0.5,0.11699999999999999,0.5783790956392717,20
0.5,0.12,0.6120458221845425,20
0.5,0.123,0.6489311731051877,20
0.5,0.126,0.6895775748267352,20
0.5,0.129,0.7344417479938818,20
0.5,0.132,0.7842914065956024,20
0.5,0.135,0.8400595279410566,20
0.5,0.13799999999999998,0.9027746066678513,20
0.5,0.141,0.9733398565248108,20
0.5,0.144,1.0517849258439484,20
0.5,0.147,1.1350386386179365,20
0.5,0.15,1.211530257269012,20
0.5,0.153,1.2709968998141985,20
0.5,0.156,1.3232946418943685,20
0.5,0.159,1.3722011898444895,20
0.5,0.162,1.4191372131385669,20
0.5,0.165,1.4648562259572704,20
0.5,0.168,1.5098237196340076,20
0.5,0.171,1.5543566225091159,20
0.5,0.174,1.5986874695829882,20
0.5,0.177,1.642999124888934,20
0.5,0.18,1.6874502969524083,20
0.5,0.183,1.7322171067864398,20
0.5,0.186,1.7774735052594397,20
0.5,0.189,1.8236564069871974,20
0.5,0.192,1.8715333226618047,20
0.5,0.195,1.9211933751176535,20
0.5,0.198,1.972594144557791,20
0.5,0.201,2.0251666780581146,20
0.5,0.204,2.0777258890445363,20
0.5,0.207,2.1304330136315373,20
0.5,0.21,2.183491647480543,20
0.5,0.213,2.2370032584794486,20
0.5,0.216,2.2910165552389947,20
0.5,0.219,2.345536634701951,20
0.5,0.222,2.400506908285396,20
0.5,0.22499999999999998,2.4556938095221925,20
0.5,0.22799999999999998,2.5102832926402936,20
0.5,0.23099999999999998,2.5639040475763664,20
0.5,0.23399999999999999,2.6167082402208677,20
0.5,0.237,2.6688367212457584,20
0.5,0.24,2.7204061901166,20
0.5,0.24299999999999997,2.7715212186691107,20
0.5,0.24599999999999997,2.822289284499197,20
0.5,0.24899999999999997,2.8728551719119437,20
0.5,0.252,2.923551242883109,20
0.5,0.255,2.9745934394661027,20
0.5,0.258,3.025903254423394,20
0.5,0.261,3.0774375640009173,20
0.5,0.264,3.129173074227685,20
0.5,0.267,3.181095335316608,20
0.5,0.27,3.2331942410041243,20
0.5,0.273,3.2854618871299026,20
0.5,0.276,3.337891019539583,20
0.5,0.279,3.390473901649924,20
0.5,0.282,3.4432008294907166,20
0.5,0.285,3.4960589547263385,20
0.5,0.288,3.5490299785607013,20
0.5,0.291,3.6020867076970307,20
0.5,0.294,3.655184931699755,20
0.5,0.297,3.7082440042974136,20
0.5,0.3,3.7610655403825266,20
0.5,0.303,3.8131814164130096,20
0.5,0.306,3.864467438335389,20
0.5,0.309,3.915025159465359,20
0.5,0.312,3.964928332452273,20
0.5,0.315,4.014226932601646,20
0.5,0.318,4.062955290497172,20
0.5,0.321,4.111137700647935,20
0.5,0.324,4.158790950771054,20
0.5,0.327,4.205926054483313,20
0.5,0.33,4.252548291397025,20
0.5,0.333,4.298659448132466,20
0.5,0.336,4.344258033573509,20
0.5,0.339,4.389340183148382,20
0.5,0.342,4.433899607930016,20
0.5,0.34500000000000003,4.477928889590456,20
0.5,0.34800000000000003,4.521418764099936,20
0.5,0.35100000000000003,4.564359449756714,20
0.5,0.35400000000000004,4.606739382410125,20
0.5,0.35700000000000004,4.648547573580631,20
0.5,0.36000000000000004,4.68977307154934,20
0.5,0.36300000000000004,4.730406003132685,20
0.5,0.36600000000000005,4.7704388433673435,20
0.5,0.36900000000000005,4.809866746469088,20
0.5,0.37200000000000005,4.848695249650973,20
0.5,0.37500000000000006,4.886970076121857,20
0.5,0.378,4.924922170793833,20
0.5,0.381,4.962741017156651,20
0.5,0.384,5.000444498232905,20
0.5,0.387,5.038032216563828,20
0.5,0.39,5.07549911143317,20
0.5,0.393,5.112843317356286,20
0.5,0.396,5.150060420965179,20
0.5,0.399,5.187143972904442,20
0.5,0.402,5.22408809521118,20
0.5,0.405,5.260886981575027,20
0.5,0.40800000000000003,5.297534048722101,20
0.5,0.41100000000000003,5.334022137277065,20
0.5,0.41400000000000003,5.370346567922847,20
0.5,0.41700000000000004,5.406501116524105,20
0.5,0.42000000000000004,5.442478752108723,20
0.5,0.42300000000000004,5.47827135158898,20
0.5,0.42600000000000005,5.513870050765581,20
0.5,0.42900000000000005,5.5492661679214494,20
0.5,0.43200000000000005,5.58445030122404,20
0.5,0.43500000000000005,5.61940969285121,20
0.5,0.43800000000000006,5.654127993098214,20
0.5,0.44100000000000006,5.688586989598118,20
0.5,0.44400000000000006,5.722763328855377,20
0.5,0.44700000000000006,5.756627613021629,20
0.5,0.45000000000000007,5.790135866871292,20
0.5,0.45299999999999996,5.823249685859275,20
0.5,0.45599999999999996,5.856008841010662,20
0.5,0.45899999999999996,5.888467054452679,20
0.5,0.46199999999999997,5.9206636122918495,20
0.5,0.46499999999999997,5.952629790000478,20
0.5,0.46799999999999997,5.9843823253522945,20
0.5,0.471,6.01594142055383,20
0.5,0.474,6.047318503168205,20
0.5,0.477,6.078521740476393,20
0.5,0.48,6.10956282202335,20
0.5,0.492,6.232278193582861,20
0.5,0.504,6.3532140623809275,20
0.5,0.516,6.472761398330435,20
0.5,0.528,6.591110605473892,20
0.5,0.54,6.708476370114204,20
0.5,0.552,6.8250856280567085,20
0.5,0.5640000000000001,6.941025165445275,20
0.5,0.5760000000000001,7.056207289139889,20
0.5,0.5880000000000001,7.1706673928728355,20
0.5,0.6,7.28465273525852,20
0.5,0.612,7.397451512574754,20
0.5,0.624,7.508594480723438,20
0.5,0.636,7.618362815635762,20
0.5,0.648,7.727008879984029,20
0.5,0.66,7.834674573918627,20
0.5,0.672,7.941451730643108,20
0.5,0.684,8.047406161131565,20
0.5,0.6960000000000001,8.152487509406761,20
0.5,0.7080000000000001,8.25661841151067,20
0.5,0.7200000000000001,8.359695127863594,20
0.5,0.7320000000000001,8.462104684558136,20
0.5,0.744,8.563859023211302,20
0.5,0.756,8.664731006914073,20
0.5,0.768,8.76342420028531,20
0.5,0.78,8.859224281104762,20
0.5,0.792,8.951739484863932,20
0.5,0.804,9.040978652482018,20
0.5,0.8160000000000001,9.126950914108917,20
0.5,0.8280000000000001,9.209767291514085,20
0.5,0.84,9.290062936085626,20
0.5,0.852,9.367832655293418,20
0.5,0.864,9.442871989575979,20
0.5,0.876,9.515548280198542,20
0.5,0.888,9.58616411847073,20
0.5,0.8999999999999999,9.654645908730705,20
0.6000000000000001,0.03,0.003989142686868097,20
0.6000000000000001,0.033,0.005745391177905648,20
0.6000000000000001,0.036000000000000004,0.008244963138938223,20
0.6000000000000001,0.039,0.011514003966639527,20
0.6000000000000001,0.042,0.01815659906599062,20
0.6000000000000001,0.045000000000000005,0.02649844180876228,20
0.6000000000000001,0.048,0.033699535855807705,20
0.6000000000000001,0.051000000000000004,0.040744343927766165,20
0.6000000000000001,0.054,0.04947423041253947,20
0.6000000000000001,0.056999999999999995,0.06283581252648289,20
0.6000000000000001,0.06,0.08430917302135907,20
0.6000000000000001,0.063,0.11080301785593062,20
0.6000000000000001,0.066,0.13892038320747216,20
0.6000000000000001,0.069,0.17021827845157192,20
0.6000000000000001,0.07200000000000001,0.2018999825353179,20
0.6000000000000001,0.075,0.23357974216920982,20
0.6000000000000001,0.078,0.26500648122207715,20
0.6000000000000001,0.081,0.29501404377727963,20
0.6000000000000001,0.084,0.3195001416966187,20
0.6000000000000001,0.08700000000000001,0.3403596262156092,20
0.6000000000000001,0.09000000000000001,0.3612467912184653,20
0.6000000000000001,0.093,0.3828364145154877,20
0.6000000000000001,0.096,0.4056166061921255,20
0.6000000000000001,0.099,0.4303015099697414,20
0.6000000000000001,0.102,0.45852879584027834,20
0.6000000000000001,0.105,0.49071365073224843,20
0.6000000000000001,0.108,0.5238176841930359,20
0.6000000000000001,0.111,0.5602030299345975,20
0.6000000000000001,0.11399999999999999,0.5994793318564919,20
0.6000000000000001,0.11699999999999999,0.6419452283329983,20
0.6000000000000001,0.12,0.6910901785609205,20
0.6000000000000001,0.123,0.7453938606257876,20
0.6000000000000001,0.126,0.8034423323484406,20
0.6000000000000001,0.129,0.8645004743008432,20
0.6000000000000001,0.132,0.9280978470251688,20
0.6000000000000001,0.135,0.9934941264399363,20
0.6000000000000001,0.13799999999999998,1.0592678851841988,20
0.6000000000000001,0.141,1.1216680421859822,20
0.6000000000000001,0.144,1.1775739056041319,20
0.6000000000000001,0.147,1.2290826867404556,20
0.6000000000000001,0.15,1.2770953906697184,20
0.6000000000000001,0.153,1.3229313542521337,20
0.6000000000000001,0.156,1.3680170223545665,20
0.6000000000000001,0.159,1.4125721956825426,20
0.6000000000000001,0.162,1.4568987787624246,20
0.6000000000000001,0.165,1.5012365937226801,20
0.6000000000000001,0.168,1.545749429982621,20
0.6000000000000001,0.171,1.5905676009229075,20
0.6000000000000001,0.174,1.6357959505364916,20
0.6000000000000001,0.177,1.6815125407613616,20
0.6000000000000001,0.18,1.7277618171738518,20
0.6000000000000001,0.183,1.7746546402314816,20
0.6000000000000001,0.186,1.8224438737411273,20
0.6000000000000001,0.189,1.8713467889829372,20
0.6000000000000001,0.192,1.921552717610093,20
0.6000000000000001,0.195,1.9733360865301062,20
0.6000000000000001,0.198,2.0273201499471947,20
0.6000000000000001,0.201,2.083255844334093,20
0.6000000000000001,0.204,2.139812274492765,20
0.6000000000000001,0.207,2.1968722697819363,20
0.6000000000000001,0.21,2.254249590315622,20
0.6000000000000001,0.213,2.3109745242308595,20
0.6000000000000001,0.216,2.3665733553035118,20
0.6000000000000001,0.219,2.4212282769603983,20
0.6000000000000001,0.222,2.4751088225322833,20
0.6000000000000001,0.22499999999999998,2.5283452484422004,20
0.6000000000000001,0.22799999999999998,2.581038762279968,20
0.6000000000000001,0.23099999999999998,2.633269373588975,20
0.6000000000000001,0.23399999999999999,2.6851007540842775,20
0.6000000000000001,0.237,2.736581535129779,20
0.6000000000000001,0.24,2.7877356443632713,20
0.6000000000000001,0.24299999999999997,2.8385113106047144,20
0.6000000000000001,0.24599999999999997,2.888853732501901,20
0.6000000000000001,0.24899999999999997,2.938785095806713,20
0.6000000000000001,0.252,2.9883496621045844,20
0.6000000000000001,0.255,3.037603238820991,20
0.6000000000000001,0.258,3.08662423990655,20
0.6000000000000001,0.261,3.135587382356751,20
0.6000000000000001,0.264,3.1847334805001895,20
0.6000000000000001,0.267,3.2340262484881888,20
0.6000000000000001,0.27,3.2834263994321917,20
0.6000000000000001,0.273,3.3329146844108104,20
0.6000000000000001,0.276,3.3824803638759837,20
0.6000000000000001,0.279,3.4321169047213993,20
0.6000000000000001,0.282,3.481819816113858,20
0.6000000000000001,0.285,3.531585164374523,20
0.6000000000000001,0.288,3.5814078576780113,20
0.6000000000000001,0.291,3.6312796953003486,20
0.6000000000000001,0.294,3.681185230120296,20
0.6000000000000001,0.297,3.7310902175205474,20
0.6000000000000001,0.3,3.7808840912687556,20
0.6000000000000001,0.303,3.830246100365768,20
0.6000000000000001,0.306,3.8790901602620753,20
0.6000000000000001,0.309,3.927484756409204,20
0.6000000000000001,0.312,3.975476623395431,20
0.6000000000000001,0.315,4.02309498881001,20
0.6000000000000001,0.318,4.070358369120276,20
0.6000000000000001,0.321,4.117277037254493,20
0.6000000000000001,0.324,4.163832078301177,20
0.6000000000000001,0.327,4.210000903962238,20
0.6000000000000001,0.33,4.255771793815219,20
0.6000000000000001,0.333,4.301133327325224,20
0.6000000000000001,0.336,4.346072890558567,20
0.6000000000000001,0.339,4.390576466363586,20
0.6000000000000001,0.342,4.434629050207322,20
0.6000000000000001,0.34500000000000003,4.478214049545216,20
0.6000000000000001,0.34800000000000003,4.521313244627126,20
0.6000000000000001,0.35100000000000003,4.563907607078321,20
0.6000000000000001,0.35400000000000004,4.605976100990302,20
0.6000000000000001,0.35700000000000004,4.6474923147889315,20
0.6000000000000001,0.36000000000000004,4.688420168595768,20
0.6000000000000001,0.36300000000000004,4.728718834498656,20
0.6000000000000001,0.36600000000000005,4.768381734296669,20
0.6000000000000001,0.36900000000000005,4.807417185255487,20
0.6000000000000001,0.37200000000000005,4.845831319805436,20
0.6000000000000001,0.37500000000000006,4.8836317748894755,20
0.6000000000000001,0.378,4.92082794524415,20
0.6000000000000001,0.381,4.957434803266717,20
0.6000000000000001,0.384,4.993476548087927,20
0.6000000000000001,0.387,5.028997746792189,20
0.6000000000000001,0.39,5.06409312664362,20
0.6000000000000001,0.393,5.099010519331248,20
0.6000000000000001,0.396,5.133856062666511,20
0.6000000000000001,0.399,5.16859853483468,20
0.6000000000000001,0.402,5.2032107569608534,20
0.6000000000000001,0.405,5.237669567962816,20
0.6000000000000001,0.40800000000000003,5.271954508209128,20
0.6000000000000001,0.41100000000000003,5.306045135255319,20
0.6000000000000001,0.41400000000000003,5.339921054861525,20
0.6000000000000001,0.41700000000000004,5.373558257913768,20
0.6000000000000001,0.42000000000000004,5.406926016590501,20
0.6000000000000001,0.42300000000000004,5.4400022483868815,20
0.6000000000000001,0.42600000000000005,5.4728121455388195,20
0.6000000000000001,0.42900000000000005,5.505388765305295,20
0.6000000000000001,0.43200000000000005,5.537755860742268,20
0.6000000000000001,0.43500000000000005,5.569928482985809,20
0.6000000000000001,0.43800000000000006,5.601923987579873,20
0.6000000000000001,0.44100000000000006,5.633752038847763,20
0.6000000000000001,0.44400000000000006,5.665420250907662,20
0.6000000000000001,0.44700000000000006,5.69693438373775,20
0.6000000000000001,0.45000000000000007,5.7283009230252135,20
0.6000000000000001,0.45299999999999996,5.759524522690177,20
0.6000000000000001,0.45599999999999996,5.7906080477682185,20
0.6000000000000001,0.45899999999999996,5.821554021803232,20
