# Single Parameter Sweep Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.934
# max_sidebands: 5
# timestamp: 2025-12-17 16:26:18
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: CPR
# sweep_parameter: v_tau
# sweep_values: [0.338, 0.822, 0.882, 0.934, 1.0]
# outer_parallel: 4
v_tau,Phase (rad),Current (nA)
0.338,4.170000000000002,-0.8532371333140014
0.338,4.190000000000001,-0.8627710177425669
0.338,4.210000000000001,-0.8721033725347644
0.338,4.230000000000001,-0.8808450840121381
0.338,4.250000000000001,-0.8888034813088366
0.338,4.270000000000001,-0.8961868751833192
0.338,4.290000000000001,-0.9034114392111516
0.338,4.3100000000000005,-0.9107091614618503
0.338,4.330000000000001,-0.9179068182670195
0.338,4.350000000000001,-0.9245807080444098
0.338,4.370000000000001,-0.9304598349753408
0.338,4.390000000000001,-0.9356660090791655
0.338,4.410000000000001,-0.9405802630864435
0.338,4.4300000000000015,-0.9454674272497328
0.338,4.450000000000001,-0.9502186094494353
0.338,4.470000000000001,-0.9544644882908333
0.338,4.490000000000001,-0.9579242794101329
0.338,4.510000000000002,-0.960673940090559
0.338,4.530000000000001,-0.9630752097709031
0.338,4.550000000000001,-0.9654474831217793
0.338,4.570000000000001,-0.9677835027165947
0.338,4.590000000000002,-0.9697788995451498
0.338,4.610000000000001,-0.971109607197985
0.338,4.630000000000001,-0.9717242827825284
0.338,4.650000000000001,-0.9718701557732757
0.338,4.670000000000002,-0.9718636121320594
0.338,4.690000000000001,-0.9718107297757509
0.338,4.710000000000001,-0.9715271728611554
0.338,4.730000000000001,-0.970696841377789
0.338,4.750000000000002,-0.9691403180470457
0.338,4.770000000000001,-0.9669514598320907
0.338,4.790000000000001,-0.9644096967330468
0.338,4.810000000000001,-0.9617467632203043
0.338,4.830000000000002,-0.9589800344564126
0.338,4.850000000000001,-0.9559162734168587
0.338,4.870000000000001,-0.9523128305228538
0.338,4.8900000000000015,-0.948066463086681
0.338,4.910000000000002,-0.9432858745716913
0.338,4.9300000000000015,-0.9381950312376255
0.338,4.950000000000001,-0.9329764103384117
0.338,4.9700000000000015,-0.9276457413988274
0.338,4.990000000000002,-0.9220611947528827
0.338,5.010000000000002,-0.9160290757615461
0.338,5.030000000000001,-0.9094328888337869
0.338,5.080000000000001,-0.8909231300543031
0.338,5.130000000000001,-0.8710460695845905
0.338,5.180000000000001,-0.8492872047320348
0.338,5.230000000000001,-0.8247135971767361
0.338,5.280000000000001,-0.7984503145063558
