# Summary of CPR analysis
# Calculation method: separate
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.904
# max_sidebands: 5
# timestamp: 2025-09-19 18:54:43
# disorder_type: from_file
# disorder_region: all_leads
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# B: 0.06
# calculation: CPR
# sweep_parameter: B
# sweep_min: 0.0
# sweep_max: 2.0
# sweep_points: 101
# outer_parallel: 4
B,Ic_max,Ic_min,phi0_max,phi0_min
0.0,20.584218827848687,-20.57798566893992,1.9900000000000002,4.250000000000001
0.02,20.578655993583066,-20.578842348544093,2.0100000000000002,4.270000000000001
0.04,20.587529555492825,-20.58104294330815,2.0100000000000002,4.290000000000001
0.06,20.5836481135939,-20.583948373815595,2.0300000000000002,4.290000000000001
0.08,20.581047800617274,-20.581735432882645,2.0300000000000002,4.290000000000001
0.1,20.584727597976578,-20.580672948614477,2.0100000000000002,4.290000000000001
0.12,20.57973893664698,-20.566338022682235,1.9900000000000002,4.250000000000001
0.14,20.5705443355994,-20.569357074072087,1.9900000000000002,4.270000000000001
0.16,20.56327789150212,-20.575330038641297,2.0300000000000002,4.270000000000001
0.18,20.56463005753924,-20.569576278208036,2.0100000000000002,4.290000000000001
0.2,20.562495386189177,-20.5476867567791,1.9900000000000002,4.290000000000001
0.22,20.541375882620034,-20.552173408710257,1.9700000000000002,4.270000000000001
0.24,20.53746797307403,-20.541330766422323,2.0100000000000002,4.290000000000001
0.26,20.523141975966922,-20.522143515780662,1.9900000000000002,4.3100000000000005
0.28,20.50958331405988,-20.52087759049631,2.0100000000000002,4.290000000000001
0.3,20.497364741851396,-20.497376176743145,1.9900000000000002,4.270000000000001
0.32,20.489915214113438,-20.481282920210468,1.9900000000000002,4.290000000000001
0.34,20.466345528485398,-20.473782661561778,1.9900000000000002,4.290000000000001
0.36,20.454085820010754,-20.462204973063923,1.9900000000000002,4.290000000000001
0.38,20.527162354679618,-20.52788808031213,1.85,4.4300000000000015
0.4,20.657024733569394,-20.653581550401046,1.8900000000000001,4.390000000000001
0.42,20.718304653721994,-20.71685258130567,1.9300000000000002,4.350000000000001
0.44,20.73926983014073,-20.739905656492265,1.9700000000000002,4.330000000000001
0.46,20.72935527774315,-20.730757377549537,1.9700000000000002,4.3100000000000005
0.48,20.698296978076325,-20.695584804979923,1.9900000000000002,4.3100000000000005
0.5,20.648706594373888,-20.64558865274656,1.9900000000000002,4.290000000000001
0.52,20.5925662055951,-20.593315408949334,1.9900000000000002,4.290000000000001
0.54,20.52754242946843,-20.52497379837941,1.9900000000000002,4.290000000000001
0.56,20.458388944631686,-20.456521444454534,1.9900000000000002,4.290000000000001
0.58,20.37912338416067,-20.37863704541993,1.9900000000000002,4.290000000000001
0.6,20.294313592662636,-20.2938696277913,1.9900000000000002,4.290000000000001
0.62,20.204609103765634,-20.20353674693027,1.9900000000000002,4.290000000000001
0.64,20.108235234836535,-20.10625154240808,1.9900000000000002,4.290000000000001
0.66,20.00519559860547,-20.003390109751933,2.0100000000000002,4.290000000000001
0.68,19.90028284684767,-19.899089806459017,1.9900000000000002,4.290000000000001
0.7000000000000001,19.786579999319507,-19.78507754061581,1.9900000000000002,4.290000000000001
0.72,19.671496503948635,-19.669794682025564,1.9900000000000002,4.290000000000001
0.74,19.549388167828848,-19.548029729700236,1.9900000000000002,4.290000000000001
0.76,19.422136571442437,-19.42070486811672,1.9900000000000002,4.290000000000001
0.78,19.290802411241238,-19.289246823263532,1.9900000000000002,4.290000000000001
0.8,19.155387013494543,-19.15356518779387,2.0100000000000002,4.290000000000001
0.8200000000000001,19.015953291605786,-19.013668457292976,2.0100000000000002,4.290000000000001
0.84,18.87234730872098,-18.86956053184488,2.0100000000000002,4.270000000000001
0.86,18.72440497179643,-18.721650767371987,2.0100000000000002,4.270000000000001
0.88,18.572853876297813,-18.570227406275258,2.0100000000000002,4.270000000000001
0.9,18.418260774154405,-18.415777813425006,2.0100000000000002,4.270000000000001
0.92,18.260179656138657,-18.257369233708854,2.0300000000000002,4.270000000000001
0.9400000000000001,18.101619082419965,-18.098684964893618,2.0300000000000002,4.250000000000001
0.96,17.941410153062,-17.938030691439955,2.0500000000000003,4.230000000000001
0.98,17.782715395947715,-17.779267922637832,2.0700000000000003,4.210000000000001
1.0,17.63325505817727,-17.62971362265481,2.1100000000000003,4.170000000000002
