# Calculation Metadata
# N_SC: 150
# N_junction: 2
# delta: 0.3
# alpha: 4.0
# v_tau: 0.882
# B: 1.5
# Vdis: 0.1
# max_sidebands: 15
# timestamp: 2025-10-22 14:04:31
# common_timestamp: 20251022_132816
# disorder_type: from_file
# disorder_file: disorder_data_test_Nd=50_ld=10_v0=2Delta.csv
# adaptive_method: advanced
# adaptive_tol: 0.01
# adaptive_max_N: 100
# calculation: DC_IV
# duration: 2174.3732023239136
# Vbias_points: 300
Bias Voltage (meV),Current (nA),SidebandN
0.003,0.840638409888095,60
0.011,1.3339424813779772,42
0.019,1.6477807303489946,40
0.027,1.9519102693740902,40
0.029999999999999995,2.0637738671825603,40
0.033,2.099227295594116,22
0.036,2.1784191996692885,22
0.039,2.270886467013823,22
0.042,2.3280394384435588,22
0.045,2.378979806996403,22
0.048,2.464605148467661,22
0.051,2.5626126227068085,22
0.054,2.6440220344870973,22
0.056999999999999995,2.7231264074413457,22
0.06,2.7880297110915397,12
0.063,2.8433612360203617,12
0.066,2.8985972786187046,12
0.069,2.9602069902599446,12
0.072,3.0249796030068965,12
0.075,3.088487376469084,12
0.078,3.1471600251188425,12
0.081,3.20208079528283,12
0.084,3.2598425464715755,12
0.08700000000000001,3.316169045950091,12
0.09,3.3712394172530047,12
0.093,3.423859527541616,12
0.096,3.4744416543311196,12
0.09899999999999999,3.522890864244693,12
0.102,3.567442608186131,12
0.105,3.6078632564739066,12
0.108,3.6441467993525585,12
0.111,3.679654631852521,12
0.11399999999999999,3.7198406469750065,12
0.11699999999999999,3.7569651245413733,12
0.12,3.7951593394184213,9
0.123,3.8338606942769933,9
0.126,3.8724527026987428,9
0.129,3.910886726386082,9
0.132,3.949023901929027,9
0.13499999999999998,3.986655974075734,9
0.13799999999999998,4.023597759432942,9
0.141,4.059726399156708,9
0.144,4.094959957563217,9
0.147,4.129294625914394,9
0.15,4.16277768565932,9
0.153,4.195031588826388,9
0.156,4.2262139536916035,9
0.159,4.256806848081833,9
0.162,4.2870111421005035,9
0.165,4.3170608558135415,9
0.168,4.3471122953064905,9
0.17099999999999999,4.377241821244375,9
0.174,4.407423249707085,9
0.177,4.437594116822963,9
0.18,4.467724017101552,9
0.183,4.497758456416311,9
0.186,4.527719671706332,9
0.189,4.557678626199072,9
0.192,4.587710908856397,9
0.195,4.617914740397835,9
0.198,4.648389404216231,9
0.20099999999999998,4.6790534219087245,9
0.204,4.709459922426446,9
0.207,4.739459965135188,9
0.21,4.769595203342097,7
0.213,4.798816451378307,7
0.216,4.827776595804376,7
0.219,4.856704574446184,7
0.222,4.885792205929954,7
0.22499999999999998,4.915165712100815,7
0.22799999999999998,4.9446248914322055,7
0.23099999999999998,4.973972591773825,7
0.23399999999999999,5.00321762667239,7
0.237,5.032322132412048,7
0.23999999999999996,5.061206092662051,7
0.24299999999999997,5.089794222454736,7
0.24599999999999997,5.11803600174748,7
0.24899999999999997,5.145918754344931,7
0.252,5.173441150655304,7
0.255,5.200601731367755,7
0.258,5.2274370412392885,7
0.261,5.2539687712968774,7
0.264,5.280242023974626,7
0.267,5.306333768760069,7
0.27,5.332294044967808,7
0.273,5.358129132884619,7
0.276,5.383817116832369,7
0.27899999999999997,5.409316831090358,7
0.282,5.434565559898673,7
0.285,5.459521327512454,7
0.288,5.484145748558432,7
0.291,5.50843149532038,7
0.294,5.532396548352727,7
0.297,5.556068173621015,7
0.3,5.580015086107006,5
0.303,5.60307038201145,5
0.306,5.625749429353551,5
0.309,5.648265801295525,5
0.312,5.670802121070596,5
0.315,5.693429930165854,5
0.318,5.716125468988488,5
0.321,5.738744050660873,5
0.324,5.761308098146921,5
0.327,5.78377078721978,5
0.33,5.806154255659899,5
0.333,5.82843674524454,5
0.336,5.850609676325126,5
0.339,5.872709017847029,5
0.342,5.894787707834727,5
0.34500000000000003,5.916902912011816,5
0.34800000000000003,5.939111895160948,5
0.35100000000000003,5.961451124902018,5
0.35400000000000004,5.983972318166788,5
0.35700000000000004,6.006678947306469,5
0.36000000000000004,6.029479254539177,5
0.37200000000000005,6.120250415849554,5
0.38400000000000006,6.210409206739113,5
0.3960000000000001,6.303436565359028,5
0.40800000000000003,6.401767443562466,5
0.42000000000000004,6.503860616473656,5
0.43200000000000005,6.606762830556969,5
0.44400000000000006,6.709303017830257,5
0.45600000000000007,6.813640328441843,5
0.46799999999999997,6.9209961946830045,5
0.48,7.03304214420024,5
0.492,7.146920916551804,5
0.504,7.25960132919135,5
0.516,7.369707571877715,5
0.528,7.474203194385449,5
0.54,7.57628573837593,5
0.552,7.673760029229463,5
0.5640000000000001,7.77120276423492,5
0.5760000000000001,7.867869978182256,5
0.588,7.966333889886442,5
0.6,8.067247790187233,5
0.612,8.166318417103948,5
0.624,8.265194759209535,5
0.636,8.36482265003965,5
0.648,8.46415524668778,5
0.66,8.559906670837805,5
0.672,8.649200008649396,5
0.684,8.732423792468056,5
0.6960000000000001,8.811001367594308,5
0.7080000000000001,8.88721194769673,5
0.7200000000000001,8.963286354214643,5
0.732,9.03931524602534,5
0.744,9.113959016805524,5
0.756,9.185840146410031,5
0.768,9.255930845051383,5
0.78,9.324793587211268,5
0.7919999999999999,9.391877111696928,5
0.8039999999999999,9.455242082654989,5
0.816,9.514101880070207,5
0.828,9.570085040903002,5
0.84,9.625736970841455,5
0.852,9.682988370278077,5
0.864,9.743360950563,5
0.876,9.80773876737463,5
0.888,9.87239155816368,5
0.8999999999999999,9.935042600759667,5
